trade_id,ticker,entry_date,exit_date,score,pnl_pct,capital,exit_value,closed_date,Year
340,PFE,2021-08-12,2021-08-13,4,0.04,2086.1007797080624,2169.544810896385,2021-08-13,2021
341,AAPL,2021-08-19,2021-08-24,4,0.04,2100.410415911729,2184.4268325481985,2021-08-24,2021
343,PFE,2021-08-25,2021-08-25,4,-0.0200000000000001,2117.2136992390233,2074.8694252542427,2021-08-26,2021
342,NEE,2021-08-24,2021-08-31,5,0.0017128654725766,2117.2136992390233,2120.840201482516,2021-08-31,2021
344,PLD,2021-09-10,2021-09-14,5,-0.02,2109.4701448907654,2067.28074199295,2021-09-14,2021
345,AAPL,2021-09-13,2021-09-14,4,-0.02,2109.4701448907654,2067.28074199295,2021-09-14,2021
346,ADBE,2021-09-14,2021-09-20,4,-0.0199999999999999,2092.5943837316395,2050.742496057007,2021-09-20,2021
347,BAC,2021-09-15,2021-09-20,4,-0.02,2092.5943837316395,2050.7424960570065,2021-09-20,2021
348,MS,2021-09-15,2021-09-20,4,-0.0200000000000001,2092.5943837316395,2050.7424960570065,2021-09-20,2021
349,META,2021-09-20,2021-09-20,4,-0.02,2067.48325112686,2026.1335861043228,2021-09-21,2021
351,COP,2021-09-21,2021-09-22,5,0.04,2059.2133181223526,2141.5818508472466,2021-09-22,2021
352,ADBE,2021-09-21,2021-09-22,4,-0.02,2059.2133181223526,2018.0290517599055,2021-09-22,2021
350,NEE,2021-09-20,2021-09-27,4,-0.02,2067.48325112686,2026.1335861043228,2021-09-27,2021
353,AVGO,2021-09-21,2021-09-28,4,-0.0050051000342025,2059.2133181223526,2048.906749473388,2021-09-28,2021
355,HD,2021-09-29,2021-10-01,4,-0.02,2057.1189246605422,2015.9765461673314,2021-10-01,2021
354,CRM,2021-09-29,2021-10-04,4,-0.0199999999999999,2057.118924660542,2015.9765461673312,2021-10-04,2021
356,LOW,2021-10-01,2021-10-08,4,0.0119279014782707,2048.8904489618994,2073.329412376887,2021-10-08,2021
357,JPM,2021-10-12,2021-10-13,4,-0.02,2045.5497659462553,2004.6387706273301,2021-10-13,2021
358,JPM,2021-10-14,2021-10-18,4,0.04,2037.36756688247,2118.862269557769,2021-10-18,2021
359,NFLX,2021-10-21,2021-10-22,4,0.04,2053.6665074175303,2135.8131677142314,2021-10-22,2021
363,AMZN,2021-11-01,2021-11-01,5,-0.02,2070.095839476871,2028.6939226873335,2021-11-02,2021
360,AVGO,2021-10-28,2021-11-04,4,0.04,2070.0958394768704,2152.899673055945,2021-11-04,2021
361,GE,2021-10-28,2021-11-04,4,0.0176032803139201,2070.095839476871,2106.536316815862,2021-11-04,2021
362,XOM,2021-10-28,2021-11-04,4,0.0092447291133184,2070.0958394768704,2089.2333147514414,2021-11-04,2021
367,NFLX,2021-11-05,2021-11-05,5,-0.02,2089.49181335749,2047.7019770903403,2021-11-06,2021
364,GOOGL,2021-11-02,2021-11-08,5,0.04,2061.815456118963,2144.2880743637215,2021-11-08,2021
365,BAC,2021-11-05,2021-11-09,5,-0.02,2089.49181335749,2047.7019770903403,2021-11-09,2021
366,GS,2021-11-05,2021-11-09,5,-0.02,2089.49181335749,2047.7019770903403,2021-11-09,2021
369,NKE,2021-11-09,2021-11-10,5,-0.02,2080.9124352461527,2039.2941865412295,2021-11-10,2021
368,NFLX,2021-11-08,2021-11-12,4,0.04,2097.628369753012,2181.5335045431325,2021-11-12,2021
370,PEP,2021-11-09,2021-11-16,5,0.0061610849361017,2080.912435246152,2093.733113504294,2021-11-16,2021
371,ADBE,2021-11-11,2021-11-18,5,0.04,2072.5887855051674,2155.4923369253743,2021-11-18,2021
372,CRM,2021-11-11,2021-11-18,5,0.0049420852404848,2072.5887855051674,2082.831695951607,2021-11-18,2021
373,BA,2021-11-17,2021-11-17,4,-0.02,2091.93394811482,2050.0952691525235,2021-11-18,2021
374,MA,2021-11-18,2021-11-18,5,-0.0199999999999999,2102.19550469569,2060.1515946017767,2021-11-19,2021
375,CVX,2021-11-22,2021-11-23,4,0.04,2093.7867226769076,2177.538191583984,2021-11-23,2021
376,MRK,2021-11-22,2021-11-26,4,-0.0200000000000001,2093.786722676908,2051.9109882233697,2021-11-26,2021
379,AMZN,2021-11-23,2021-11-26,4,-0.02,2110.537016458323,2068.326276129156,2021-11-26,2021
377,UNH,2021-11-22,2021-11-30,4,0.0031614331484044,2093.7867226769076,2100.4060894276677,2021-11-30,2021
378,AVGO,2021-11-23,2021-12-01,5,0.0042360221469577,2110.537016458323,2119.4772980020143,2021-12-01,2021
381,LLY,2021-11-30,2021-11-30,4,-0.02,2095.043594851934,2053.1427229548954,2021-12-01,2021
