Factor,Target,Quantile,Trades,Average_Future_Return,Median_Future_Return,Win_Rate,Std_Future_Return,Min_Future_Return,Max_Future_Return,Average_Future_Return_Pct,Median_Future_Return_Pct,Win_Rate_Pct
Distance_SMA20,Future_Return_1D,4,16873,3.162928859625954e-05,0.000405739331895,0.5151425354116044,0.01317425901879535,-0.1071172213137221,0.1016386861774292,0.003162928859625954,0.0405739331895,51.514253541160436
Distance_SMA20,Future_Return_1D,5,16873,0.00030983383974520965,0.000330750080369,0.5099863687548154,0.017117993054235024,-0.1278971220645359,0.157802559050403,0.030983383974520964,0.0330750080369,50.99863687548154
Distance_SMA20,Future_Return_3D,1,16873,0.0030707140461550034,0.0025436600029249,0.5322112250340781,0.043924674653303394,-0.3466666821186049,0.6073923617978638,0.30707140461550037,0.25436600029249,53.22112250340781
Distance_SMA20,Future_Return_3D,2,16873,0.001204293587090217,0.0015951304444603,0.5285367154625733,0.029537301953297332,-0.2441505001764768,0.3686687554163514,0.12042935870902172,0.15951304444603,52.85367154625733
Distance_SMA20,Future_Return_3D,3,16873,0.0012209572328871281,0.0018056323672961,0.5332187518520713,0.02743632105483908,-0.2767678937302569,0.28307076945448,0.12209572328871282,0.18056323672961,53.32187518520713
Distance_SMA20,Future_Return_3D,4,16873,0.0013004320341586824,0.0018181669017225,0.5346411426539441,0.02713018730052744,-0.246658711843975,0.2893123652396401,0.13004320341586825,0.18181669017225,53.464114265394414
Distance_SMA20,Future_Return_3D,5,16873,0.0026437993653028818,0.0024504548160548,0.5382563859420376,0.03554257265658805,-0.2733377060862555,0.3860311989178897,0.2643799365302882,0.24504548160548,53.82563859420376
Distance_SMA20,Future_Return_5D,1,16873,0.00529854533152441,0.0053516820326908,0.5555621406981568,0.058684116857563765,-0.4531223602938753,0.8082123766737199,0.529854533152441,0.53516820326908,55.55621406981568
Distance_SMA20,Future_Return_5D,2,16873,0.002153966636408558,0.0028428683666921,0.5379600545249807,0.03910642785515146,-0.2850012294885817,0.2409031151907765,0.2153966636408558,0.28428683666921,53.79600545249807
Distance_SMA20,Future_Return_5D,3,16873,0.0021759179084867653,0.0028038141547026,0.5398565755941445,0.03617679871278265,-0.3283510414608989,0.4154445688308925,0.21759179084867653,0.28038141547026,53.98565755941445
Distance_SMA20,Future_Return_5D,4,16873,0.002705738426436968,0.0033164610977367,0.550761571741836,0.03652850486803944,-0.2770352626217084,0.4150562188974311,0.27057384264369677,0.33164610977367,55.07615717418361
Distance_SMA20,Future_Return_5D,5,16873,0.005281762402319474,0.0048391400410419,0.5620221655899958,0.046823554404347885,-0.342394572327278,0.5408639892685674,0.5281762402319474,0.48391400410419005,56.20221655899959
Distance_SMA20,Future_Return_10D,1,16873,0.010771081611198798,0.0116096126260811,0.5782611272447105,0.07983332657747512,-0.6305522454304135,0.5491964714904667,1.0771081611198798,1.16096126260811,57.826112724471045
Distance_SMA20,Future_Return_10D,2,16873,0.006167736496263527,0.0063137159026769,0.5550287441474545,0.05700894333828009,-0.4045750758492011,0.5263834340483209,0.6167736496263527,0.6313715902676901,55.50287441474545
Distance_SMA20,Future_Return_10D,3,16873,0.004942598597693559,0.0060585324865358,0.5510579031588929,0.05363554900495137,-0.3378224235522874,0.5449375535808829,0.4942598597693559,0.6058532486535799,55.105790315889294
Distance_SMA20,Future_Return_10D,4,16873,0.005932794490846952,0.0073529127445681,0.5684821904818349,0.05424463337644618,-0.3954563964258994,0.552755472521202,0.5932794490846952,0.7352912744568101,56.84821904818349
Distance_SMA20,Future_Return_10D,5,16873,0.010351956192819187,0.0089841457769976,0.5746458839566171,0.0673307008448327,-0.3146087225822187,0.5873561692906928,1.0351956192819187,0.8984145776997601,57.46458839566171
Distance_SMA50,Future_Return_1D,1,16873,0.001054571733913652,0.0008143129109701,0.5202394357849819,0.02263203776957004,-0.1685545990292773,0.2224185161030107,0.1054571733913652,0.08143129109701,52.02394357849819
Distance_SMA50,Future_Return_1D,2,16873,0.00011988406098640818,0.000375454051614,0.5128904166419724,0.014446436400593938,-0.1246763134896399,0.0869352069526681,0.011988406098640818,0.0375454051614,51.28904166419724
Distance_SMA50,Future_Return_1D,3,16873,-0.00017550543197542156,0.0002056028407959,0.5058969951994311,0.013751426173766703,-0.1071172213137221,0.113874438940497,-0.017550543197542155,0.020560284079590003,50.58969951994311
Distance_SMA50,Future_Return_1D,4,16873,0.00023250891364636137,0.0005041846926383,0.5191726426835773,0.013160094600442712,-0.1195563219976546,0.1016948974464724,0.023250891364636136,0.05041846926383,51.917264268357734
Distance_SMA50,Future_Return_1D,5,16873,0.000187964571518908,0.0002537644960911,0.5077342499851835,0.016525906454134057,-0.1278971220645359,0.157802559050403,0.0187964571518908,0.02537644960911,50.773424998518344
Distance_SMA50,Future_Return_3D,1,16873,0.0037147158193983477,0.003432015656567,0.5432940200320038,0.04483337316148025,-0.3466666821186049,0.6073923617978638,0.37147158193983476,0.3432015656567,54.32940200320038
Distance_SMA50,Future_Return_3D,2,16873,0.0013477772190632399,0.0016098950638354,0.5287145143128075,0.029671219638351655,-0.2767678937302569,0.3686687554163514,0.13477772190632398,0.16098950638353998,52.87145143128075
