Date,Equity,Cash,Open_Positions,Hold_Period
2024-10-22,14256.611021359317,14256.611021359317,0,1
2024-10-23,14256.611021359317,14256.611021359317,0,1
2024-10-24,14256.611021359317,14256.611021359317,0,1
2024-10-25,14403.403741702557,14403.403741702557,0,1
2024-10-28,14323.491628097288,14323.491628097288,0,1
2024-10-29,14269.448667282335,14269.448667282335,0,1
2024-10-30,14264.029099979321,14264.029099979321,0,1
2024-10-31,14174.018653907,14174.018653907,0,1
2024-11-01,14139.601526759105,14139.601526759105,0,1
2024-11-04,14119.71263885506,14119.71263885506,0,1
2024-11-05,14166.52343278756,14166.52343278756,0,1
2024-11-06,14204.94165062139,14204.94165062139,0,1
2024-11-07,14283.811442030741,14283.811442030741,0,1
2024-11-08,14494.673479469277,14494.673479469277,0,1
2024-11-11,14525.646895987576,14525.646895987576,0,1
2024-11-12,14404.86118427283,14404.86118427283,0,1
2024-11-13,14356.737618176106,14356.737618176106,0,1
2024-11-14,14212.070477578196,14212.070477578196,0,1
2024-11-15,14304.965750915542,14304.965750915542,0,1
2024-11-18,14288.256228547438,14288.256228547438,0,1
2024-11-19,14375.408718415845,14375.408718415845,0,1
2024-11-20,14350.65800453654,14350.65800453654,0,1
2024-11-21,14315.846917567951,14315.846917567951,0,1
2024-11-22,14412.128123925724,14412.128123925724,0,1
2024-11-25,14239.649858622308,14239.649858622308,0,1
2024-11-26,14239.649858622308,14239.649858622308,0,1
2024-11-27,14239.649858622308,14239.649858622308,0,1
2024-11-29,14239.649858622308,14239.649858622308,0,1
2024-12-02,14277.715939687107,14277.715939687107,0,1
2024-12-03,14274.631706464012,14274.631706464012,0,1
2024-12-04,14274.631706464012,14274.631706464012,0,1
2024-12-05,14274.631706464012,14274.631706464012,0,1
2024-12-06,14363.890608426109,14363.890608426109,0,1
2024-12-09,14307.390371737285,14307.390371737285,0,1
2024-12-10,14367.94572534663,14367.94572534663,0,1
2024-12-11,14473.644823412866,14473.644823412866,0,1
2024-12-12,14427.720604598011,14427.720604598011,0,1
2024-12-13,14686.269164812598,14686.269164812598,0,1
2024-12-16,15063.060825628494,15063.060825628494,0,1
2024-12-17,15082.871137669072,15082.871137669072,0,1
2024-12-18,14713.397631564962,14713.397631564962,0,1
2024-12-19,14487.270824321782,14487.270824321782,0,1
2024-12-20,14462.622912052298,14462.622912052298,0,1
2024-12-23,14532.159127227269,14532.159127227269,0,1
2024-12-24,14729.714683039092,14729.714683039092,0,1
2024-12-26,14725.652426995712,14725.652426995712,0,1
2024-12-27,14561.999130602584,14561.999130602584,0,1
2024-12-30,14572.919139554497,14572.919139554497,0,1
2024-12-31,14572.919139554497,14572.919139554497,0,1
2025-01-02,14572.919139554497,14572.919139554497,0,1
2025-01-03,14665.762964642832,14665.762964642832,0,1
2025-01-06,14682.34441357787,14682.34441357787,0,1
2025-01-07,14230.297902085964,14230.297902085964,0,1
2025-01-08,14169.26669614461,14169.26669614461,0,1
2025-01-10,14169.26669614461,14169.26669614461,0,1
2025-01-13,14169.26669614461,14169.26669614461,0,1
2025-01-14,14169.26669614461,14169.26669614461,0,1
2025-01-15,14169.26669614461,14169.26669614461,0,1
2025-01-16,14169.26669614461,14169.26669614461,0,1
2025-01-17,14169.26669614461,14169.26669614461,0,1
2025-01-21,14113.13193502528,14113.13193502528,0,1
2025-01-22,14113.13193502528,14113.13193502528,0,1
2025-01-23,14192.84721975116,14192.84721975116,0,1
2025-01-24,14063.174367896205,14063.174367896205,0,1
2025-01-27,13740.071665275666,13740.071665275666,0,1
2025-01-28,13788.996923163344,13788.996923163344,0,1
2025-01-29,13761.542010194258,13761.542010194258,0,1
2025-01-30,13774.314990438605,13774.314990438605,0,1
2025-01-31,13658.441339186556,13658.441339186556,0,1
2025-02-03,13792.092031820346,13792.092031820346,0,1
2025-02-04,13839.240454640625,13839.240454640625,0,1
2025-02-05,13922.44983241565,13922.44983241565,0,1
2025-02-06,13944.026838179385,13944.026838179385,0,1
2025-02-07,13944.026838179385,13944.026838179385,0,1
2025-02-10,13944.026838179385,13944.026838179385,0,1
2025-02-11,13972.612698114852,13972.612698114852,0,1
2025-02-12,14002.614897107935,14002.614897107935,0,1
2025-02-13,14069.490063940351,14069.490063940351,0,1
2025-02-14,14100.476998773805,14100.476998773805,0,1
2025-02-18,14043.905070447234,14043.905070447234,0,1
2025-02-19,14050.093049719539,14050.093049719539,0,1
2025-02-20,14051.69846738756,14051.69846738756,0,1
2025-02-21,13939.116289784262,13939.116289784262,0,1
2025-02-24,13988.595967153942,13988.595967153942,0,1
2025-02-25,13988.595967153942,13988.595967153942,0,1
2025-02-26,13988.595967153942,13988.595967153942,0,1
2025-02-27,13988.595967153942,13988.595967153942,0,1
2025-02-28,13988.595967153942,13988.595967153942,0,1
2025-03-03,13988.595967153942,13988.595967153942,0,1
2025-03-04,13988.595967153942,13988.595967153942,0,1
2025-03-05,13988.595967153942,13988.595967153942,0,1
2025-03-06,13988.595967153942,13988.595967153942,0,1
2025-03-07,13988.595967153942,13988.595967153942,0,1
2025-03-10,13920.05674816054,13920.05674816054,0,1
2025-03-11,13920.05674816054,13920.05674816054,0,1
2025-03-12,13920.05674816054,13920.05674816054,0,1
2025-03-13,13920.05674816054,13920.05674816054,0,1
2025-03-14,13920.05674816054,13920.05674816054,0,1
2025-03-17,13920.05674816054,13920.05674816054,0,1
2025-03-18,13912.882000437601,13912.882000437601,0,1
2025-03-19,13935.862532846779,13935.862532846779,0,1
2025-03-20,13995.34928871585,13995.34928871585,0,1
2025-03-21,14179.375048552803,14179.375048552803,0,1
2025-03-24,14275.033015271496,14275.033015271496,0,1
2025-03-25,14389.296520939766,14389.296520939766,0,1
2025-03-26,14008.154732623949,14008.154732623949,0,1
2025-03-27,14010.204051234956,14010.204051234956,0,1
2025-03-28,13624.45355474453,13624.45355474453,0,1
2025-03-31,13730.514826675728,13730.514826675728,0,1
2025-04-01,13749.463474538012,13749.463474538012,0,1
2025-04-02,14053.615031893127,14053.615031893127,0,1
2025-04-03,14074.698793640904,14074.698793640904,0,1
2025-04-04,13898.888931258081,13898.888931258081,0,1
2025-04-07,13898.888931258081,13898.888931258081,0,1
2025-04-08,13898.888931258081,13898.888931258081,0,1
2025-04-09,13898.888931258081,13898.888931258081,0,1
2025-04-10,14025.623436800615,14025.623436800615,0,1
2025-04-11,14141.455654727008,14141.455654727008,0,1
2025-04-14,14045.294831705425,14045.294831705425,0,1
2025-04-15,13966.894901665753,13966.894901665753,0,1
2025-04-16,13908.648286343447,13908.648286343447,0,1
2025-04-17,13747.96060836545,13747.96060836545,0,1
2025-04-21,13638.79602589631,13638.79602589631,0,1
2025-04-22,13819.989076780043,13819.989076780043,0,1
2025-04-23,13664.939795888955,13664.939795888955,0,1
2025-04-24,14091.640555039587,14091.640555039587,0,1
2025-04-25,14204.56845055224,14204.56845055224,0,1
2025-04-28,14329.446948834073,14329.446948834073,0,1
2025-04-29,14387.391101700574,14387.391101700574,0,1
2025-04-30,14676.642688410942,14676.642688410942,0,1
2025-05-01,14757.612063192131,14757.612063192131,0,1
2025-05-02,14740.078274578253,14740.078274578253,0,1
2025-05-05,14865.050795491186,14865.050795491186,0,1
2025-05-06,14929.274158604085,14929.274158604085,0,1
2025-05-07,15082.458906189542,15082.458906189542,0,1
2025-05-08,14964.329327832875,14964.329327832875,0,1
2025-05-09,14887.92694171294,14887.92694171294,0,1
2025-05-12,14919.565224304934,14919.565224304934,0,1
2025-05-13,15308.255620985099,15308.255620985099,0,1
2025-05-14,15302.726021877665,15302.726021877665,0,1
2025-05-15,15268.571394896973,15268.571394896973,0,1
2025-05-16,15170.936554395455,15170.936554395455,0,1
2025-05-19,15483.198864206472,15483.198864206472,0,1
2025-05-20,15530.318650156632,15530.318650156632,0,1
2025-05-21,15400.068122844517,15400.068122844517,0,1
2025-05-22,15478.08424546614,15478.08424546614,0,1
2025-05-23,15598.866604473485,15598.866604473485,0,1
2025-05-27,15895.355917611781,15895.355917611781,0,1
2025-05-28,15756.54831800164,15756.54831800164,0,1
2025-05-29,15697.36784825108,15697.36784825108,0,1
2025-05-30,15697.36784825108,15697.36784825108,0,1
2025-06-02,15713.939427012569,15713.939427012569,0,1
2025-06-03,15713.939427012569,15713.939427012569,0,1
2025-06-04,15713.939427012569,15713.939427012569,0,1
2025-06-05,15713.939427012569,15713.939427012569,0,1
2025-06-06,15696.517622052157,15696.517622052157,0,1
2025-06-09,15741.545058049302,15741.545058049302,0,1
2025-06-10,15802.200768970924,15802.200768970924,0,1
2025-06-11,15718.389599348604,15718.389599348604,0,1
2025-06-12,15737.019906207659,15737.019906207659,0,1
2025-06-13,15712.409147233917,15712.409147233917,0,1
2025-06-16,15712.409147233917,15712.409147233917,0,1
2025-06-17,15692.020921905418,15692.020921905418,0,1
2025-06-18,15658.839606812864,15658.839606812864,0,1
2025-06-20,15520.314555970535,15520.314555970535,0,1
2025-06-23,15722.591082187366,15722.591082187366,0,1
2025-06-24,15780.880310510367,15780.880310510367,0,1
2025-06-25,15618.456360316588,15618.456360316588,0,1
2025-06-26,15581.533534715174,15581.533534715174,0,1
2025-06-27,15523.224097974069,15523.224097974069,0,1
2025-06-30,15352.258404161357,15352.258404161357,0,1
2025-07-01,15353.967445115783,15353.967445115783,0,1
2025-07-02,15625.597332208596,15625.597332208596,0,1
2025-07-03,15658.495909762336,15658.495909762336,0,1
2025-07-07,15600.352374076645,15600.352374076645,0,1
2025-07-08,15486.534904714168,15486.534904714168,0,1
2025-07-09,15460.411508993722,15460.411508993722,0,1
2025-07-10,15460.181866241264,15460.181866241264,0,1
2025-07-11,15404.879158338461,15404.879158338461,0,1
2025-07-14,15398.763518080374,15398.763518080374,0,1
2025-07-15,15432.554571258523,15432.554571258523,0,1
2025-07-16,15603.365971384004,15603.365971384004,0,1
2025-07-17,15609.628086101802,15609.628086101802,0,1
2025-07-18,15520.449204588778,15520.449204588778,0,1
2025-07-21,15508.239328911208,15508.239328911208,0,1
2025-07-22,15501.144190338558,15501.144190338558,0,1
2025-07-23,15562.906540992482,15562.906540992482,0,1
2025-07-24,15574.399331018136,15574.399331018136,0,1
2025-07-25,15630.787720881772,15630.787720881772,0,1
2025-07-28,15715.468387556944,15715.468387556944,0,1
2025-07-29,15755.472298312749,15755.472298312749,0,1
2025-07-30,15825.45264747975,15825.45264747975,0,1
2025-07-31,15726.163076283132,15726.163076283132,0,1
2025-08-01,15754.628267906184,15754.628267906184,0,1
2025-08-04,15793.786980894292,15793.786980894292,0,1
2025-08-05,15735.795318259616,15735.795318259616,0,1
2025-08-06,15793.226417003822,15793.226417003822,0,1
2025-08-07,15768.363280947236,15768.363280947236,0,1
2025-08-08,15835.361360080318,15835.361360080318,0,1
2025-08-11,15823.421960217058,15823.421960217058,0,1
2025-08-12,15823.421960217058,15823.421960217058,0,1
2025-08-13,15803.775941304697,15803.775941304697,0,1
2025-08-14,15802.081250972711,15802.081250972711,0,1
2025-08-15,15759.719628093859,15759.719628093859,0,1
2025-08-18,15797.35650969578,15797.35650969578,0,1
2025-08-19,15688.7224867841,15688.7224867841,0,1
2025-08-20,15570.839486260975,15570.839486260975,0,1
2025-08-21,15581.75949775599,15581.75949775599,0,1
2025-08-22,15580.554474917793,15580.554474917793,0,1
2025-08-25,15475.210085188206,15475.210085188206,0,1
2025-08-26,15521.2651952531,15521.2651952531,0,1
2025-08-27,15544.011426579957,15544.011426579957,0,1
2025-08-28,15523.984389883994,15523.984389883994,0,1
2025-08-29,15601.732772469415,15601.732772469415,0,1
2025-09-02,15601.732772469415,15601.732772469415,0,1
2025-09-03,15601.732772469415,15601.732772469415,0,1
2025-09-04,15601.732772469415,15601.732772469415,0,1
2025-09-05,15418.51845398662,15418.51845398662,0,1
2025-09-08,15372.960038730864,15372.960038730864,0,1
2025-09-09,15259.669614968127,15259.669614968127,0,1
2025-09-10,15416.381793263261,15416.381793263261,0,1
2025-09-11,15110.619200081755,15110.619200081755,0,1
2025-09-12,15154.475864386113,15154.475864386113,0,1
2025-09-15,15053.626083883839,15053.626083883839,0,1
2025-09-16,14989.569573736218,14989.569573736218,0,1
2025-09-17,14895.351846019441,14895.351846019441,0,1
2025-09-18,14709.16537454904,14709.16537454904,0,1
2025-09-19,14813.745622425115,14813.745622425115,0,1
2025-09-22,15012.261794356044,15012.261794356044,0,1
2025-09-23,14888.266599547287,14888.266599547287,0,1
2025-09-24,14945.584039007237,14945.584039007237,0,1
2025-09-25,14864.20144092178,14864.20144092178,0,1
2025-09-26,14948.187867858584,14948.187867858584,0,1
2025-09-29,14940.517719145686,14940.517719145686,0,1
2025-09-30,14962.17464987149,14962.17464987149,0,1
2025-10-01,15067.766229977351,15067.766229977351,0,1
2025-10-02,14846.556230876236,14846.556230876236,0,1
2025-10-03,14742.000658785848,14742.000658785848,0,1
2025-10-06,14742.000658785848,14742.000658785848,0,1
2025-10-07,14696.165469807655,14696.165469807655,0,1
2025-10-08,15008.239022288559,15008.239022288559,0,1
2025-10-09,14964.922772295446,14964.922772295446,0,1
2025-10-10,14735.148041610144,14735.148041610144,0,1
2025-10-13,14684.558720645588,14684.558720645588,0,1
2025-10-14,14575.145319916519,14575.145319916519,0,1
2025-10-15,14770.890371511121,14770.890371511121,0,1
2025-10-16,14798.854716313603,14798.854716313603,0,1
2025-10-17,14675.354188442863,14675.354188442863,0,1
2025-10-20,14726.119312626171,14726.119312626171,0,1
2025-10-21,14709.387175691176,14709.387175691176,0,1
2025-10-22,14564.778016239572,14564.778016239572,0,1
2025-10-23,14535.942435874982,14535.942435874982,0,1
2025-10-24,14535.942435874982,14535.942435874982,0,1
2025-10-27,14542.016237290814,14542.016237290814,0,1
2025-10-28,14529.333866043464,14529.333866043464,0,1
2025-10-29,14604.883332803469,14604.883332803469,0,1
2025-10-30,14441.351413682478,14441.351413682478,0,1
2025-10-31,14281.262025526854,14281.262025526854,0,1
2025-11-03,14226.949102949455,14226.949102949455,0,1
2025-11-04,14223.53937413457,14223.53937413457,0,1
2025-11-05,14325.67846313431,14325.67846313431,0,1
2025-11-06,13873.165020146856,13873.165020146856,0,1
2025-11-07,13888.198146170278,13888.198146170278,0,1
2025-11-10,13893.01118363202,13893.01118363202,0,1
2025-11-11,13960.315676802209,13960.315676802209,0,1
2025-11-12,13974.586527357958,13974.586527357958,0,1
2025-11-13,13947.047212550206,13947.047212550206,0,1
2025-11-14,13987.663163311354,13987.663163311354,0,1
2025-11-17,14037.77649602562,14037.77649602562,0,1
2025-11-18,14082.187592795552,14082.187592795552,0,1
2025-11-19,14136.785298841914,14136.785298841914,0,1
2025-11-20,14130.80887736085,14130.80887736085,0,1
2025-11-21,14181.576492351389,14181.576492351389,0,1
2025-11-24,14285.429919552807,14285.429919552807,0,1
2025-11-25,14401.745015074,14401.745015074,0,1
2025-11-26,14485.813003391264,14485.813003391264,0,1
2025-11-28,14483.146029753989,14483.146029753989,0,1
2025-12-01,14346.075898520101,14346.075898520101,0,1
2025-12-02,14263.26361144815,14263.26361144815,0,1
2025-12-03,14408.625463787512,14408.625463787512,0,1
2025-12-04,14365.293130350212,14365.293130350212,0,1
2025-12-05,14383.462818881593,14383.462818881593,0,1
2022-01-03,10000.0,10000.0,0,3
2022-01-04,9780.337977651421,4000.0,3,3
2022-01-05,9456.087096410563,4000.0,3,3
2022-01-06,9455.686639816153,9455.686639816153,0,3
2022-01-07,9362.195021670661,7564.549311852922,1,3
2022-01-10,9416.73910405247,7564.549311852922,1,3
2022-01-11,9427.731896139729,9427.731896139729,0,3
2022-01-12,9427.731896139729,9427.731896139729,0,3
2022-01-13,9427.731896139729,9427.731896139729,0,3
2022-01-14,9427.731896139729,9427.731896139729,0,3
2022-01-18,9427.731896139729,9427.731896139729,0,3
2022-01-19,9427.731896139729,9427.731896139729,0,3
2022-01-20,9427.731896139729,9427.731896139729,0,3
2022-01-21,9427.731896139729,9427.731896139729,0,3
2022-01-24,9481.93842885114,7542.1855169117825,1,3
2022-01-25,9577.500495463531,7542.1855169117825,1,3
2022-01-26,9576.331818614884,9576.331818614884,0,3
2022-01-27,9576.331818614884,9576.331818614884,0,3
2022-01-28,9603.325750291962,7661.065454891907,1,3
2022-01-31,9595.54397044993,5740.400304833514,2,3
2022-02-01,9711.820767096582,7733.165387269004,1,3
2022-02-02,9789.640020934145,3910.7853854778814,3,3
2022-02-03,9608.092968101384,0.0,5,3
2022-02-04,9621.689005857224,5748.168372984733,2,3
2022-02-07,9575.268956556974,3887.726866455777,3,3
2022-02-08,9760.34597298806,57.619283832987094,5,3
2022-02-09,9918.394154954129,5849.717027570596,2,3
2022-02-10,9790.8059904019,3892.8551054983127,3,3
2022-02-11,9441.981495780105,0.0,5,3
2022-02-14,9437.871627226556,5771.0942010139015,2,3
2022-02-15,9640.056899242083,7741.208053293283,1,3
2022-02-16,9641.516497006143,5813.196673444867,2,3
2022-02-17,9411.012000587367,5726.495583885011,2,3
2022-02-18,9272.263195325544,5580.156731121735,2,3
2022-02-22,9152.340949199059,7334.315225075961,1,3
2022-02-23,9087.3351730224,9087.3351730224,0,3
2022-02-24,9087.3351730224,9087.3351730224,0,3
2022-02-25,9087.3351730224,9087.3351730224,0,3
2022-02-28,9087.3351730224,9087.3351730224,0,3
2022-03-01,8961.049964464377,7269.86813841792,1,3
2022-03-02,9021.151613524591,5477.658145525044,2,3
2022-03-03,8916.073631738738,7141.354390026042,1,3
2022-03-04,8968.180071222538,8968.180071222538,0,3
2022-03-07,8964.291982534622,7174.54405697803,1,3
2022-03-08,8920.639931057523,7174.54405697803,1,3
2022-03-09,8825.121816607632,5306.610431969315,2,3
2022-03-10,8956.678251255673,11.53734200473491,5,3
2022-03-11,8899.355500056934,3617.6583697230762,3,3
2022-03-14,8791.325407321227,5233.198596627428,2,3
2022-03-15,8695.63873836868,3474.933515163182,3,3
2022-03-16,8687.802812228698,5202.7152746661395,2,3
2022-03-17,8797.135616915635,5277.55128353782,2,3
2022-03-18,8888.958328166565,3512.424900683578,3,3
2022-03-21,8872.939980672829,1805.2651576520302,4,3
2022-03-22,9011.49530282859,3654.0714578921566,3,3
2022-03-23,8862.208209349896,3569.6913826224536,3,3
2022-03-24,9034.96513689277,1877.8020211069188,4,3
2022-03-25,9109.9593962635,3662.907056513891,3,3
2022-03-28,9105.424729909253,3609.8003985007736,3,3
2022-03-29,9298.022687263297,1856.8692480807533,4,3
2022-03-30,9183.982680965828,3746.1325012753828,3,3
2022-03-31,8905.47056043028,3673.8242282498177,3,3
2022-04-01,8865.302840839682,1744.3951636062588,4,3
2022-04-04,9166.744605147333,5499.603653494196,2,3
2022-04-05,8984.496569027302,8984.496569027302,0,3
2022-04-06,8938.112352817661,7187.597255221842,1,3
2022-04-07,8992.101328942732,5399.9747846583095,2,3
2022-04-08,8909.213679462477,7116.55950787746,1,3
2022-04-11,8865.337271123984,8865.337271123984,0,3
2022-04-12,8865.337271123984,8865.337271123984,0,3
2022-04-13,8865.337271123984,8865.337271123984,0,3
2022-04-14,8865.337271123984,8865.337271123984,0,3
2022-04-18,8865.337271123984,8865.337271123984,0,3
2022-04-19,8865.337271123984,8865.337271123984,0,3
2022-04-20,8865.337271123984,8865.337271123984,0,3
2022-04-21,8865.337271123984,8865.337271123984,0,3
2022-04-22,8865.337271123984,8865.337271123984,0,3
2022-04-25,8865.337271123984,8865.337271123984,0,3
2022-04-26,8865.337271123984,8865.337271123984,0,3
2022-04-27,8865.337271123984,8865.337271123984,0,3
2022-04-28,8865.337271123984,8865.337271123984,0,3
2022-04-29,8865.337271123984,8865.337271123984,0,3
2022-05-02,8865.337271123984,8865.337271123984,0,3
2022-05-03,8865.337271123984,8865.337271123984,0,3
2022-05-04,8865.337271123984,8865.337271123984,0,3
2022-05-05,8711.915477146866,5319.20236267439,2,3
2022-05-06,8702.049251506374,5319.20236267439,2,3
2022-05-09,8248.918434766078,4996.896322298793,2,3
2022-05-10,8273.054519694382,4996.896322298793,2,3
2022-05-11,8260.740747727274,6670.096077091532,1,3
2022-05-12,8301.108898710614,5017.947927546077,2,3
2022-05-13,8418.851866129102,6691.858022945302,1,3
2022-05-16,8548.429043485175,1778.4078375611925,4,3
2022-05-17,8800.075628639217,68.72202886415744,5,3
2022-05-18,8467.574695173345,6799.401873860259,1,3
2022-05-19,8469.650349017144,8469.650349017144,0,3
2022-05-20,8469.650349017144,8469.650349017144,0,3
2022-05-23,8469.650349017144,8469.650349017144,0,3
2022-05-24,8458.49044799411,4.547473508864641e-13,5,3
2022-05-25,8577.543226759677,4.547473508864641e-13,5,3
2022-05-26,8782.51070165656,8782.51070165656,0,3
2022-05-27,8958.295592418199,0.0,5,3
2022-05-31,8837.279989647695,0.0,5,3
2022-06-01,8879.863464562237,8879.863464562237,0,3
2022-06-02,9147.147752303834,1775.9726929124479,4,3
2022-06-03,9069.68425185742,0.0,5,3
2022-06-06,9092.001014762633,7325.216171544085,1,3
2022-06-07,9240.497313933132,1849.471093218103,4,3
2022-06-08,9098.150478583473,1.371630431476433,5,3
2022-06-09,8851.156296767078,7053.475686450456,1,3
2022-06-10,8546.879590162285,1749.362883823958,4,3
2022-06-13,8023.809223843793,39.98696579150101,5,3
2022-06-14,8067.471224042048,6419.233986239589,1,3
2022-06-15,8108.564545821497,8108.564545821497,0,3
2022-06-16,8108.564545821497,8108.564545821497,0,3
2022-06-17,8108.564545821497,8108.564545821497,0,3
2022-06-21,8108.564545821497,8108.564545821497,0,3
2022-06-22,8108.564545821497,8108.564545821497,0,3
2022-06-23,8108.564545821497,8108.564545821497,0,3
2022-06-24,8108.564545821497,8108.564545821497,0,3
2022-06-27,8090.53012750776,6486.851636657198,1,3
2022-06-28,8012.068484464448,4868.745611155646,2,3
2022-06-29,7979.126374838589,1662.0616154194292,4,3
2022-06-30,7877.956967724247,1551.9066845848517,4,3
2022-07-01,7961.734006148686,6344.505144412239,1,3
2022-07-05,8095.566307970493,1675.3877318126024,4,3
2022-07-06,8124.155099859453,56.274470218503666,5,3
2022-07-07,8223.054407386802,6559.319311466642,1,3
2022-07-08,8285.348277132312,1652.4366154913482,4,3
2022-07-11,8007.495829442363,0.0,5,3
2022-07-12,7866.891098658029,6339.210324959655,1,3
2022-07-13,7905.694649971713,6319.5345506786,1,3
2022-07-14,7940.954862439703,6319.5345506786,1,3
2022-07-15,7947.456098095234,7947.456098095234,0,3
2022-07-18,7815.745516486621,0.0,5,3
2022-07-19,8171.256346384929,0.0,5,3
2022-07-20,8461.319968070718,8461.319968070718,0,3
2022-07-21,8595.192261469385,0.0,5,3
2022-07-22,8447.000245458214,0.0,5,3
2022-07-25,8493.939239487718,8493.939239487718,0,3
2022-07-26,8388.544952969098,0.0,5,3
2022-07-27,8710.325379070602,0.0,5,3
2022-07-28,8807.135475317704,8807.135475317704,0,3
2022-07-29,8942.696252343078,0.0,5,3
2022-08-01,9063.694487220182,0.0,5,3
2022-08-02,9019.749744806424,9019.749744806424,0,3
2022-08-03,9085.082909996934,4.547473508864641e-13,5,3
2022-08-04,9198.934422088534,4.547473508864641e-13,5,3
2022-08-05,9207.16467828345,9207.16467828345,0,3
2022-08-08,9166.089612023623,0.0,5,3
2022-08-09,9113.014958244883,0.0,5,3
2022-08-10,9302.582466313279,9302.582466313279,0,3
2022-08-11,9160.611071546278,0.0,5,3
2022-08-12,9353.073408359614,0.0,5,3
2022-08-15,9359.4702236206,9359.4702236206,0,3
2022-08-16,9339.436746771298,1871.8940447241187,4,3
2022-08-17,9245.301200764674,1871.8940447241187,4,3
2022-08-18,9341.469957473935,9341.469957473935,0,3
2022-08-19,9352.922981957809,5604.88197448436,2,3
2022-08-22,9241.347800570496,5604.88197448436,2,3
2022-08-23,9265.409192096666,7434.988113822846,1,3
2022-08-24,9331.419317127247,5581.906275403512,2,3
2022-08-25,9374.891526377707,7453.76139039993,1,3
2022-08-26,9375.577407900862,9375.577407900862,0,3
2022-08-29,9375.577407900862,9375.577407900862,0,3
2022-08-30,9375.577407900862,9375.577407900862,0,3
2022-08-31,9375.577407900862,9375.577407900862,0,3
2022-09-01,9375.577407900862,9375.577407900862,0,3
2022-09-02,9375.577407900862,9375.577407900862,0,3
2022-09-06,9375.577407900862,9375.577407900862,0,3
2022-09-07,9375.577407900862,9375.577407900862,0,3
2022-09-08,9375.577407900862,9375.577407900862,0,3
2022-09-09,9375.577407900862,9375.577407900862,0,3
2022-09-12,9375.577407900862,9375.577407900862,0,3
2022-09-13,9301.3556785754,5625.346444740517,2,3
2022-09-14,9418.036654762607,5625.346444740517,2,3
2022-09-15,9518.552528252096,9518.552528252096,0,3
2022-09-16,9575.48291324919,3807.421011300839,3,3
2022-09-19,9636.361472090763,3807.421011300839,3,3
2022-09-20,9614.60081293619,9614.60081293619,0,3
2022-09-21,9521.923483068324,5768.760487761714,2,3
2022-09-22,9447.19149116947,5768.760487761714,2,3
2022-09-23,9280.172418450344,9280.172418450344,0,3
2022-09-26,9280.172418450344,9280.172418450344,0,3
2022-09-27,9280.172418450344,9280.172418450344,0,3
2022-09-28,9280.172418450344,9280.172418450344,0,3
2022-09-29,9265.576829970134,7424.137934760275,1,3
2022-09-30,9232.774924729376,7424.137934760275,1,3
2022-10-03,9260.42982420656,9260.42982420656,0,3
2022-10-04,9260.42982420656,9260.42982420656,0,3
2022-10-05,9260.42982420656,9260.42982420656,0,3
2022-10-06,9303.482375888902,5556.257894523937,2,3
2022-10-07,9220.6061299268,3695.561419346156,3,3
2022-10-10,9122.23161805447,7312.275573987049,1,3
2022-10-11,9209.635280182005,3669.624729519401,3,3
2022-10-12,9218.947069975007,1827.697673483,4,3
2022-10-13,9518.907223865219,7650.423995294788,1,3
2022-10-14,9364.777750865234,1899.7864538860827,4,3
2022-10-17,9462.34869205179,26.830903713035696,5,3
2022-10-18,9555.108112366199,7669.309942565052,1,3
2022-10-19,9551.439351183635,3830.87878168733,3,3
2022-10-20,9499.578457441345,10.303041213875986,5,3
2022-10-21,9901.547213205495,5919.498404326715,2,3
2022-10-24,9887.703444488096,3931.510500306529,3,3
2022-10-25,10116.723122694875,0.0,5,3
2022-10-26,9858.801564286503,5904.186699351773,2,3
2022-10-27,9743.931415181507,3912.74663554693,3,3
2022-10-28,9964.829691637604,15.174069474327098,5,3
2022-10-31,9907.955256999989,5991.745277566361,2,3
2022-11-01,9826.730393726382,3983.844585618935,3,3
2022-11-02,9543.262682996252,53.15242812838187,5,3
2022-11-03,9268.888770893549,5497.9169814005745,2,3
2022-11-04,9504.376067567506,3926.9816833088453,3,3
2022-11-07,9586.964002838751,125.23125628184289,5,3
2022-11-08,9677.522978932511,5823.783896207375,2,3
2022-11-09,9363.782735117788,3620.848870041412,3,3
2022-11-10,9793.795748453222,3620.848870041412,3,3
2022-11-11,9988.111686212626,6285.3641683691785,2,3
2022-11-14,9870.639382197132,292.4971566416034,5,3
2022-11-15,10043.494347297092,4080.397405004729,3,3
2022-11-16,9864.74858913169,5911.899148636552,2,3
2022-11-17,9898.512264122583,0.0,5,3
2022-11-18,9842.402006218184,3932.615714895988,3,3
2022-11-21,9776.48329067785,5919.974298875586,2,3
2022-11-22,9972.228365712614,54.084324468875366,5,3
2022-11-23,10065.16195714941,4035.882214845359,3,3
2022-11-25,10021.633743044957,5995.198608107057,2,3
2022-11-28,9932.726887055564,1986.545110889074,4,3
2022-11-29,9871.667297439459,5946.257148742768,2,3
2022-11-30,10051.704888434728,10051.704888434728,0,3
2022-12-01,10051.704888434728,10051.704888434728,0,3
2022-12-02,10172.583672132925,4020.6819553738906,3,3
2022-12-05,10013.841620823516,0.0,5,3
2022-12-06,9587.63903066779,5758.590265701814,2,3
2022-12-07,9591.843719273238,7685.1618428352,1,3
2022-12-08,9592.40757064213,5766.793098980553,2,3
2022-12-09,9714.377041626532,7728.361755408234,1,3
