Date,Equity,Cash,Open_Positions,Peak,Drawdown_pct
2024-04-08,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
2024-04-09,51740.35453953341,51740.35453953341,0,55563.956562258594,-6.881443042021129
2024-04-10,52051.25786441684,41392.28363162673,1,55563.956562258594,-6.321901670025653
2024-04-11,52143.37316416126,41690.68350117114,1,55563.956562258594,-6.1561191997992815
2024-04-12,51854.21744251347,41559.32391425565,1,55563.956562258594,-6.676520804612629
2024-04-15,51541.36764192561,41425.65612451166,1,55563.956562258594,-7.239565303139872
2024-04-16,51996.92295417761,41385.95687423175,1,55563.956562258594,-6.419689721130961
2024-04-17,51749.27308574642,41530.08547194414,1,55563.956562258594,-6.865392086033106
2024-04-18,51560.02194697398,51560.02194697398,0,55563.956562258594,-7.205992630849211
2024-04-19,51560.02194697398,51560.02194697398,0,55563.956562258594,-7.205992630849211
2024-04-22,51560.02194697398,51560.02194697398,0,55563.956562258594,-7.205992630849211
2024-04-23,51862.36200390072,41248.01755757919,1,55563.956562258594,-6.6618628106698825
2024-04-24,51628.09774980925,51628.09774980925,0,55563.956562258594,-7.083474712675065
2024-04-25,51628.09774980925,51628.09774980925,0,55563.956562258594,-7.083474712675065
2024-04-26,51628.09774980925,51628.09774980925,0,55563.956562258594,-7.083474712675065
2024-04-29,51925.99926699014,41302.4781998474,1,55563.956562258594,-6.547333056083171
2024-04-30,51113.16161799795,41061.07992846887,1,55563.956562258594,-8.010219609313818
2024-05-01,50800.30644776966,40738.280916299365,1,55563.956562258594,-8.57327377173246
2024-05-02,50623.04425278371,40633.09061705538,1,55563.956562258594,-8.892297480541488
2024-05-03,50866.51774567578,20274.666856362353,3,55563.956562258594,-8.454111455003034
2024-05-06,52214.322139093725,20592.579663355653,3,55563.956562258594,-6.028430353788172
2024-05-07,51210.4222222376,30984.713901085568,2,55563.956562258594,-7.835176991298177
2024-05-08,51271.53476561879,30564.82357695306,2,55563.956562258594,-7.725191045080115
2024-05-09,50793.93119242745,30580.646107142144,2,55563.956562258594,-8.584747496313373
2024-05-10,50888.278029809066,40733.947322477456,1,55563.956562258594,-8.41494886565628
2024-05-13,50591.95137350216,40562.92852533936,1,55563.956562258594,-8.948256201275683
2024-05-14,51028.27969170905,30363.452303401053,2,55563.956562258594,-8.1629839758934
2024-05-15,52081.26876104456,30901.93804193339,2,55563.956562258594,-6.267890223605188
2024-05-16,52324.79806013569,41780.00373395586,1,55563.956562258594,-5.829603762096158
2024-05-17,52177.303351429124,41947.27697049112,1,55563.956562258594,-6.095054096867225
2024-05-20,52321.41819470495,41826.12173637409,1,55563.956562258594,-5.835686600036172
2024-05-21,52205.65525855177,52205.65525855177,0,55563.956562258594,-6.044028380059463
2024-05-22,52205.65525855177,52205.65525855177,0,55563.956562258594,-6.044028380059463
2024-05-23,52205.65525855177,52205.65525855177,0,55563.956562258594,-6.044028380059463
2024-05-24,52768.65601404352,31272.980732319906,2,55563.956562258594,-5.030780241653565
2024-05-28,53065.473172471146,42351.463054608714,1,55563.956562258594,-4.496590135707734
2024-05-29,52649.14806299102,31621.990347043396,2,55563.956562258594,-5.245862029284343
2024-05-30,51939.39460705672,41862.64266132274,1,55563.956562258594,-6.523225089524731
2024-05-31,51574.16573800616,41480.26860086414,1,55563.956562258594,-7.180537656244712
2024-06-03,52173.54965691423,41646.175400031265,1,55563.956562258594,-6.101809725420592
2024-06-04,52349.087264644186,41835.55179623734,1,55563.956562258594,-5.785889804323407
2024-06-05,53232.68268431961,42304.05326971078,1,55563.956562258594,-4.195658520693768
2024-06-06,52821.743292886094,42474.54272381596,1,55563.956562258594,-4.935237587517527
2024-06-07,52889.92474994574,42241.60111258588,1,55563.956562258594,-4.812529520493447
