Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,SMA20,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2022-07-18,KO,KO:2022-07-15,2022-07-15,62.5,62.18000030517578,62.42349987030029,62.52000045776367,62.560001373291016,61.5099983215332,61.650001525878906,62.7881999206543,-0.005660573351747078,-0.006517244450907067,1142,2022-07-19,62.09000015258789,0.0070864652218984,-0.0117571193500134,0.001610540729189,2022-07-19,2022-07-21,2022-07-25
2022-10-19,KO,KO:2022-10-18,2022-10-18,56.439998626708984,55.689998626708984,56.191999435424805,56.310001373291016,56.540000915527344,55.72999954223633,55.959999084472656,59.9921997833252,-0.06142949367729944,-0.005988026768184107,1208,2022-10-20,55.77000045776367,-0.0123722184157331,0.0322754029457779,0.0649094298399064,2022-10-20,2022-10-24,2022-10-26
2023-02-14,KO,KO:2023-02-13,2023-02-13,60.599998474121094,59.619998931884766,60.27050018310547,60.209999084472656,60.900001525878906,59.560001373291016,59.59000015258789,61.98880020141601,-0.02372700663434979,-0.000659645711245993,1288,2023-02-15,59.900001525878906,-0.0051753149481488,0.0036727445809965,0.0013355261155187,2023-02-15,2023-02-17,2023-02-22
2023-07-06,KO,KO:2023-07-05,2023-07-05,61.029998779296875,60.58000183105469,60.8230001449585,60.72999954223633,61.02000045776367,60.5,60.560001373291016,61.844600143432615,-0.014252417125784733,-0.0037544816934067526,1385,2023-07-07,60.310001373291016,-0.0091195993903822,-0.0130990034411971,0.000663191840811,2023-07-07,2023-07-11,2023-07-13
2024-12-06,KO,KO:2024-12-05,2024-12-05,62.91999816894531,62.209999084472656,63.25799999237061,62.83000183105469,63.36000061035156,62.5099983215332,62.529998779296875,66.35659980773926,-0.05431811857373736,-0.0011113431918737815,1744,2024-12-09,62.689998626708984,-0.0014356381330266,-0.0007975632183097,0.0068591532077746,2024-12-09,2024-12-11,2024-12-13
2024-12-11,KO,KO:2024-12-10,2024-12-10,62.90999984741211,62.599998474121094,63.14149990081787,63.0,63.630001068115234,62.400001525878906,62.63999938964844,65.81239974975585,-0.046728630692868256,-0.022833138687774923,1747,2024-12-12,63.54999923706055,0.0045633504171345,-0.0157356414162918,-0.0110149609967459,2024-12-12,2024-12-16,2024-12-18
2024-12-13,KO,KO:2024-12-12,2024-12-12,63.84000015258789,62.63999938964844,63.21199989318848,63.56999969482422,63.84000015258789,63.11000061035156,63.119998931884766,65.52099975585938,-0.02785179560477291,-0.009157227220135455,1749,2024-12-16,63.22999954223633,-0.0107543936438202,-0.0060098224081339,-0.0107543936438202,2024-12-16,2024-12-18,2024-12-20
2024-12-18,KO,KO:2024-12-17,2024-12-17,63.400001525878906,62.54999923706055,63.34249973297119,62.810001373291016,63.63999938964844,62.790000915527344,62.849998474121094,65.12979972839355,-0.028447757550532193,-0.0018891519367125742,1752,2024-12-19,62.70000076293945,-0.003987240780829,-0.0051036633322237,-0.0020733822413615,2024-12-19,2024-12-23,2024-12-26
2025-01-02,KO,KO:2024-12-31,2024-12-31,62.2599983215332,62.029998779296875,62.646999549865725,62.349998474121094,62.75,61.619998931884766,61.84000015258789,63.768599853515624,-0.0259821759641089,-0.004636305660504658,1761,2025-01-03,61.900001525878906,-0.0024232879189218,-0.0171244159476774,-0.0134087529982964,2025-01-03,2025-01-07,2025-01-10
2025-01-15,KO,KO:2025-01-14,2025-01-14,62.040000915527344,61.650001525878906,62.090500068664554,62.33000183105469,62.619998931884766,61.68000030517578,61.77000045776367,62.89860008239746,-0.014759535719355399,-0.006565249678194052,1769,2025-01-16,61.41999816894531,0.0135135437284064,0.0162813420679261,0.0017909575648145,2025-01-16,2025-01-21,2025-01-23
2025-07-18,KO,KO:2025-07-17,2025-07-17,70.58999633789062,69.2699966430664,70.09049949645996,70.44000244140625,70.69999694824219,69.83000183105469,69.8499984741211,70.75299957275391,-0.002830938811603234,-0.004512865712764658,1895,2025-07-21,70.19000244140625,-0.0017096843198175,-0.0146744371487478,-0.014532044977665,2025-07-21,2025-07-23,2025-07-25
2025-07-22,KO,KO:2025-07-21,2025-07-21,70.06999969482422,69.8499984741211,70.14799995422364,69.44999694824219,70.26000213623047,68.69000244140625,69.66000366210938,70.67619964599609,-0.009000597477507921,-0.013237606155860782,1897,2025-07-23,69.66000366210938,-0.0071777199786736,-0.007034244435887,-0.0040196151876419,2025-07-23,2025-07-25,2025-07-29
2019-07-05,LLY,LLY:2019-07-03,2019-07-03,114.41999816894533,114.1999969482422,113.81949920654297,114.0500030517578,114.37000274658205,112.5500030517578,112.81999969482422,115.57080032348632,-0.010844250387902266,-0.007029464240135619,378,2019-07-08,112.47000122070312,-0.0084467375062305,0.0183159734705733,-0.0371654686565997,2019-07-08,2019-07-10,2019-07-12
2019-07-25,LLY,LLY:2019-07-24,2019-07-24,108.5199966430664,108.22000122070312,110.25099906921386,108.56999969482422,110.37999725341795,107.68000030517578,107.81999969482422,113.39319961547852,-0.04417647893615628,-0.052475353185080786,392,2019-07-26,107.91999816894533,0.0032431289849836,0.0071349544618739,0.0239992958786987,2019-07-26,2019-07-30,2019-08-01
2020-09-03,LLY,LLY:2020-09-02,2020-09-02,149.5500030517578,147.3000030517578,150.3109992980957,152.19000244140625,153.3699951171875,147.4600067138672,149.02000427246094,157.24539947509766,-0.04990671453338136,-0.017991925636419936,673,2020-09-04,148.77000427246094,0.0143846160394618,0.0215096918487791,-0.0045708672114099,2020-09-04,2020-09-09,2020-09-11
2022-02-17,LLY,LLY:2022-02-16,2022-02-16,245.5800018310547,243.83999633789065,242.06950149536132,245.5800018310547,245.58999633789065,240.41000366210935,240.97000122070312,253.45000152587892,-0.03136793201959043,-0.020930510551668835,1040,2022-02-18,238.02000427246097,0.0096210118688657,0.0012183567806378,0.0539030400838418,2022-02-18,2022-02-23,2022-02-25
2022-09-26,LLY,LLY:2022-09-23,2022-09-23,311.4599914550781,310.8699951171875,308.1650024414063,308.79998779296875,311.7300109863281,304.8800048828125,307.5,314.0502008056641,-0.009767551505361127,-0.019641235480616803,1191,2022-09-27,309.1499938964844,0.0063076572716485,0.0674753882612897,0.0401099600236005,2022-09-27,2022-09-29,2022-10-03
2023-01-17,LLY,LLY:2023-01-13,2023-01-13,361.6199951171875,359.1199951171875,361.64449920654295,361.6199951171875,362.0,356.54998779296875,357.739990234375,362.7258001708984,-0.0028957578471001666,-0.01471307846473513,1268,2023-01-18,356.32000732421875,-0.0120958617815475,-0.028766276912072,-0.0278681872240361,2023-01-18,2023-01-20,2023-01-24
2023-03-10,LLY,LLY:2023-03-09,2023-03-09,316.8500061035156,312.5400085449219,324.3895004272461,318.8500061035156,326.5299987792969,314.3399963378906,315.0199890136719,340.23500061035156,-0.07145338206045326,-0.03257811207886563,1305,2023-03-13,317.239990234375,0.0228533609354979,0.0385512903883671,0.0376371290157493,2023-03-13,2023-03-15,2023-03-17
2023-12-28,LLY,LLY:2023-12-27,2023-12-27,581.510009765625,570.6699829101562,582.0844970703125,581.97998046875,586.6900024414062,580.0,580.8499755859375,585.7525988769531,-0.008172906097794974,-0.005557835600458749,1507,2023-12-29,582.8499755859375,0.0001201120822702,0.0597924647522873,0.0612507741312713,2023-12-29,2024-01-03,2024-01-05
2024-10-23,LLY,LLY:2024-10-22,2024-10-22,909.1500244140624,906.1300048828124,905.4394958496093,905.6199951171876,907.9500122070312,891.72998046875,903.25,920.5033984375,-0.01243686863337723,-0.005001473575701687,1713,2024-10-24,898.3300170898438,-0.0078033791950246,-0.0030500931531278,-0.0573285975312671,2024-10-24,2024-10-28,2024-10-30
2024-12-16,LLY,LLY:2024-12-13,2024-12-13,789.1199951171875,782.3499755859375,784.0545013427734,792.0,799.780029296875,775.25,779.0,833.2074011230469,-0.05536537368721062,-0.007833005167518059,1750,2024-12-17,777.8599853515625,0.0009770521429786,-0.0261229626242245,0.023680410732257,2024-12-17,2024-12-19,2024-12-23
2025-07-01,LLY,LLY:2025-06-30,2025-06-30,779.530029296875,775.4500122070312,784.3340087890625,779.530029296875,790.0,773.0,775.9000244140625,781.2046020507812,-0.003777413848936262,-0.04861105834646984,1883,2025-07-02,776.5,0.0035802051472955,-0.0046748292116065,0.0134191666582823,2025-07-02,2025-07-07,2025-07-09
2018-12-19,LOW,LOW:2018-12-18,2018-12-18,91.45999908447266,90.4499969482422,91.02250022888184,91.76000213623048,93.95999908447266,89.68000030517578,90.33000183105467,95.51280014038086,-0.04634000433330632,-0.0300138063800639,243,2018-12-20,89.61000061035156,-0.0050217268739779,-0.0407320779044528,0.0251088046498695,2018-12-20,2018-12-24,2018-12-27
2020-03-27,LOW,LOW:2020-03-26,2020-03-26,88.11000061035156,83.72000122070312,89.0529998779297,84.08000183105469,89.72000122070312,83.4000015258789,86.9800033569336,107.8868000793457,-0.18820758285658934,-0.020128976817738065,562,2020-03-30,87.4000015258789,0.0149885301570145,-0.0798627372433951,-0.0594966188427011,2020-03-30,2020-04-01,2020-04-03
2022-04-26,LOW,LOW:2022-04-25,2022-04-25,200.3800048828125,197.05999755859375,204.02349929809571,198.91000366210935,204.3699951171875,198.2400054931641,199.58999633789065,215.82899963378907,-0.07383866967815578,-0.030388070589433935,1086,2022-04-27,199.25,0.0016060593436324,-0.0076286287200046,0.011944817479611,2022-04-27,2022-04-29,2022-05-03
2022-04-29,LOW,LOW:2022-04-28,2022-04-28,205.13999938964844,199.57000732421875,202.58299865722657,203.4900054931641,205.17999267578125,197.0800018310547,197.72999572753903,214.2565997314453,-0.0451596582543522,-0.0018003752959818708,1089,2022-05-02,198.1199951171875,0.0253382010709803,0.0456289560252347,-0.0294266201026618,2022-05-02,2022-05-04,2022-05-06
2022-05-05,LOW,LOW:2022-05-04,2022-05-04,207.16000366210935,201.6300048828125,202.37350006103514,203.91000366210935,204.61000061035156,193.52000427246097,195.9199981689453,212.89040008544922,-0.028666420279092164,-0.0075692334457971855,1093,2022-05-06,194.1699981689453,-0.0096822624532175,-0.0105062229251186,-0.0127208180666201,2022-05-06,2022-05-10,2022-05-12
2022-05-17,LOW,LOW:2022-05-16,2022-05-16,194.72999572753903,194.0,198.19050064086915,198.9199981689453,199.47000122070312,187.8699951171875,194.02999877929688,208.21640014648438,-0.06730020609820064,-0.041400037842758586,1101,2022-05-18,187.5,-0.0196266276041666,-0.0149866536458332,-0.0153600260416666,2022-05-18,2022-05-20,2022-05-24
2022-06-28,LOW,LOW:2022-06-27,2022-06-27,184.22000122070312,182.83999633789065,184.52300033569335,184.47999572753903,185.61000061035156,174.57000732421875,174.72000122070312,191.3356005859375,-0.03985472887961805,-0.011323998226891563,1129,2022-06-29,174.97000122070312,0.0064582778472244,0.0136594808994356,0.0233754146959832,2022-06-29,2022-07-01,2022-07-06
2022-11-09,LOW,LOW:2022-11-08,2022-11-08,188.36000061035156,186.55999755859375,188.95750122070314,187.30999755859375,191.27000427246097,186.30999755859375,186.6300048828125,192.26980010986327,-0.021412952851001754,-0.028320894094954974,1223,2022-11-10,195.30999755859375,0.0461318410642135,0.0478726446182591,0.1014797377091394,2022-11-10,2022-11-14,2022-11-16
2023-01-09,LOW,LOW:2023-01-06,2023-01-06,200.97000122070312,200.77000427246097,202.83550033569335,202.4199981689453,204.1300048828125,199.33999633789065,199.44000244140625,202.6356002807617,-0.007642780387830284,-0.007212327757263215,1263,2023-01-10,199.9199981689453,0.0074029398814239,0.0517206704311423,0.0480192386526685,2023-01-10,2023-01-12,2023-01-17
2023-01-30,LOW,LOW:2023-01-27,2023-01-27,202.4900054931641,201.80999755859375,204.0890007019043,201.97000122070312,204.55999755859375,201.1499938964844,201.91000366210935,205.915,-0.01729450183294501,-0.03695419583690329,1277,2023-01-31,203.25,0.0246002460024601,0.0900860888491696,0.0620909968865313,2023-01-31,2023-02-02,2023-02-06
2023-08-28,LOW,LOW:2023-08-25,2023-08-25,223.07000732421875,222.97000122070312,223.43700103759767,223.9900054931641,225.5800018310547,221.3999938964844,222.72000122070312,225.2064010620117,-0.009152880855549106,-0.0027716711092168334,1422,2023-08-29,222.7400054931641,0.0164766008729309,0.034748990048905,0.0345244993847915,2023-08-29,2023-08-31,2023-09-05
2024-11-22,LOW,LOW:2024-11-21,2024-11-21,265.2200012207031,263.0299987792969,266.4915008544922,266.1099853515625,266.9100036621094,262.9200134277344,264.67999267578125,268.72040100097655,-0.012344759472436406,-0.004055526180141045,1735,2024-11-25,268.94000244140625,0.0237227813820761,0.015802781146051,0.0115638630301568,2024-11-25,2024-11-27,2024-12-02
2025-04-25,LOW,LOW:2025-04-24,2025-04-24,222.0500030517578,217.7599945068359,222.03749999999997,222.2100067138672,222.33999633789065,218.7599945068359,220.91000366210935,231.39820068359376,-0.04282685890003379,-0.0051523024740499634,1838,2025-04-28,220.5,0.0029478181246456,0.0138775399482709,0.0303401471265589,2025-04-28,2025-04-30,2025-05-02
2025-10-20,LOW,LOW:2025-10-17,2025-10-17,244.6999969482422,243.1000061035156,245.4479995727539,244.97999572753903,246.1000061035156,242.2599945068359,242.27000427246097,254.8173992919922,-0.039620095262873134,-0.006697824698165711,1960,2025-10-21,241.8800048828125,0.0140152113494906,0.0082271795692212,0.0073176326192379,2025-10-21,2025-10-23,2025-10-27
2018-11-02,MA,MA:2018-11-01,2018-11-01,199.7100067138672,197.6699981689453,200.6889991760254,198.9199981689453,200.9900054931641,195.25,197.72000122070312,210.49539978027343,-0.05191375210573357,-0.019202379417944893,212,2018-11-05,198.1999969482422,-0.0011099960852197,0.0506559470207443,0.0374369237295344,2018-11-05,2018-11-07,2018-11-09
2019-09-20,MA,MA:2019-09-19,2019-09-19,275.9100036621094,275.1000061035156,278.3244995117187,277.7900085449219,278.5899963378906,270.9100036621094,271.1700134277344,276.48100036621094,-0.0025811085856654037,-0.055361488816542126,432,2019-09-23,270.29998779296875,0.0105438632342762,0.0090640485300643,-0.0043284608323859,2019-09-23,2019-09-25,2019-09-27
2021-06-09,MA,MA:2021-06-08,2021-06-08,365.260009765625,364.0799865722656,363.7589996337891,366.94000244140625,369.3200073242187,363.3299865722656,363.3299865722656,371.8651995849609,-0.01774013588680401,-0.01912024014132596,864,2021-06-10,364.69000244140625,-0.0010694415690766,0.0050179236063911,-0.0023855743545568,2021-06-10,2021-06-14,2021-06-16
2021-06-30,MA,MA:2021-06-29,2021-06-29,368.0,367.6799926757813,368.2439987182617,367.9500122070313,370.1700134277344,364.2699890136719,365.0899963378906,370.51099975585936,-0.00739544320953156,-0.000325967398617677,879,2021-07-01,366.0499877929687,0.0127305117265705,0.027509923944907,0.0113099707321366,2021-07-01,2021-07-06,2021-07-08
2021-09-10,MA,MA:2021-09-09,2021-09-09,351.4100036621094,351.0400085449219,353.90900268554685,354.92999267578125,355.0,347.0199890136719,347.3900146484375,368.0634014892578,-0.04616339350175602,-0.021414654165139435,929,2021-09-13,350.0,-0.0062285505022321,-0.015,-0.0198856898716517,2021-09-13,2021-09-15,2021-09-17
2021-10-11,MA,MA:2021-10-08,2021-10-08,354.9599914550781,353.9100036621094,348.6864990234375,353.95001220703125,354.8800048828125,346.8999938964844,347.1499938964844,354.436201171875,-0.0007094633254018934,-0.00893458838036576,950,2021-10-12,348.6499938964844,-0.0094937548158297,-0.0116736193760759,0.0280797611252177,2021-10-12,2021-10-14,2021-10-18
2023-03-22,MA,MA:2023-03-21,2023-03-21,354.57000732421875,349.32000732421875,353.7815002441406,354.6099853515625,360.0,351.0299987792969,351.0299987792969,364.61059997558596,-0.028600339332348845,-0.014919139525375935,1313,2023-03-23,352.4100036621094,0.0055616793924992,0.0062710803669383,0.0202037258965388,2023-03-23,2023-03-27,2023-03-29
2024-07-08,MA,MA:2024-07-05,2024-07-05,449.489990234375,448.1799926757813,448.06799774169923,449.2799987792969,450.6099853515625,445.0,446.239990234375,450.3479986572266,-0.0026254248559192117,-0.006673928677984775,1637,2024-07-09,446.6499938964844,-0.0043657936104327,-0.0229037962801829,-0.0059330436196055,2024-07-09,2024-07-11,2024-07-15
2025-07-18,MA,MA:2025-07-17,2025-07-17,555.6099853515625,555.52001953125,555.4764984130859,555.260009765625,556.3499755859375,550.8800048828125,552.6599731445312,568.110400390625,-0.022221388900377725,-0.010525064065607381,1895,2025-07-21,553.4000244140625,0.002258763904688,0.01570293107704,0.0267798077977206,2025-07-21,2025-07-23,2025-07-25
2025-11-26,MA,MA:2025-11-25,2025-11-25,546.469970703125,537.8499755859375,546.3604949951172,548.47998046875,548.6699829101562,544.1699829101562,544.9299926757812,560.5923962402344,-0.027055963960757934,-0.021276986482081428,1987,2025-11-28,548.1300048828125,0.0043785678446404,-0.0040501919590333,-0.0106179323743881,2025-11-28,2025-12-02,2025-12-04
2025-12-01,MA,MA:2025-11-28,2025-11-28,550.530029296875,544.9299926757812,545.8019958496094,547.6400146484375,549.780029296875,543.3900146484375,543.969970703125,559.0781970214844,-0.016703462198058627,-0.00907172446478477,1989,2025-12-02,547.280029296875,-0.0025033914614132,-0.0090813321740728,-0.0124982211835074,2025-12-02,2025-12-04,2025-12-08
2018-07-24,MCD,MCD:2018-07-23,2018-07-23,158.75,157.97000122070312,158.3384994506836,159.24000549316406,159.5800018310547,157.52000427246094,157.94000244140625,161.23899963378906,-0.016345698439397816,-0.0074403052597313835,140,2018-07-25,157.69000244140625,0.0076098479907631,-0.0013317693615054,-0.0009512914766374,2018-07-25,2018-07-27,2018-07-31
2018-07-31,MCD,MCD:2018-07-30,2018-07-30,158.63999938964844,157.47999572753906,158.36249847412108,158.6999969482422,159.0,157.22999572753906,157.5399932861328,160.75399963378905,-0.01357270422649337,-0.0008817193017052194,145,2018-08-01,156.57000732421875,0.0022353632774749,-0.0022992948426328,-0.0033851568837728,2018-08-01,2018-08-03,2018-08-07
2019-11-21,MCD,MCD:2019-11-20,2019-11-20,194.1300048828125,193.44000244140625,193.56699981689454,194.27999877929688,194.66000366210935,192.2599945068359,192.3500061035156,202.8530010986328,-0.04486612939469281,-0.000257430192884045,476,2019-11-22,193.19000244140625,-0.0002588283613329,0.0042444849892187,0.0066773294157602,2019-11-22,2019-11-26,2019-11-29
2019-11-25,MCD,MCD:2019-11-22,2019-11-22,193.13999938964844,192.3500061035156,193.49899978637694,193.94000244140625,194.32000732421875,191.6000061035156,191.88999938964844,202.2094012451172,-0.046314537916462006,-0.0024275668571946962,478,2019-11-26,192.0,0.0104687213897705,0.0129166444142658,0.0058333079020183,2019-11-26,2019-11-29,2019-12-03
2020-11-09,MCD,MCD:2020-11-06,2020-11-06,216.55999755859375,216.30999755859375,221.68399963378906,226.7899932861328,227.8500061035156,207.1699981689453,213.22000122070312,220.25859985351562,-0.016942946490231092,-0.05312408201917451,719,2020-11-10,215.75,-0.0112630019734936,-0.0124217505250578,0.0045422745193004,2020-11-10,2020-11-12,2020-11-16
2021-01-14,MCD,MCD:2021-01-13,2021-01-13,212.08999633789065,211.6000061035156,212.49850006103514,212.1000061035156,212.6699981689453,208.0,208.5,213.45,-0.006749381887100281,-0.0029148152715285924,764,2021-01-15,207.97000122070312,0.0093282801847343,0.0272154812179032,0.0260133847687396,2021-01-15,2021-01-20,2021-01-22
2021-03-09,MCD,MCD:2021-03-08,2021-03-08,209.11000061035156,207.3699951171875,211.05249938964843,210.6300048828125,211.1999969482422,208.27999877929688,208.5500030517578,211.27579986572266,-0.01057605888824098,-0.01391114298880003,800,2021-03-10,208.72000122070312,0.0219911666876482,0.0173437863933303,0.0533729365872743,2021-03-10,2021-03-12,2021-03-16
2022-05-25,MCD,MCD:2022-05-24,2022-05-24,244.52000427246097,238.0,244.14349975585938,242.5800018310547,245.6999969482422,241.58999633789065,244.0099945068359,245.91759979248047,-0.0047572204192248835,-0.004721541997321221,1107,2022-05-26,246.0,0.0084959200727261,0.0252439297311675,0.0178048978976117,2022-05-26,2022-05-31,2022-06-02
2023-02-15,MCD,MCD:2023-02-14,2023-02-14,266.6099853515625,266.20001220703125,267.18600006103514,266.2699890136719,267.67999267578125,265.1499938964844,266.55999755859375,268.06339965820314,-0.005929206003050358,-0.0029544074904792605,1289,2023-02-16,265.07000732421875,0.0028670887955923,0.013128533491507,0.0064510937029045,2023-02-16,2023-02-21,2023-02-23
2023-08-28,MCD,MCD:2023-08-25,2023-08-25,284.5799865722656,282.3500061035156,286.1549957275391,284.5799865722656,286.20001220703125,283.510009765625,283.67999267578125,290.8709973144531,-0.022228550249356327,-0.013997673803859412,1422,2023-08-29,283.95001220703125,-0.0012678846756947,-0.0098609550631233,-0.0168691964747281,2023-08-29,2023-08-31,2023-09-05
2024-03-07,MCD,MCD:2024-03-06,2024-03-06,292.92999267578125,292.5400085449219,292.3414993286133,294.20001220703125,294.9200134277344,291.0299987792969,291.1099853515625,293.22999755859377,-0.0010633048288024582,-0.0033343913923215007,1554,2024-03-08,290.0400085449219,0.0086539069580056,0.0147220689831504,-0.0286512112597275,2024-03-08,2024-03-12,2024-03-14
2024-12-27,MCD,MCD:2024-12-26,2024-12-26,294.79998779296875,293.989990234375,295.45899963378906,293.3399963378906,296.4800109863281,292.739990234375,293.6199951171875,296.78039978027346,-0.007963256789290885,-0.004390470394290968,1758,2024-12-30,291.4700012207031,-0.0064157378438802,0.0035681495199033,0.0024358988990449,2024-12-30,2025-01-02,2025-01-06
2018-08-28,META,META:2018-08-27,2018-08-27,177.4600067138672,174.64999389648438,177.65249786376953,178.10000610351562,178.24000549316406,175.8300018310547,176.25999450683594,190.73659912109375,-0.0717531370147263,-0.014384872502035462,165,2018-08-29,176.3000030517578,-0.0022689117887082,-0.0032331668426086,-0.0517300636307936,2018-08-29,2018-08-31,2018-09-05
2019-01-03,META,META:2019-01-02,2019-01-02,135.67999267578125,131.08999633789062,136.61949920654297,134.69000244140625,137.1699981689453,131.1199951171875,131.74000549316406,140.78919921875,-0.03933437740673529,-0.03217069467924438,252,2019-01-04,134.00999450683594,0.0294008104089973,0.0635773794619947,0.0760391228945722,2019-01-04,2019-01-08,2019-01-10
2019-06-12,META,META:2019-06-11,2019-06-11,178.10000610351562,174.82000732421875,178.48950119018554,178.3800048828125,179.27000427246094,172.8800048828125,175.0399932861328,181.71999969482422,-0.019236368261654757,-0.03369318830957024,362,2019-06-13,175.52999877929688,0.0110522557676624,0.0767959654833028,0.0680795136520655,2019-06-13,2019-06-17,2019-06-19
2021-01-04,META,META:2020-12-31,2020-12-31,273.1600036621094,271.8699951171875,274.83499908447266,274.7799987792969,275.0,265.20001220703125,268.94000244140625,276.2733984375,-0.011969488691491836,-0.009105124400057396,756,2021-01-05,268.2900085449219,0.0099891631832145,0.0016772211976645,-0.0426777436443894,2021-01-05,2021-01-07,2021-01-11
2021-03-02,META,META:2021-03-01,2021-03-01,264.9100036621094,257.6199951171875,266.11599884033205,265.7799987792969,266.7099914550781,258.6499938964844,259.0,266.7397994995117,-0.008099637507004043,-0.020665420842479243,795,2021-03-03,260.2900085449219,-0.0187483373260956,0.0153290180313869,0.0209381132987767,2021-03-03,2021-03-05,2021-03-09
2021-12-09,META,META:2021-12-08,2021-12-08,330.55999755859375,322.80999755859375,331.3864990234375,329.5400085449219,336.1300048828125,328.0,329.82000732421875,330.74760070800784,-0.0011585144458230445,-0.019836923473406265,992,2021-12-10,332.55999755859375,-0.0084495957999237,0.0035482099003003,0.0070363133120914,2021-12-10,2021-12-14,2021-12-16
2022-04-29,META,META:2022-04-28,2022-04-28,205.72999572753903,174.9499969482422,208.23500061035156,204.4600067138672,212.47999572753903,199.8999938964844,200.47000122070312,207.50380126953124,-0.010081575151145272,-0.043071815103142064,1089,2022-05-02,201.1699981689453,0.049510398193187,0.1105532917213958,0.0129244227627427,2022-05-02,2022-05-04,2022-05-06
2022-05-18,META,META:2022-05-17,2022-05-17,202.6199951171875,200.0399932861328,197.36250076293945,200.0,201.0,191.6300048828125,192.2400054931641,207.30540130615233,-0.022417554996933875,-0.044380529718836104,1102,2022-05-19,191.1999969482422,0.0004706921512922,0.026307525416219,-0.0385460001821158,2022-05-19,2022-05-23,2022-05-25
2022-05-31,META,META:2022-05-27,2022-05-27,195.1300048828125,191.6300048828125,197.07099990844728,194.88999938964844,197.6000061035156,192.0099945068359,193.63999938964844,206.07800079345702,-0.055220645324806195,-0.017571192831395854,1110,2022-06-01,196.5099945068359,-0.0400488287475563,-0.0291588005074201,-0.0043763708431717,2022-06-01,2022-06-03,2022-06-07
2022-10-18,META,META:2022-10-17,2022-10-17,134.0399932861328,126.76000213623048,135.69649848937988,137.08999633789062,137.83999633789062,131.39999389648438,132.8000030517578,152.66379959106445,-0.1262789434991337,-0.03297025686527166,1207,2022-10-19,132.88999938964844,0.0025584794901962,-0.0216720964409669,0.0347655590217979,2022-10-19,2022-10-21,2022-10-25
2022-10-20,META,META:2022-10-19,2022-10-19,133.22999572753906,132.8000030517578,134.68749809265137,132.92999267578125,136.77000427246094,131.30999755859375,131.52999877929688,151.02159957885743,-0.12324345219798549,-0.0413728606760968,1209,2022-10-21,126.30999755859376,0.0292929856682626,0.0886707082948572,-0.2246060934648264,2022-10-21,2022-10-25,2022-10-27
2023-08-30,META,META:2023-08-29,2023-08-29,297.989990234375,290.260009765625,298.19100189208984,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,298.7646008300781,-0.0018730922884903078,-0.01311482633735106,1424,2023-08-31,295.79998779296875,0.0003043504367274,0.0147059035937493,0.00970258875323,2023-08-31,2023-09-05,2023-09-07
2024-11-27,META,META:2024-11-26,2024-11-26,573.5399780273438,565.1099853515625,570.5630035400391,574.8900146484375,574.97998046875,564.0999755859375,569.2000122070312,574.7472009277344,-0.001014109712966782,-0.019288035900969835,1738,2024-11-29,569.0,0.0093497492517025,0.0784710446644332,0.0701757340523396,2024-11-29,2024-12-03,2024-12-05
2025-04-10,META,META:2025-04-09,2025-04-09,585.77001953125,510.4500122070313,576.901496887207,575.489990234375,581.2999877929688,535.2999877929688,546.2899780273438,636.3671990966797,-0.08326068508949092,-0.0412615171419507,1828,2025-04-11,535.510009765625,0.0150510679755946,-0.0261246101459391,-0.0635468957792043,2025-04-11,2025-04-15,2025-04-17
2018-03-27,MRK,MRK:2018-03-26,2018-03-26,51.564884185791016,50.963741302490234,52.055343818664554,51.51717758178711,52.06106948852539,51.020992279052734,51.28816986083984,54.00019073486328,-0.04675220528569013,-0.02384397535256455,58,2018-03-28,51.57442855834961,0.0192414500462909,-0.0144310690434941,0.0090656554580508,2018-03-28,2018-04-02,2018-04-04
2018-04-05,MRK,MRK:2018-04-04,2018-04-04,52.04198455810547,51.61259460449219,52.08110733032227,52.53816986083984,52.843509674072266,51.946563720703125,52.03244400024414,53.17061058044433,-0.023738862839535635,-0.001830180015259586,64,2018-04-06,51.79389190673828,-0.016949122582445,0.0407148377848047,0.0453205600046784,2018-04-06,2018-04-10,2018-04-12
2021-08-31,MRK,MRK:2021-08-30,2021-08-30,76.5,76.30000305175781,76.77550048828125,76.79000091552734,77.0999984741211,76.02999877929688,76.29000091552734,77.08480026245117,-0.007704882899571386,-0.01834980494772054,922,2021-09-01,76.22000122070312,-0.0005248086445382,0.0136447244669533,-0.0112831356150381,2021-09-01,2021-09-03,2021-09-08
2022-03-01,MRK,MRK:2022-02-28,2022-02-28,76.58000183105469,76.31999969482422,77.22449989318848,76.5,77.76000213623047,75.94999694824219,76.33999633789062,78.23820037841797,-0.021086630671500628,-0.0007828491528126813,1047,2022-03-02,76.30999755859375,0.0047176074153998,0.019918809082569,0.0083868354098297,2022-03-02,2022-03-04,2022-03-08
