Ticker,Date,Entry_Date,Exit_Date,Signal_Drop,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Distance_SMA20,Distance_SMA50,Distance_SMA200,Return_3D,Return_5D,Return_10D,Negative_Days_5,SPY_Return,SPY_Distance_SMA50,SPY_Volume_Ratio,Entry_Price,Exit_Price,PnL_Pct,PnL_Dollars,Holding_Days,Days_Held,Exit,Exit_Reason,Score,Score_Level,Year
MSFT,2020-11-09,2020-11-10,2020-11-10,-0.0238244140448223,0.0301492334099505,0.7902162459944759,1.4431165987501984,0.0201374165833576,0.0316383210047481,0.1441858103933802,0.0092425278030665,0.0793753519975219,0.0395561205649193,1.0,0.0125659516636305,0.0456155368376267,2.016994550033297,203.9896985273652,199.90990455681788,-0.02,-40.00000000000004,0,0,SL,SL,3,MEDIUM,2020
MA,2020-11-10,2020-11-11,2020-11-12,-0.0283842426919314,0.0412040356195883,0.6888704532241882,1.0953308092613236,0.0476393100944319,0.0103907288332378,0.1025908336844212,0.057656237339007,0.1333490544778242,0.0557218354260056,2.0,-0.0014666432450582,0.0437050785247017,0.9943162585154862,326.3893178302925,319.8615314736866,-0.02,-40.00000000000004,1,1,SL,SL,3,MEDIUM,2020
META,2020-11-10,2020-11-11,2020-11-18,-0.0227429116276285,0.0474302774559549,0.4795019731594067,1.2750098473463924,-0.0094193911618911,0.0100398804746657,0.1904290070141252,-0.0755058128808365,0.0268749981868658,-0.0383354167483966,3.0,-0.0014666432450582,0.0437050785247017,0.9943162585154862,271.0894346690546,269.6024780273437,-0.0054851146948095,-10.970229389619002,5,5,TIME,TIME,3,MEDIUM,2020
BA,2020-11-11,2020-11-12,2020-11-13,-0.0346600692156583,0.0447786266225351,0.7740315375866273,1.5929112101050515,0.1236786349939436,0.1185716210727307,0.0051660949484328,0.1547482411136227,0.2012793512554411,0.2295800907719758,1.0,0.0074283580177694,0.0511187340784133,0.6812752063056144,178.9499969482422,186.10799682617187,0.04,80.00000000000007,1,1,TP,TP,2,LOW,2020
DIS,2020-11-11,2020-11-12,2020-11-16,-0.0301877594450052,0.0369529565901754,0.8169240632028671,1.0064701578123068,0.0849064351062756,0.0823367686307183,0.1556312146593472,0.081280362258254,0.1019429139613592,0.163332563513614,2.0,0.0074283580177694,0.0511187340784133,0.6812752063056144,132.19023672911015,137.47784619827456,0.04,80.00000000000007,2,2,TP,TP,3,MEDIUM,2020
BA,2020-11-12,2020-11-13,2020-11-13,-0.0298105564519925,0.0478238278428098,0.6233410790532222,1.0606295063318667,0.0860006567002507,0.0849678647864924,-0.0208902187951809,-0.0147189974390313,0.12496024788612,0.1917189913126047,2.0,-0.0097007794271073,0.0411100735707095,0.7813640607721434,179.0,186.16,0.04,80.00000000000007,0,0,TP,TP,4,HIGH,2020
BAC,2020-11-12,2020-11-13,2020-11-16,-0.0237745267014322,0.0389926244728456,0.6097185563384864,1.0010965796414737,0.0765570901295871,0.0775219593317766,0.0732378468135503,-0.0385446542419024,0.0845188117776136,0.1338149059352467,4.0,-0.0097007794271073,0.0411100735707095,0.7813640607721434,23.419689481476208,24.35647706073526,0.04,80.00000000000007,1,1,TP,TP,4,HIGH,2020
DUK,2020-11-12,2020-11-13,2020-11-18,-0.021744554494987,0.0280347837475904,0.775627687759709,1.022654804002092,0.0165718256646558,0.0668163237983152,0.1133409980656778,-0.0021592341948322,0.0103377988276354,0.0320253526393998,2.0,-0.0097007794271073,0.0411100735707095,0.7813640607721434,75.86889875178332,74.35152077674765,-0.02,-40.00000000000004,3,3,SL,SL,4,HIGH,2020
PFE,2020-11-12,2020-11-13,2020-11-16,-0.024675378099796,0.041293658847228,0.5975585305018922,1.0611041547437343,0.016658113761071,0.0312264034602105,0.0622220803959645,-0.042091790907633,0.0318769993189942,0.0752882566071964,3.0,-0.0097007794271073,0.0411100735707095,0.7813640607721434,26.771446019749696,26.2360170993547,-0.02,-40.00000000000004,1,1,SL,SL,4,HIGH,2020
PFE,2020-11-16,2020-11-17,2020-11-24,-0.0334025107301114,0.0433545214718825,0.7704504535190078,1.6379089872522323,0.0093747010147215,0.02297603468697,0.0554910539106212,-0.0303896850382499,-0.0477040572266704,0.0409579447303349,4.0,0.0124823620400225,0.0664702905893526,0.8726237990405377,27.18885506432436,27.27081871032715,0.0030146045432539,6.029209086507947,5,5,TIME,TIME,4,HIGH,2020
DUK,2020-11-17,2020-11-18,2020-11-18,-0.0219978612215897,0.0279099921763198,0.7881715294873423,1.0325085067851254,-0.0026960200951956,0.041744130501337,0.0974202420887238,-0.0141116741112637,-0.0338618750166488,-0.0174760472863862,2.0,-0.005378293977476,0.0589442055426125,0.7712007592672175,74.9717029758786,73.47226891636103,-0.0199999999999999,-39.999999999999815,0,0,SL,SL,3,MEDIUM,2020
WMT,2020-11-17,2020-11-18,2020-11-25,-0.0201390770195685,0.0206869116996544,0.9735178122264084,2.304738593832964,0.0345685491786245,0.0541148476306596,0.1683191182591257,0.0076906120915287,0.0261745884273225,0.0461545846761513,1.0,-0.005378293977476,0.0589442055426125,0.7712007592672175,46.20735320432962,46.81477737426758,0.013145617046099,26.29123409219813,5,5,TIME,TIME,3,MEDIUM,2020
BA,2020-11-18,2020-11-19,2020-11-19,-0.0321352054364729,0.0544550532812223,0.5901234779905008,2.778091409562275,0.1987699917359942,0.2268865062338678,0.1412763775691279,0.0865266548479213,0.1161131477571884,0.3407636780654235,2.0,-0.0120347990484188,0.0451047507431512,0.8201083756919428,200.4499969482422,208.46799682617188,0.04,80.00000000000007,0,0,TP,TP,1,LOW,2020
HON,2020-11-18,2020-11-19,2020-11-27,-0.0205522236192363,0.0357868633084002,0.5742951943601093,1.2036497887031694,0.0933233139990019,0.155950822769723,0.308020188445528,-0.0021337239100006,0.0138636298923433,0.129354837454297,3.0,-0.0120347990484188,0.0451047507431512,0.8201083756919428,177.27215846706855,184.3630448057513,0.04,80.00000000000007,5,5,TP,TP,4,HIGH,2020
UNH,2020-11-19,2020-11-20,2020-11-30,-0.0217990858965003,0.03658965175515,0.5957718877013388,1.0965087024721318,0.0004808542363585,0.0440941717361857,0.140492295994427,-0.0555463532952539,-0.0491239693106799,-0.0490971328179847,3.0,0.0042098969402999,0.0479539199505312,0.6945429430879039,303.5678307172588,304.7820739746094,0.0039999075477845,7.999815095569129,5,5,TIME,TIME,4,HIGH,2020
CRM,2020-11-20,2020-11-23,2020-11-23,-0.0249765002892227,0.0373087308814249,0.669454567313032,1.2682351999192352,0.0348983484426557,0.0285313481448121,0.2935088096189873,0.0072998300293585,0.0341870579219527,-0.0081106865958834,1.0,-0.0068475628954823,0.0394017813681351,0.8060004813067277,256.7874427597701,251.6516939045747,-0.02,-40.00000000000004,0,0,SL,SL,3,MEDIUM,2020
BLK,2020-11-30,2020-12-01,2020-12-08,-0.0234370224582345,0.0197260869811248,1.188123244141653,1.5050357030925738,0.0419352798044008,0.1142334457309521,0.2867125509781967,-0.00135865828369,0.0381142121606967,0.0426710673906809,1.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,619.3304568927282,626.2036743164062,0.0110978191806714,22.195638361342866,5,5,TIME,TIME,5,HIGH,2020
DUK,2020-11-30,2020-12-01,2020-12-04,-0.0205074329943197,0.0217843025645779,0.9413857952774471,1.611435203567393,-0.0136410910293641,0.0190412822261567,0.0945536837635034,-0.0373987982233366,0.0008641401882283,-0.0244261347900124,3.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,74.94767526182747,73.44872175659091,-0.0200000000000001,-40.000000000000256,3,3,SL,SL,3,MEDIUM,2020
GE,2020-11-30,2020-12-01,2020-12-01,-0.0211538425212853,0.0367667822125573,0.575352022893657,1.1083515287289518,0.107123399501944,0.3158604346992708,0.3925446623200506,-0.025837332806963,0.0430327713768183,0.1005404488854488,2.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,50.14769087869436,49.14473706112047,-0.02,-40.00000000000004,0,0,SL,SL,2,LOW,2020
HON,2020-11-30,2020-12-01,2020-12-08,-0.0262165111285606,0.0208381307969259,1.2581028204520175,1.671628544027363,0.0344543858083936,0.1371774607103435,0.3170090299322319,-0.0190965602873317,0.0095048873149379,0.0118090241021999,2.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,182.3891203200753,186.775146484375,0.0240476304540677,48.09526090813554,5,5,TIME,TIME,5,HIGH,2020
MS,2020-11-30,2020-12-01,2020-12-08,-0.0314851095196507,0.0275178491456051,1.1441704383599778,1.258689384950991,0.0834536874848514,0.1874100070734154,0.3382523698254838,-0.0278302642090787,0.0695379119531216,0.0922096368264877,2.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,52.938254282836624,53.600830078125,0.0125160114224467,25.032022844893472,5,5,TIME,TIME,5,HIGH,2020
TSLA,2020-11-30,2020-12-01,2020-12-01,-0.0310024396453862,0.049232350057365,0.6297168347491549,1.6100995810369247,0.2190394256274042,0.288287151801053,1.0442368107542834,0.0220029555421608,0.159289990906621,0.3894736098972873,1.0,-0.0044271208185857,0.0510620064458764,1.0926300133470614,199.19667053222656,195.212737121582,-0.02,-40.00000000000004,0,0,SL,SL,1,LOW,2020
TSLA,2020-12-02,2020-12-03,2020-12-07,-0.0272589986893191,0.0541785669132923,0.5031325160915496,1.183877888532994,0.1799507219714469,0.2748547033115847,1.0195937859250035,-0.0289196211164601,0.0241997068855197,0.2880596049514476,2.0,0.0021035359549366,0.0601436504925645,0.6223001243462069,196.67333984375,204.5402734375,0.04,80.00000000000007,2,2,TP,TP,2,LOW,2020
COST,2020-12-03,2020-12-04,2020-12-11,-0.0246415535200952,0.0148561379478815,1.6586782922010348,1.7115678467663833,0.0038482911977351,0.0305567433583406,0.1680570930594636,-0.0202217508115964,-0.0100639024065279,0.0042323895127334,2.0,-0.000272659782682,0.057162655523941,0.8907035420558266,353.4544085526257,353.350830078125,-0.0002930462090567,-0.5860924181135818,5,5,TIME,TIME,5,HIGH,2020
AAPL,2020-12-09,2020-12-10,2020-12-15,-0.0209038990434992,0.0218954696827051,0.954713433711397,1.2250348451869948,0.0176954070412405,0.0374974343451808,0.271832424954638,-0.0038448624672574,-0.0105625677539955,0.0573931445962758,3.0,-0.0089688453731717,0.0481255448365964,1.2213888053274211,116.98259162067868,121.66189528550582,0.04,80.00000000000007,3,3,TP,TP,4,HIGH,2020
ADBE,2020-12-09,2020-12-10,2020-12-10,-0.0232999688526979,0.0225903515647277,1.031412405687309,1.3420753120166538,0.0218182301890073,0.0077311810668423,0.1473070500021378,-0.0046502258551954,0.0051530989868817,0.0454721795380665,1.0,-0.0089688453731717,0.0481255448365964,1.2213888053274211,483.739990234375,474.0651904296875,-0.02,-40.00000000000004,0,0,SL,SL,5,HIGH,2020
AMD,2020-12-09,2020-12-10,2020-12-14,-0.0332543736416401,0.0364895462822302,0.911339740550144,1.225700129135693,0.0261360491986224,0.0683669449435981,0.352740256563504,-0.0447681735802442,-0.0417110744806838,0.0559539456130981,3.0,-0.0089688453731717,0.0481255448365964,1.2213888053274211,89.55000305175781,93.13200317382812,0.04,80.00000000000007,2,2,TP,TP,4,HIGH,2020
ABBV,2020-12-14,2020-12-15,2020-12-15,-0.020123987251952,0.0207910281210261,0.9679168887083816,1.0336004158040524,0.0029404660607053,0.1042026975940295,0.1712180383719701,-0.0411334843488305,-0.0154952626736706,-0.0036337813433039,3.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,84.76038567022476,83.06517795682026,-0.02,-40.00000000000004,0,0,SL,SL,4,HIGH,2020
COP,2020-12-14,2020-12-15,2020-12-15,-0.0266789998048254,0.0470564029390864,0.566957908775154,1.2046851254209383,0.0184950546718944,0.1727679764485501,0.1426115069881617,-0.0088992342397346,-0.0116770837966317,0.0697671729424092,3.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,34.86277724412828,34.16552169924572,-0.02,-40.00000000000004,0,0,SL,SL,4,HIGH,2020
CVX,2020-12-14,2020-12-15,2020-12-17,-0.0325581771088624,0.037926494440774,0.8584546921336283,1.0964297094125108,-0.0041032982765027,0.1257625777708186,0.0950970623311631,-0.0110571735049955,-0.0145439743277634,0.0259234086468695,3.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,70.33685701639142,68.93011987606359,-0.0200000000000001,-40.000000000000256,2,2,SL,SL,3,MEDIUM,2020
DIS,2020-12-14,2020-12-15,2020-12-22,-0.0365353914634173,0.0311914601813264,1.171326742993911,2.103844486565972,0.117665018769274,0.2375929083110302,0.4013652472847753,0.0962895869130975,0.1016396679332958,0.1438416305979981,1.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,165.3008381089785,165.2620391845703,-0.0002347170459148,-0.4694340918296458,5,5,TIME,TIME,2,LOW,2020
JNJ,2020-12-14,2020-12-15,2020-12-22,-0.0253678809508092,0.0146527054077396,1.7312762554694996,1.0950278359450416,0.0076362270214676,0.0243272238972271,0.0408252641683684,-0.0263225809765073,0.0006711770886653,0.0303429263583665,2.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,128.07823784860508,130.4008026123047,0.0181339531423363,36.26790628467269,5,5,TIME,TIME,5,HIGH,2020
MRK,2020-12-14,2020-12-15,2020-12-18,-0.0241769834341415,0.0171031915769965,1.413594844289712,1.4779707078495787,-0.0044570471845403,0.0105631493114974,0.0218906101519753,-0.0301395285609542,-0.0188551480704354,0.0070195422410856,3.0,-0.0044771517216224,0.0364246230681735,1.145103042597624,64.59183445170292,63.29999776266887,-0.02,-40.00000000000004,3,3,SL,SL,4,HIGH,2020
COP,2020-12-18,2020-12-21,2020-12-29,-0.0235884783145933,0.0420065573082062,0.5615427644194294,1.576701893734141,-0.028357502355226,0.1156617430108817,0.1088945805151118,-0.0425230067204271,-0.0574978888304152,-0.0743168693662916,4.0,-0.0039931288461928,0.0463965932348675,2.1661843441957225,32.206811246397834,31.928953170776367,-0.0086273078540969,-17.254615708193867,5,5,TIME,TIME,3,MEDIUM,2020
NKE,2020-12-18,2020-12-21,2020-12-22,-0.0229177244331932,0.0179336960711997,1.2779141757619887,2.8615467906562,0.0048046932263672,0.0457321674149653,0.2920417738703713,-0.0151372711079874,-0.0009456977453802,0.0006561171801746,3.0,-0.0039931288461928,0.0463965932348675,2.1661843441957225,131.38953834044398,128.7617475736351,-0.02,-40.00000000000004,1,1,SL,SL,5,HIGH,2020
AMD,2020-12-21,2020-12-22,2020-12-22,-0.0280441499516481,0.0348753370118701,0.8041255613416164,1.0593947530446923,0.010880857656236,0.0874713206233972,0.3644619842603844,-0.0373773378856044,-0.0163536130230659,-0.0089294816691366,4.0,-0.0035754095647592,0.041328160897575,1.4982693300887078,93.36000061035156,91.49280059814453,-0.02,-40.00000000000004,0,0,SL,SL,4,HIGH,2020
GS,2020-12-22,2020-12-23,2020-12-28,-0.0268115251286599,0.024185637326908,1.1085721978816927,1.3028191315142317,0.0416459237451487,0.1347341897055569,0.2671008978115177,0.0231561230840955,0.0315969796269732,0.0471029444130755,2.0,-0.001685566375229,0.0386141194781624,0.7542952662698157,220.10998908888047,228.9143886524357,0.04,80.00000000000006,2,2,TP,TP,4,HIGH,2020
AAPL,2021-01-04,2021-01-05,2021-01-12,-0.0247193364333386,0.028679647202848,0.8619121517953638,1.3208817529241863,0.0105972420261819,0.0673896505086111,0.2853503959213745,-0.0404832538383224,-0.0193981295388161,0.0055168494818538,4.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,125.12770142569896,125.04029846191406,-0.0006985101043895,-1.3970202087791872,5,5,TIME,TIME,4,HIGH,2021
ADBE,2021-01-04,2021-01-05,2021-01-06,-0.0295529051499603,0.0205717391565821,1.436577866607088,1.4198553381632544,-0.0146001062372401,0.0131073027224288,0.1156889891069712,-0.0333990350778027,-0.0290481123498206,-0.0202276915979812,3.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,485.8800048828125,476.1624047851562,-0.02,-40.00000000000004,1,1,SL,SL,4,HIGH,2021
AMZN,2021-01-04,2021-01-05,2021-01-12,-0.0215847406203044,0.0208585717912568,1.034813928600422,1.2355253447380103,-0.0030377136673094,0.0042487566133642,0.1049916897330047,-0.0407496006165983,0.0043936907762407,-0.0152808561534448,3.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,158.30050659179688,155.13449645996093,-0.02,-40.00000000000004,5,5,SL,SL,4,HIGH,2021
AVGO,2021-01-04,2021-01-05,2021-01-07,-0.0288458846693395,0.0217604992051858,1.325607670915251,1.2673586077983636,0.0069168911771451,0.0822633910541681,0.3047895085210599,-0.0089037814858047,-0.0144628406921337,0.0064374217231981,2.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,38.09747608764428,39.62137513115005,0.04,80.00000000000007,2,2,TP,TP,5,HIGH,2021
GE,2021-01-04,2021-01-05,2021-01-05,-0.0305554873058743,0.0324643595371443,0.9412009890696912,1.0062688654851917,-0.0354612635333657,0.0816717758905998,0.4102823319171083,-0.0085225804854414,-0.0169011922868789,-0.0367986234714186,3.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,50.67972607253792,52.70691511543944,0.04,80.00000000000009,0,0,TP,TP,3,MEDIUM,2021
KO,2021-01-04,2021-01-05,2021-01-06,-0.0379285510623444,0.0184528302293717,2.0554327217497934,1.8432054420084532,-0.0132323149687529,0.0136315856667472,0.1059530094968239,-0.0253095671020285,-0.0127244325197206,-0.0095740720091136,2.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,44.427723087353286,43.539168625606216,-0.0200000000000001,-40.000000000000256,1,1,SL,SL,4,HIGH,2021
MSFT,2021-01-04,2021-01-05,2021-01-06,-0.0212660711665969,0.0190014189614579,1.119183320452679,1.3449477389779692,-0.003036468958965,0.0125666317155213,0.0912957305422563,-0.028820181344927,-0.0227160455865541,-0.0078844107919221,3.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,207.15534587063763,203.01223895322488,-0.02,-40.00000000000004,1,1,SL,SL,4,HIGH,2021
NFLX,2021-01-04,2021-01-05,2021-01-06,-0.033047962975152,0.0278031339693427,1.1886416477938242,1.250159983010156,0.0072529880469229,0.0435023333255151,0.1066365694573394,-0.0150884863577528,0.0172967284092415,-0.0188403377778719,2.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,52.15499877929688,51.111898803710936,-0.02,-40.00000000000004,1,1,SL,SL,5,HIGH,2021
PEP,2021-01-04,2021-01-05,2021-01-07,-0.0271745263424326,0.0147738852388002,1.8393622194292532,2.018619975626328,-0.0090323905752365,0.0137048532718278,0.0749609056017961,-0.0213672453900859,-0.0054457975659079,-0.0098824545603971,2.0,-0.0136140216397111,0.0322450324484093,1.73326678786288,121.1137346766274,118.69145998309486,-0.0199999999999999,-39.999999999999815,2,2,SL,SL,4,HIGH,2021
AAPL,2021-01-06,2021-01-07,2021-01-14,-0.0336616798333391,0.0293444150371044,1.1471239004347429,1.373936246551605,-0.0158084631765472,0.0395449554355524,0.2484556961319193,-0.0458965598279866,-0.0613181798688052,-0.0127113548960423,4.0,0.0059784453439932,0.0422179227326047,1.604194344559764,124.61313347302332,125.14707946777344,0.0042848292139745,8.569658427949099,5,5,TIME,TIME,4,HIGH,2021
AMD,2021-01-06,2021-01-07,2021-01-07,-0.0263015511512804,0.0300880854731557,0.8741517028308874,1.3865200794438504,-0.0281558163072264,0.0310537659872396,0.2750523758241412,-0.0150474023246568,-0.0032001865673998,-0.0311058824569185,2.0,0.0059784453439932,0.0422179227326047,1.604194344559764,91.33000183105467,94.98320190429688,0.04,80.00000000000007,0,0,TP,TP,3,MEDIUM,2021
GOOGL,2021-01-11,2021-01-12,2021-01-20,-0.0231054826307722,0.0216780004113288,1.0658493492184558,1.1400450828265885,0.0045311487093131,0.0041916956501057,0.1550946490212983,0.0193921009308133,0.0174724916034509,0.0127613603074983,2.0,-0.0067406354441531,0.0484245905051234,0.7485136888903035,86.50097826490368,89.96101739549982,0.04,80.00000000000007,5,5,TP,TP,4,HIGH,2021
LLY,2021-01-12,2021-01-13,2021-01-13,-0.0383994101020885,0.0279202667324871,1.3753238989442838,1.8628782718692225,0.0607781845369366,0.1598864864607598,0.1769194508005058,0.0782127754765846,0.0750357729532187,0.0738736544453642,2.0,0.0002112444537483,0.0457398349976265,0.7736267560844616,169.83434115614585,176.6277148023917,0.04,80.00000000000007,0,0,TP,TP,4,HIGH,2021
AMD,2021-01-13,2021-01-14,2021-01-15,-0.0375419652699338,0.035636466981558,1.053470460171091,1.494972223309766,-0.0195649226780063,0.0280524426330088,0.273822567229538,-0.0296045992551297,0.016052218740725,0.0128006620785343,3.0,0.0026929281026808,0.0454020885426922,0.6789272483107219,91.7699966430664,89.93459671020507,-0.0200000000000001,-40.000000000000256,1,1,SL,SL,4,HIGH,2021
BAC,2021-01-15,2021-01-19,2021-01-21,-0.0288322230542443,0.0277188631782811,1.040166144939003,1.0985090964455464,0.0615681864285724,0.1366586793389699,0.306785143142114,-0.0193109721852996,0.0147553823454802,0.0890794717854066,2.0,-0.0072927100341653,0.0290027870682643,1.5650335632956107,28.492704959071453,27.922850859890023,-0.02,-40.00000000000004,2,2,SL,SL,5,HIGH,2021
BLK,2021-01-15,2021-01-19,2021-01-25,-0.0211702308369401,0.0258140608065499,0.8201046319519208,1.6867850551849433,0.0025912266980268,0.0378403577567703,0.2455671925181997,-0.0642632105551488,-0.0379273327372475,0.0086204103140561,2.0,-0.0072927100341653,0.0290027870682643,1.5650335632956107,647.0795332822222,634.1379426165778,-0.0199999999999999,-39.999999999999815,4,4,SL,SL,4,HIGH,2021
GE,2021-01-15,2021-01-19,2021-01-21,-0.0283021548438876,0.0330349418461994,0.8567339084673972,1.0250554299032475,0.0286906564921629,0.0911960713565265,0.4890295263503674,-0.0382003480447276,-0.0008819266445276,0.0490739842860319,2.0,-0.0072927100341653,0.0290027870682643,1.5650335632956107,55.781708820076325,54.6660746436748,-0.02,-40.00000000000004,2,2,SL,SL,4,HIGH,2021
GS,2021-01-15,2021-01-19,2021-01-19,-0.0222822002785091,0.0275240593789486,0.8095535608221855,1.133631629135187,0.1029906563389393,0.2252091815378551,0.4501684494857654,-0.0039706536469195,0.0376791214730236,0.1414432534937304,1.0,-0.0072927100341653,0.0290027870682643,1.5650335632956107,266.9326204681865,261.5939680588227,-0.0200000000000001,-40.000000000000256,0,0,SL,SL,2,LOW,2021
GS,2021-01-19,2021-01-20,2021-01-20,-0.0226237781239146,0.0296931691695888,0.761918608104841,1.871193115762656,0.068295462618459,0.1880698574921786,0.4123623675653742,-0.0288503296991436,0.0012594773803773,0.1101888694707744,2.0,0.0078520046108809,0.0350092680258453,0.7553518643332127,258.8982672117575,253.72030186752235,-0.02,-40.00000000000004,0,0,SL,SL,4,HIGH,2021
CVX,2021-01-21,2021-01-22,2021-01-27,-0.0353321909314195,0.0295619482576489,1.1951915558298034,1.080896408417453,0.0308378252947467,0.0399491536182814,0.0983655153246847,-0.0008688214435538,-0.0132977022107293,0.0246103795808549,2.0,0.0009115258319161,0.0462450345819422,0.7758136072784267,71.10771901495538,69.68556463465627,-0.02,-40.00000000000004,3,3,SL,SL,5,HIGH,2021
XOM,2021-01-21,2021-01-22,2021-01-26,-0.0286697824228633,0.0348754818820671,0.8220612555207523,1.0290620705708868,0.0711460107872681,0.1459942699708116,0.1950265977940322,0.004593495300478,-0.0064023908499684,0.0784571937619993,2.0,0.0009115258319161,0.0462450345819422,0.7758136072784267,37.66613782363843,36.91281506716566,-0.02,-40.00000000000004,2,2,SL,SL,3,MEDIUM,2021
NFLX,2021-01-22,2021-01-25,2021-01-25,-0.0253001317486305,0.0381023297232112,0.6640048504230475,1.1936797009003028,0.082670006744951,0.110673929470737,0.170590973839102,0.1263527191303308,0.1283991523368619,0.1105936127414741,3.0,-0.0035395415745806,0.040851258736162,0.8538281376191246,56.70000076293945,55.56600074768066,-0.02,-40.00000000000004,0,0,SL,SL,3,MEDIUM,2021
CAT,2021-01-25,2021-01-26,2021-01-27,-0.0239657451221639,0.0262365307463361,0.913449470658796,1.3186613032652943,-0.005366071531467,0.0382839293631356,0.2849735986985993,-0.0259956264600477,-0.0322845707985195,-0.0304914577733935,4.0,0.0039440564939075,0.0431498868440705,1.115367023748246,170.4516551876435,167.04262208389062,-0.02,-40.00000000000004,1,1,SL,SL,3,MEDIUM,2021
GS,2021-01-25,2021-01-26,2021-01-27,-0.0219425279399574,0.0335465444091675,0.6540920481204909,1.3477863162127646,0.0011213639001608,0.1141892940697502,0.3421787913387701,-0.0255787110676278,-0.0596989465992279,-0.0242692289869281,4.0,0.0039440564939075,0.0431498868440705,1.115367023748246,248.49239151969877,243.5225436893048,-0.02,-40.00000000000004,1,1,SL,SL,4,HIGH,2021
MS,2021-01-25,2021-01-26,2021-01-26,-0.0236072534661129,0.0327932390027006,0.7198817251375741,1.4147985059153798,-0.0030854218367915,0.0887417403658499,0.3967062427219976,-0.032870241392706,-0.038011856757486,-0.0381396618997957,5.0,0.0039440564939075,0.0431498868440705,1.115367023748246,61.00646845034624,59.786339081339314,-0.02,-40.00000000000004,0,0,SL,SL,3,MEDIUM,2021
AMZN,2021-01-27,2021-01-28,2021-02-02,-0.0281258122831292,0.0236127114845187,1.191130137746759,1.2406439890583092,0.0066911656753954,0.0153218764923792,0.0836686176257841,-0.0181184075349052,-0.0094381192813092,0.0358077418930886,2.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,161.7519989013672,168.22207885742188,0.04,80.00000000000009,3,3,TP,TP,4,HIGH,2021
GS,2021-01-27,2021-01-28,2021-02-02,-0.0299192456283702,0.0315370241858024,0.948702244450809,1.0914210235542556,-0.0399030835539194,0.0654903403657314,0.2900764314314925,-0.0554960215650207,-0.0590074608500447,-0.0955626823402083,4.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,240.33565780148987,249.94908411354947,0.04,80.00000000000007,3,3,TP,TP,2,LOW,2021
HD,2021-01-27,2021-01-28,2021-01-29,-0.0302550338509663,0.0220918969208896,1.369508193855361,1.1354146213757446,0.006099667886531,0.0120390109034986,0.0524552904734658,-0.0350352108774935,-0.0009114962794853,-0.0082509336466279,2.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,241.0699307290816,236.2485321145,-0.02,-40.00000000000004,1,1,SL,SL,4,HIGH,2021
JPM,2021-01-27,2021-01-28,2021-02-03,-0.0282717917411967,0.0259882046174746,1.0878701379081257,1.1199125643846823,-0.0391599108311716,0.0246579731696634,0.2365627292384355,-0.0443231271317493,-0.0596452254413677,-0.0881472827059636,5.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,113.30052529785736,117.83254630977166,0.04,80.00000000000006,4,4,TP,TP,3,MEDIUM,2021
LLY,2021-01-27,2021-01-28,2021-01-29,-0.0242102061114535,0.0339334477016794,0.7134614296871251,1.4006140773326277,0.1221880932412982,0.2484152608553964,0.3394384305293279,0.006937161818358,0.0313525206399993,0.1609061208519575,1.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,196.43854684503543,204.29608871883687,0.04,80.00000000000007,1,1,TP,TP,0,LOW,2021
LOW,2021-01-27,2021-01-28,2021-02-01,-0.0344846205984115,0.0206818915291809,1.6673823353998238,1.1646337884893776,0.0050005125463472,0.042925379812956,0.1407898321429501,-0.0272044136392294,-0.0271478556896476,-0.0040866200993585,3.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,152.216408153843,149.17207999076612,-0.02,-40.00000000000004,2,2,SL,SL,4,HIGH,2021
MS,2021-01-27,2021-01-28,2021-01-29,-0.0391796882709656,0.0327598698658666,1.1959659312257518,1.4017364033811308,-0.0598871664311577,0.0206578276233688,0.3125896353890318,-0.077026722895771,-0.0857829230547075,-0.0973614074029981,5.0,-0.0244405183324225,0.0132431603367224,1.8100489765390544,58.53824325374371,57.36747838866884,-0.02,-40.00000000000004,1,1,SL,SL,3,MEDIUM,2021
