Date,Cash,Open_Positions,Equity,Daily_Return,Peak,Drawdown
2020-10-15,6579.080476233232,2,10979.832698271279,-0.0040000000000000036,11146.958704997664,-0.014992969037505688
2020-10-16,8862.885677473658,1,11067.671359857448,0.008000000000000007,11146.958704997664,-0.007112912789805859
2020-10-17,8862.885677473658,1,11067.671359857448,0.0,11146.958704997664,-0.007112912789805859
2020-10-18,8862.885677473658,1,11067.671359857448,0.0,11146.958704997664,-0.007112912789805859
2020-10-19,8818.860516967818,1,11023.575646209772,-0.003984190731178616,11146.958704997664,-0.011068764319775659
2020-10-20,8783.585074899947,1,10979.481343624935,-0.0039999999999998925,11146.958704997664,-0.015024489262496443
2020-10-21,8783.585074899947,1,10979.481343624935,0.0,11146.958704997664,-0.015024489262496443
2020-10-22,6587.68880617496,2,10979.481343624933,-1.1102230246251565e-16,11146.958704997664,-0.015024489262496554
2020-10-23,8871.420925648947,1,11067.317194373933,0.008000000000000007,11146.958704997664,-0.00714468517659661
2020-10-24,8871.420925648947,1,11067.317194373933,0.0,11146.958704997664,-0.00714468517659661
2020-10-25,8871.420925648947,1,11067.317194373933,0.0,11146.958704997664,-0.00714468517659661
2020-10-26,11023.399268999434,0,11023.399268999434,-0.003968253968253843,11146.958704997664,-0.011084587219546527
2020-10-27,2204.6798537998848,4,11023.399268999434,0.0,11146.958704997664,-0.011084587219546527
2020-10-28,8677.619904556354,1,10847.024880695442,-0.016000000000000014,11146.958704997664,-0.026907233824033816
2020-10-29,10803.63678117266,0,10803.63678117266,-0.004000000000000115,11146.958704997664,-0.030799604888737786
2020-10-30,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-10-31,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-01,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-02,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-03,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-04,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-05,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-06,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-07,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-08,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-09,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-10,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-11,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-12,10803.63678117266,0,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-13,2160.72735623453,4,10803.63678117266,0.0,11146.958704997664,-0.030799604888737786
2020-11-14,4407.883806718443,3,10890.065875422039,0.007999999999999785,11146.958704997664,-0.023046001727847876
2020-11-15,4407.883806718443,3,10890.065875422039,0.0,11146.958704997664,-0.023046001727847876
2020-11-16,8772.553066312197,1,10933.28042254673,0.003968253968253954,11146.958704997664,-0.019169200147402754
2020-11-17,6585.896981802851,2,10933.28042254673,0.0,11146.958704997664,-0.019169200147402754
2020-11-18,8703.409790912692,1,10890.065875422039,-0.0039525691699605625,11146.958704997664,-0.023046001727847876
2020-11-19,6525.396615828284,2,10890.065875422039,0.0,11146.958704997664,-0.023046001727847876
2020-11-20,4347.383440743875,3,10890.065875422037,-2.220446049250313e-16,11146.958704997664,-0.023046001727847987
2020-11-21,4347.383440743875,3,10890.065875422037,0.0,11146.958704997664,-0.023046001727847987
2020-11-22,4347.383440743875,3,10890.065875422037,0.0,11146.958704997664,-0.023046001727847987
2020-11-23,4347.383440743875,3,10890.065875422037,0.0,11146.958704997664,-0.023046001727847987
2020-11-24,6540.631428620117,2,10896.657778788933,0.000605313451939038,11146.958704997664,-0.022454638330768217
2020-11-25,6540.631428620117,2,10896.657778788933,0.0,11146.958704997664,-0.022454638330768217
2020-11-26,6540.631428620117,2,10896.657778788933,0.0,11146.958704997664,-0.022454638330768217
2020-11-27,8805.765130707901,1,10983.77830579231,0.007995160421846226,11146.958704997664,-0.014639006344590921
2020-11-28,8805.765130707901,1,10983.77830579231,0.0,11146.958704997664,-0.014639006344590921
2020-11-29,8805.765130707901,1,10983.77830579231,0.0,11146.958704997664,-0.014639006344590921
2020-11-30,10992.490157130504,0,10992.490157130504,0.0007931561522505071,11146.958704997664,-0.013857461210285527
2020-12-01,4396.9960628522,3,10992.490157130502,-1.1102230246251565e-16,11146.958704997664,-0.013857461210285749
2020-12-02,4396.9960628522,3,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-03,4396.9960628522,3,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-04,2198.4980314260997,4,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-05,2198.4980314260997,4,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-06,2198.4980314260997,4,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-07,2198.4980314260997,4,10992.490157130502,0.0,11146.958704997664,-0.013857461210285749
2020-12-08,8898.775754013517,1,11097.273785439618,0.009532292211437365,11146.958704997664,-0.004457262368413484
2020-12-09,8898.775754013517,1,11097.273785439618,0.0,11146.958704997664,-0.004457262368413484
2020-12-10,2240.4114827497456,4,11097.273785439616,-1.1102230246251565e-16,11146.958704997664,-0.004457262368413706
2020-12-11,6613.330914608284,2,11052.240428784131,-0.004058055836612118,11146.958704997664,-0.008497230385456245
2020-12-12,6613.330914608284,2,11052.240428784131,0.0,11146.958704997664,-0.008497230385456245
2020-12-13,6613.330914608284,2,11052.240428784131,0.0,11146.958704997664,-0.008497230385456245
2020-12-14,8921.563861979725,1,11141.018619067649,0.008032596726027297,11146.958704997664,-0.0005328884844035819
2020-12-15,2245.959361870234,4,11229.796809351166,0.007968588269978705,11229.796809351166,0.0
2020-12-16,6648.039711135891,2,11139.958434876358,-0.007999999999999896,11229.796809351166,-0.007999999999999896
2020-12-17,6648.039711135891,2,11139.958434876358,0.0,11229.796809351166,-0.007999999999999896
2020-12-18,8849.079885768719,1,11095.039247638952,-0.0040322580645163475,11229.796809351166,-0.01200000000000001
2020-12-19,8849.079885768719,1,11095.039247638952,0.0,11229.796809351166,-0.01200000000000001
2020-12-20,8849.079885768719,1,11095.039247638952,0.0,11229.796809351166,-0.01200000000000001
2020-12-21,6630.072036240928,2,11095.039247638952,0.0,11229.796809351166,-0.01200000000000001
2020-12-22,8873.109769980914,1,11091.387212476144,-0.0003291592829277601,11229.796809351166,-0.012325209371532697
2020-12-23,8837.61733090099,1,11047.021663626238,-0.004000000000000115,11229.796809351166,-0.0162759085340467
2020-12-24,8837.61733090099,1,11047.021663626238,0.0,11229.796809351166,-0.0162759085340467
2020-12-25,8837.61733090099,1,11047.021663626238,0.0,11229.796809351166,-0.0162759085340467
2020-12-26,8837.61733090099,1,11047.021663626238,0.0,11229.796809351166,-0.0162759085340467
2020-12-27,8837.61733090099,1,11047.021663626238,0.0,11229.796809351166,-0.0162759085340467
2020-12-28,11135.397836935248,0,11135.397836935248,0.008000000000000007,11229.796809351166,-0.00840611580231898
2020-12-29,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2020-12-30,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2020-12-31,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-01,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-02,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-03,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-04,11135.397836935248,0,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-05,0.0,5,11135.397836935248,0.0,11229.796809351166,-0.00840611580231898
2021-01-06,4365.075952078618,3,11046.314654239766,-0.008000000000000007,11229.796809351166,-0.01633886687590047
2021-01-07,6681.23870216115,2,11135.39783693525,0.008064516129032473,11229.796809351166,-0.00840611580231887
2021-01-08,6681.23870216115,2,11135.39783693525,0.0,11229.796809351166,-0.00840611580231887
2021-01-09,6681.23870216115,2,11135.39783693525,0.0,11229.796809351166,-0.00840611580231887
2021-01-10,6681.23870216115,2,11135.39783693525,0.0,11229.796809351166,-0.00840611580231887
2021-01-11,6681.23870216115,2,11135.39783693525,0.0,11229.796809351166,-0.00840611580231887
2021-01-12,8871.440486405127,1,11089.300608006408,-0.0041397020208781,11229.796809351166,-0.012511019008622282
2021-01-13,6653.580364803845,2,11089.300608006408,0.0,11229.796809351166,-0.012511019008622282
2021-01-14,6724.551888695086,2,11178.015012870459,0.008000000000000007,11229.796809351166,-0.004611107160691241
2021-01-15,8915.442831217695,1,11133.302952818976,-0.004000000000000115,11229.796809351166,-0.008592662732048617
2021-01-16,8915.442831217695,1,11133.302952818976,0.0,11229.796809351166,-0.008592662732048617
2021-01-17,8915.442831217695,1,11133.302952818976,0.0,11229.796809351166,-0.008592662732048617
2021-01-18,8915.442831217695,1,11133.302952818976,0.0,11229.796809351166,-0.008592662732048617
2021-01-19,2235.4610595263093,4,11133.302952818976,0.0,11229.796809351166,-0.008592662732048617
2021-01-20,2297.632114455036,4,11222.017357683028,0.007968381462357454,11229.796809351166,-0.0006927508841175767
2021-01-21,8861.402274065947,1,11088.062864629743,-0.011936756893498712,11229.796809351166,-0.01262123857872477
2021-01-22,6643.789701139998,2,11088.062864629743,0.0,11229.796809351166,-0.01262123857872477
2021-01-23,6643.789701139998,2,11088.062864629743,0.0,11229.796809351166,-0.01262123857872477
2021-01-24,6643.789701139998,2,11088.062864629743,0.0,11229.796809351166,-0.01262123857872477
2021-01-25,8825.917079892519,1,11043.529652818468,-0.004016320285604835,11229.796809351166,-0.01658686792779651
2021-01-26,6617.211149328825,2,11043.529652818466,-1.1102230246251565e-16,11229.796809351166,-0.016586867927796622
2021-01-27,10955.003282748676,0,10955.003282748676,-0.008016130064648075,11229.796809351166,-0.024470035501770404
2021-01-28,4382.00131309947,3,10955.003282748676,0.0,11229.796809351166,-0.024470035501770404
2021-01-29,4346.945302594674,3,10911.18326961768,-0.0040000000000000036,11229.796809351166,-0.02837215535976334
2021-01-30,6485.53722343974,2,10867.53853653921,-0.0040000000000000036,11229.796809351166,-0.032258666738324226
2021-01-31,6485.53722343974,2,10867.53853653921,0.0,11229.796809351166,-0.032258666738324226
2021-02-01,4303.230457495194,3,10823.718523408215,-0.004032193029144704,11229.796809351166,-0.03616078659631716
2021-02-02,8703.319970894929,1,10868.063675576572,0.004097034865832017,11229.796809351166,-0.03221190373394611
2021-02-03,10954.653423763837,0,10954.653423763837,0.00796735745870314,11229.796809351166,-0.02450119002671669
2021-02-04,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-05,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-06,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-07,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-08,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-09,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-10,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-11,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-12,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-13,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-14,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-15,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-16,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-17,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-18,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-19,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-20,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-21,10954.653423763837,0,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-22,8763.72273901107,1,10954.653423763837,0.0,11229.796809351166,-0.02450119002671669
2021-02-23,0.0,5,10910.834810068782,-0.0040000000000000036,11229.796809351166,-0.028403185266609787
2021-02-24,6406.842200472389,2,10736.261453107682,-0.016000000000000014,11229.796809351166,-0.04394873430234403
2021-02-25,8511.149445281495,1,10693.316407295251,-0.0040000000000000036,11229.796809351166,-0.047772939365134603
2021-02-26,8511.149445281495,1,10693.316407295251,0.0,11229.796809351166,-0.047772939365134603
2021-02-27,8511.149445281495,1,10693.316407295251,0.0,11229.796809351166,-0.047772939365134603
2021-02-28,8511.149445281495,1,10693.316407295251,0.0,11229.796809351166,-0.047772939365134603
2021-03-01,2095.159600904344,4,10693.316407295251,0.0,11229.796809351166,-0.047772939365134603
2021-03-02,4310.864538791319,3,10726.85438316847,0.0031363493415696997,11229.796809351166,-0.04478642265048749
2021-03-03,8630.964367338602,1,10769.627648797652,0.00398749382636332,11229.796809351166,-0.040977514407947835
2021-03-04,4323.113307819542,3,10769.627648797654,2.220446049250313e-16,11229.796809351166,-0.040977514407947724
2021-03-05,6511.501646055223,2,10812.706159392843,0.0039999999999997815,11229.796809351166,-0.037141424465579664
2021-03-06,8630.79205329622,1,10769.45533475527,-0.004000000000000115,11229.796809351166,-0.04099285876771741
2021-03-07,8630.79205329622,1,10769.45533475527,0.0,11229.796809351166,-0.04099285876771741
2021-03-08,10817.94399817619,0,10817.94399817619,0.0045024248593554805,11229.796809351166,-0.03667500117473388
2021-03-09,10817.94399817619,0,10817.94399817619,0.0,11229.796809351166,-0.03667500117473388
2021-03-10,8654.355198540952,1,10817.94399817619,0.0,11229.796809351166,-0.03667500117473388
2021-03-11,8654.355198540952,1,10817.94399817619,0.0,11229.796809351166,-0.03667500117473388
2021-03-12,10904.4875501616,0,10904.4875501616,0.00800000000000023,11229.796809351166,-0.028968401184131576
2021-03-13,10904.4875501616,0,10904.4875501616,0.0,11229.796809351166,-0.028968401184131576
2021-03-14,10904.4875501616,0,10904.4875501616,0.0,11229.796809351166,-0.028968401184131576
2021-03-15,10904.4875501616,0,10904.4875501616,0.0,11229.796809351166,-0.028968401184131576
2021-03-16,8723.59004012928,1,10904.4875501616,0.0,11229.796809351166,-0.028968401184131576
2021-03-17,8723.59004012928,1,10904.4875501616,0.0,11229.796809351166,-0.028968401184131576
2021-03-18,10860.869599960954,0,10860.869599960954,-0.004000000000000115,11229.796809351166,-0.03285252757939516
2021-03-19,6516.521759976573,2,10860.869599960955,2.220446049250313e-16,11229.796809351166,-0.03285252757939494
2021-03-20,10773.982643161266,0,10773.982643161266,-0.00800000000000023,11229.796809351166,-0.04058970735876
2021-03-21,10773.982643161266,0,10773.982643161266,0.0,11229.796809351166,-0.04058970735876
2021-03-22,8619.186114529013,1,10773.982643161267,2.220446049250313e-16,11229.796809351166,-0.040589707358759886
2021-03-23,10730.88671258862,0,10730.88671258862,-0.004000000000000115,11229.796809351166,-0.04442734852932495
2021-03-24,8584.709370070897,1,10730.88671258862,0.0,11229.796809351166,-0.04442734852932495
2021-03-25,10687.963165738267,0,10687.963165738267,-0.0039999999999998925,11229.796809351166,-0.048249639135207634
2021-03-26,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-03-27,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-03-28,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-03-29,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-03-30,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-03-31,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-01,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-02,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-03,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-04,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-05,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-06,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-07,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-08,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-09,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-10,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-11,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-12,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-13,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-14,10687.963165738267,0,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-15,8550.370532590614,1,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-16,6412.777899442961,2,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-17,6412.777899442961,2,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-18,6412.777899442961,2,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-19,6412.777899442961,2,10687.963165738267,0.0,11229.796809351166,-0.048249639135207634
2021-04-20,2120.491892082473,4,10645.211313075315,-0.0039999999999998925,11229.796809351166,-0.05205664057866666
2021-04-21,4181.336399329592,3,10517.297769907758,-0.01201606425702817,11229.796809351166,-0.06344718889749656
2021-04-22,4231.853630107278,3,10558.855306814718,0.003951351175571327,11229.796809351166,-0.05974653984636202
2021-04-23,2094.74131600798,4,10516.619885587459,-0.0040000000000000036,11229.796809351166,-0.06350755368697658
2021-04-24,2094.74131600798,4,10516.619885587459,0.0,11229.796809351166,-0.06350755368697658
2021-04-25,2094.74131600798,4,10516.619885587459,0.0,11229.796809351166,-0.06350755368697658
2021-04-26,2162.1875985994498,4,10600.758267746722,0.00800051566706994,11229.796809351166,-0.05601513119815649
2021-04-27,2162.1875985994498,4,10600.758267746722,0.0,11229.796809351166,-0.05601513119815649
2021-04-28,4231.723238735134,3,10558.522846519461,-0.00398418869296957,11229.796809351166,-0.059776145038771156
2021-04-29,2120.018669431242,4,10558.522846519461,0.0,11229.796809351166,-0.059776145038771156
2021-04-30,8413.954528560856,1,10517.44316070107,-0.0038906659970843194,11229.796809351166,-0.0634342420209163
2021-05-01,8413.954528560856,1,10517.44316070107,0.0,11229.796809351166,-0.0634342420209163
2021-05-02,8413.954528560856,1,10517.44316070107,0.0,11229.796809351166,-0.0634342420209163
2021-05-03,6310.465896420643,2,10517.44316070107,0.0,11229.796809351166,-0.0634342420209163
2021-05-04,2103.4886321402146,4,10517.44316070107,0.0,11229.796809351166,-0.0634342420209163
2021-05-05,6360.949623592008,2,10601.582705986679,0.008000000000000007,11229.796809351166,-0.05594171595708364
2021-05-06,6327.02455893285,2,10559.176375162733,-0.0039999999999998925,11229.796809351166,-0.05971794909325523
2021-05-07,6327.02455893285,2,10559.176375162733,0.0,11229.796809351166,-0.05971794909325523
2021-05-08,6327.02455893285,2,10559.176375162733,0.0,11229.796809351166,-0.05971794909325523
2021-05-09,6327.02455893285,2,10559.176375162733,0.0,11229.796809351166,-0.05971794909325523
2021-05-10,6327.02455893285,2,10559.176375162733,0.0,11229.796809351166,-0.05971794909325523
2021-05-11,6301.580760438482,2,10516.770044338786,-0.004016064257028162,11229.796809351166,-0.06349418222942693
2021-05-12,2094.872742702967,4,10516.770044338784,-2.220446049250313e-16,11229.796809351166,-0.06349418222942715
2021-05-13,6271.162885167802,2,10477.870902903316,-0.003698772652769633,11229.796809351166,-0.0669581043373566
2021-05-14,6271.162885167802,2,10477.870902903316,0.0,11229.796809351166,-0.0669581043373566
2021-05-15,6271.162885167802,2,10477.870902903316,0.0,11229.796809351166,-0.0669581043373566
2021-05-16,6271.162885167802,2,10477.870902903316,0.0,11229.796809351166,-0.0669581043373566
2021-05-17,6271.162885167802,2,10477.870902903316,0.0,11229.796809351166,-0.0669581043373566
2021-05-18,8394.800390962728,1,10498.154399830484,0.0019358414619852216,11229.796809351166,-0.06515188314996367
2021-05-19,8364.869855722503,1,10456.08731965313,-0.0040070929208312345,11229.796809351166,-0.06889790642104587
2021-05-20,4182.434927861251,3,10456.087319653128,-2.220446049250313e-16,11229.796809351166,-0.06889790642104598
2021-05-21,4182.434927861251,3,10456.087319653128,0.0,11229.796809351166,-0.06889790642104598
2021-05-22,4182.434927861251,3,10456.087319653128,0.0,11229.796809351166,-0.06889790642104598
2021-05-23,4182.434927861251,3,10456.087319653128,0.0,11229.796809351166,-0.06889790642104598
2021-05-24,4182.434927861251,3,10456.087319653128,0.0,11229.796809351166,-0.06889790642104598
2021-05-25,4182.434927861251,3,10456.087319653128,0.0,11229.796809351166,-0.06889790642104598
2021-05-26,6279.695698085814,2,10462.130625947066,0.0005779701440116192,11229.796809351166,-0.0683597572099307
2021-05-27,10443.786434539386,0,10443.786434539386,-0.0017533896357768697,11229.796809351166,-0.06999328555591144
2021-05-28,8355.029147631509,1,10443.786434539386,0.0,11229.796809351166,-0.06999328555591144
2021-05-29,8355.029147631509,1,10443.786434539386,0.0,11229.796809351166,-0.06999328555591144
2021-05-30,8355.029147631509,1,10443.786434539386,0.0,11229.796809351166,-0.06999328555591144
2021-05-31,8355.029147631509,1,10443.786434539386,0.0,11229.796809351166,-0.06999328555591144
2021-06-01,6266.271860723631,2,10443.786434539386,0.0,11229.796809351166,-0.06999328555591144
2021-06-02,6232.851744133104,2,10402.011288801226,-0.004000000000000226,11229.796809351166,-0.07371331241368806
2021-06-03,6232.851744133104,2,10402.011288801226,0.0,11229.796809351166,-0.07371331241368806
2021-06-04,6232.851744133104,2,10402.011288801226,0.0,11229.796809351166,-0.07371331241368806
2021-06-05,6232.851744133104,2,10402.011288801226,0.0,11229.796809351166,-0.07371331241368806
2021-06-06,6232.851744133104,2,10402.011288801226,0.0,11229.796809351166,-0.07371331241368806
2021-06-07,6232.851744133104,2,10402.011288801226,0.0,11229.796809351166,-0.07371331241368806
2021-06-08,6240.194985522019,2,10400.746554102832,-0.00012158559179376027,11229.796809351166,-0.07382593552876893
2021-06-09,8324.24647944216,1,10404.395790262726,0.00035086290593766556,11229.796809351166,-0.07350097540510436
2021-06-10,8324.24647944216,1,10404.395790262726,0.0,11229.796809351166,-0.07350097540510436
2021-06-11,4162.48816333707,3,10404.395790262726,0.0,11229.796809351166,-0.07350097540510436
2021-06-12,4162.48816333707,3,10404.395790262726,0.0,11229.796809351166,-0.07350097540510436
2021-06-13,4162.48816333707,3,10404.395790262726,0.0,11229.796809351166,-0.07350097540510436
2021-06-14,4162.48816333707,3,10404.395790262726,0.0,11229.796809351166,-0.07350097540510436
2021-06-15,8293.854349641255,1,10374.7335076938,-0.0028509375428303896,11229.796809351166,-0.07614236625771775
2021-06-16,10333.115924532749,0,10333.115924532749,-0.004011436354503739,11229.796809351166,-0.07984836235609727
2021-06-17,10333.115924532749,0,10333.115924532749,0.0,11229.796809351166,-0.07984836235609727
2021-06-18,0.0,5,10333.115924532749,0.0,11229.796809351166,-0.07984836235609727
2021-06-19,6075.872163625256,2,10209.118533438355,-0.01200000000000001,11229.796809351166,-0.09089018200782417
2021-06-20,6075.872163625256,2,10209.118533438355,0.0,11229.796809351166,-0.09089018200782417
2021-06-21,2050.0901994272963,4,10291.783460834617,0.008097165991902688,11229.796809351166,-0.08352896890667305
2021-06-22,4199.378311730108,3,10374.44838823088,0.008032128514056325,11229.796809351166,-0.07616775580552171
2021-06-23,4199.378311730108,3,10374.44838823088,0.0,11229.796809351166,-0.07616775580552171
2021-06-24,6340.0692715837085,2,10456.782655917556,0.00793625498007966,11229.796809351166,-0.06883598755677522
2021-06-25,6340.0692715837085,2,10456.782655917556,0.0,11229.796809351166,-0.06883598755677522
2021-06-26,6340.0692715837085,2,10456.782655917556,0.0,11229.796809351166,-0.06883598755677522
2021-06-27,6340.0692715837085,2,10456.782655917556,0.0,11229.796809351166,-0.06883598755677522
2021-06-28,10503.48482971935,0,10503.48482971935,0.004466208712424979,11229.796809351166,-0.06467721473170462
2021-06-29,8402.78786377548,1,10503.48482971935,0.0,11229.796809351166,-0.06467721473170462
2021-06-30,10461.470890400473,0,10461.470890400473,-0.0039999999999998925,11229.796809351166,-0.06841850587277776
2021-07-01,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-02,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-03,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-04,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-05,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-06,10461.470890400473,0,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-07,8369.176712320379,1,10461.470890400473,0.0,11229.796809351166,-0.06841850587277776
2021-07-08,10419.625006838873,0,10419.625006838873,-0.0039999999999998925,11229.796809351166,-0.07214483184928644
2021-07-09,6251.775004103324,2,10419.625006838873,0.0,11229.796809351166,-0.07214483184928644
2021-07-10,6251.775004103324,2,10419.625006838873,0.0,11229.796809351166,-0.07214483184928644
2021-07-11,6251.775004103324,2,10419.625006838873,0.0,11229.796809351166,-0.07214483184928644
2021-07-12,6251.775004103324,2,10419.625006838873,0.0,11229.796809351166,-0.07214483184928644
2021-07-13,6251.775004103324,2,10419.625006838873,0.0,11229.796809351166,-0.07214483184928644
2021-07-14,8294.021505443743,1,10377.946506811517,-0.0040000000000000036,11229.796809351166,-0.07585625252188932
2021-07-15,8269.01440542733,1,10336.268006784163,-0.00401606425702794,11229.796809351166,-0.0795676731944921
2021-07-16,4134.507202713664,3,10336.268006784161,-2.220446049250313e-16,11229.796809351166,-0.0795676731944922
2021-07-17,4134.507202713664,3,10336.268006784161,0.0,11229.796809351166,-0.0795676731944922
2021-07-18,4134.507202713664,3,10336.268006784161,0.0,11229.796809351166,-0.0795676731944922
2021-07-19,6160.415732043361,2,10294.922934757025,-0.0039999999999998925,11229.796809351166,-0.0832494025017142
2021-07-20,2042.4465581405507,4,10294.922934757027,2.220446049250313e-16,11229.796809351166,-0.08324940250171398
2021-07-21,4192.390303551656,3,10377.613078811299,0.008032128514056103,11229.796809351166,-0.0758859438872701
2021-07-22,2116.8676877893963,4,10377.613078811299,0.0,11229.796809351166,-0.0758859438872701
2021-07-23,4266.8114332005025,3,10460.303222865572,0.007968127490039834,11229.796809351166,-0.068522485272826
2021-07-24,4266.8114332005025,3,10460.303222865572,0.0,11229.796809351166,-0.068522485272826
2021-07-25,4266.8114332005025,3,10460.303222865572,0.0,11229.796809351166,-0.068522485272826
