Date,Strategy,Cash,Open_Position_Value,Open_Positions,Equity,Peak,Drawdown,Daily_Return
2022-12-02,BASE,3771.1879653357237,5426.699165456307,3,9197.88713079203,11567.96182672037,-0.2048826518820107,-0.004031841234267364
2022-12-03,BASE,3771.1879653357237,5426.699165456307,3,9197.88713079203,11567.96182672037,-0.2048826518820107,0.0
2022-12-04,BASE,3771.1879653357237,5426.699165456307,3,9197.88713079203,11567.96182672037,-0.2048826518820107,0.0
2022-12-05,BASE,9197.88713079203,0.0,0,9197.88713079203,11567.96182672037,-0.2048826518820107,0.0
2022-12-06,BASE,1839.577426158405,7211.143510540953,4,9050.720936699357,11567.96182672037,-0.21760452945189868,-0.016000000000000125
2022-12-07,BASE,4.547473508864641e-13,9412.749774167334,5,9412.749774167334,11567.96182672037,-0.18630871062997445,0.04000000000000026
2022-12-08,BASE,3765.099909666934,5647.649864500401,3,9412.749774167336,11567.96182672037,-0.18630871062997423,2.220446049250313e-16
2022-12-09,BASE,3765.099909666934,5647.649864500401,3,9412.749774167336,11567.96182672037,-0.18630871062997423,0.0
2022-12-10,BASE,3765.099909666934,5647.649864500401,3,9412.749774167336,11567.96182672037,-0.18630871062997423,0.0
2022-12-11,BASE,3765.099909666934,5647.649864500401,3,9412.749774167336,11567.96182672037,-0.18630871062997423,0.0
2022-12-12,BASE,3794.0622166643707,5543.964805449572,3,9338.027022113944,11567.96182672037,-0.19276816763481963,-0.007938461538461783
2022-12-13,BASE,5676.612171497837,3661.4148506161055,2,9338.027022113944,11567.96182672037,-0.19276816763481963,0.0
2022-12-14,BASE,3794.0622166643707,5591.158274906497,3,9385.220491570868,11567.96182672037,-0.18868849740735438,0.005053901573122799
2022-12-15,BASE,0.0,9272.725098731418,5,9272.725098731418,11567.96182672037,-0.1984132349648039,-0.011986441122026403
2022-12-16,BASE,0.0,9258.06047209084,5,9258.06047209084,11567.96182672037,-0.19968092817301508,-0.001581479714370615
2022-12-17,BASE,3616.4083986756013,5641.652073415238,3,9258.06047209084,11567.96182672037,-0.19968092817301508,0.0
2022-12-18,BASE,3616.4083986756013,5641.652073415238,3,9258.06047209084,11567.96182672037,-0.19968092817301508,0.0
2022-12-19,BASE,0.0,9326.728275711559,5,9326.728275711559,11567.96182672037,-0.19374489513199078,0.007417083073471442
2022-12-20,BASE,0.0,9326.728275711559,5,9326.728275711559,11567.96182672037,-0.19374489513199078,0.0
2022-12-21,BASE,1929.7434242903919,7396.984851421166,4,9326.728275711557,11567.96182672037,-0.1937448951319909,-2.220446049250313e-16
2022-12-22,BASE,1929.7434242903919,7396.984851421166,4,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2022-12-23,BASE,5641.652073415238,3685.0762022963204,2,9326.728275711559,11567.96182672037,-0.19374489513199078,2.220446049250313e-16
2022-12-24,BASE,5641.652073415238,3685.0762022963204,2,9326.728275711559,11567.96182672037,-0.19374489513199078,0.0
2022-12-25,BASE,5641.652073415238,3685.0762022963204,2,9326.728275711559,11567.96182672037,-0.19374489513199078,0.0
2022-12-26,BASE,5641.652073415238,3685.0762022963204,2,9326.728275711559,11567.96182672037,-0.19374489513199078,0.0
2022-12-27,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,-2.220446049250313e-16
2022-12-28,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2022-12-29,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2022-12-30,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2022-12-31,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2023-01-01,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2023-01-02,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2023-01-03,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2023-01-04,BASE,9326.728275711557,0.0,0,9326.728275711557,11567.96182672037,-0.1937448951319909,0.0
2023-01-05,BASE,7461.382620569246,1828.0387420394654,1,9289.421362608711,11567.96182672037,-0.19696991555146293,-0.0040000000000000036
2023-01-06,BASE,5596.036965426934,3767.9982233874694,2,9364.035188814403,11567.96182672037,-0.19051987471251897,0.008032128514056103
2023-01-07,BASE,5596.036965426934,3767.9982233874694,2,9364.035188814403,11567.96182672037,-0.19051987471251897,0.0
2023-01-08,BASE,5596.036965426934,3767.9982233874694,2,9364.035188814403,11567.96182672037,-0.19051987471251897,0.0
2023-01-09,BASE,9364.035188814403,0.0,0,9364.035188814403,11567.96182672037,-0.19051987471251897,0.0
2023-01-10,BASE,1872.8070377628794,7461.245558420994,4,9334.052596183874,11567.96182672037,-0.19311173947483806,-0.00320188807773214
2023-01-11,BASE,5543.508831778126,3790.5437644057474,2,9334.052596183872,11567.96182672037,-0.19311173947483817,-2.220446049250313e-16
2023-01-12,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-13,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-14,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-15,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-16,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-17,BASE,7491.228151051521,1842.8244451323517,1,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-18,BASE,9334.052596183872,0.0,0,9334.052596183872,11567.96182672037,-0.19311173947483817,0.0
2023-01-19,BASE,1866.8105192367732,7531.528799890023,4,9398.339319126797,11567.96182672037,-0.18755443180855325,0.006887332407919722
2023-01-20,BASE,0.0,9508.257122499457,5,9508.257122499457,11567.96182672037,-0.17805251565260904,0.011695449551280213
2023-01-21,BASE,1814.8385143812227,7693.418608118234,4,9508.257122499457,11567.96182672037,-0.17805251565260904,0.0
2023-01-22,BASE,1814.8385143812227,7693.418608118234,4,9508.257122499457,11567.96182672037,-0.17805251565260904,0.0
2023-01-23,BASE,5651.208803833562,3857.048318665895,2,9508.257122499457,11567.96182672037,-0.17805251565260904,0.0
2023-01-24,BASE,7577.159880319758,1931.0972421796994,1,9508.257122499457,11567.96182672037,-0.17805251565260904,0.0
2023-01-25,BASE,3799.5717204971443,5859.788928395217,3,9659.360648892361,11567.96182672037,-0.16499027282571133,0.015891821649979043
2023-01-26,BASE,7695.014805784603,1964.345843107759,1,9659.360648892361,11567.96182672037,-0.16499027282571133,0.0
2023-01-27,BASE,9659.360648892361,0.0,0,9659.360648892361,11567.96182672037,-0.16499027282571133,0.0
2023-01-28,BASE,9659.360648892361,0.0,0,9659.360648892361,11567.96182672037,-0.16499027282571133,0.0
2023-01-29,BASE,9659.360648892361,0.0,0,9659.360648892361,11567.96182672037,-0.16499027282571133,0.0
2023-01-30,BASE,9659.360648892361,0.0,0,9659.360648892361,11567.96182672037,-0.16499027282571133,0.0
2023-01-31,BASE,5795.616389335417,3902.381702152514,2,9697.99809148793,11567.96182672037,-0.16165023391701427,0.0040000000000000036
2023-02-01,BASE,5764.706435258961,3894.808763403783,2,9659.515198662744,11567.96182672037,-0.16497691267007653,-0.003968127490039719
2023-02-02,BASE,9659.515198662744,0.0,0,9659.515198662744,11567.96182672037,-0.16497691267007653,0.0
2023-02-03,BASE,7727.612158930196,2009.1791613218509,1,9736.791320252047,11567.96182672037,-0.15829672797143712,0.008000000000000007
2023-02-04,BASE,7727.612158930196,2009.1791613218509,1,9736.791320252047,11567.96182672037,-0.15829672797143712,0.0
2023-02-05,BASE,7727.612158930196,2009.1791613218509,1,9736.791320252047,11567.96182672037,-0.15829672797143712,0.0
2023-02-06,BASE,0.0,9814.06744184135,5,9814.06744184135,11567.96182672037,-0.1516165432727976,0.007936507936507908
2023-02-07,BASE,2009.1791613218509,7804.888280519498,4,9814.06744184135,11567.96182672037,-0.1516165432727976,0.0
2023-02-08,BASE,2009.1791613218509,7804.888280519498,4,9814.06744184135,11567.96182672037,-0.1516165432727976,0.0
2023-02-09,BASE,2055.5448342754325,7753.8999217719265,4,9809.44475604736,11567.96182672037,-0.1520161543592824,-0.0004710264955263277
2023-02-10,BASE,7851.253953473079,1958.1908025742794,1,9809.444756047358,11567.96182672037,-0.1520161543592825,-2.220446049250313e-16
2023-02-11,BASE,7851.253953473079,1958.1908025742794,1,9809.444756047358,11567.96182672037,-0.1520161543592825,0.0
2023-02-12,BASE,7851.253953473079,1958.1908025742794,1,9809.444756047358,11567.96182672037,-0.1520161543592825,0.0
2023-02-13,BASE,3925.6269767365393,5805.305239776088,3,9730.932216512627,11567.96182672037,-0.15880322201310015,-0.008003769987728337
2023-02-14,BASE,5849.184195337444,3881.7480211751836,2,9730.932216512629,11567.96182672037,-0.15880322201310004,2.220446049250313e-16
2023-02-15,BASE,5849.184195337444,3881.7480211751836,2,9730.932216512629,11567.96182672037,-0.15880322201310004,0.0
2023-02-16,BASE,7807.374997911724,1923.5572186009042,1,9730.932216512629,11567.96182672037,-0.15880322201310004,0.0
2023-02-17,BASE,7784.745773210103,1907.262714436475,1,9692.008487646577,11567.96182672037,-0.1621680091250477,-0.004000000000000115
2023-02-18,BASE,9692.008487646577,0.0,0,9692.008487646577,11567.96182672037,-0.1621680091250477,0.0
2023-02-19,BASE,9692.008487646577,0.0,0,9692.008487646577,11567.96182672037,-0.1621680091250477,0.0
2023-02-20,BASE,9692.008487646577,0.0,0,9692.008487646577,11567.96182672037,-0.1621680091250477,0.0
2023-02-21,BASE,5815.205092587947,3822.2915749942713,2,9637.496667582218,11567.96182672037,-0.1668803189408049,-0.0056244090307844274
2023-02-22,BASE,4.547473508864641e-13,9624.003510144885,5,9624.003510144885,11567.96182672037,-0.1680467437301888,-0.0014000687006948676
2023-02-23,BASE,4.547473508864641e-13,9624.003510144885,5,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-02-24,BASE,1899.6336635787295,7724.369846566155,4,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-02-25,BASE,1899.6336635787295,7724.369846566155,4,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-02-26,BASE,1899.6336635787295,7724.369846566155,4,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-02-27,BASE,1899.6336635787295,7724.369846566155,4,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-02-28,BASE,5721.9252385730015,3902.0782715718833,2,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-01,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-02,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-03,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-04,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-05,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-06,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-07,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-08,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-09,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-10,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-11,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-12,BASE,9624.003510144885,0.0,0,9624.003510144885,11567.96182672037,-0.1680467437301888,0.0
2023-03-13,BASE,7699.202808115908,2001.792730110136,1,9700.995538226043,11567.96182672037,-0.16139111768003034,0.008000000000000007
2023-03-14,BASE,7760.796430580835,1901.3951254923045,1,9662.19155607314,11567.96182672037,-0.16474555320931017,-0.0040000000000000036
2023-03-15,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-16,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-17,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-18,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-19,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-20,BASE,9662.19155607314,0.0,0,9662.19155607314,11567.96182672037,-0.16474555320931017,0.0
2023-03-21,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0002546043330031722
2023-03-22,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-23,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-24,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-25,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-26,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-27,BASE,7729.753244858512,1934.8983470511096,1,9664.651591909622,11567.96182672037,-0.16453289380799718,0.0
2023-03-28,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,-2.220446049250313e-16
2023-03-29,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-03-30,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-03-31,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-01,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-02,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-03,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-04,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-05,BASE,9664.65159190962,0.0,0,9664.65159190962,11567.96182672037,-0.1645328938079973,0.0
2023-04-06,BASE,7731.721273527696,2010.247531117201,1,9741.968804644897,11567.96182672037,-0.15784915695846125,0.008000000000000007
2023-04-07,BASE,7731.721273527696,2010.247531117201,1,9741.968804644897,11567.96182672037,-0.15784915695846125,0.0
2023-04-08,BASE,7731.721273527696,2010.247531117201,1,9741.968804644897,11567.96182672037,-0.15784915695846125,0.0
2023-04-09,BASE,7731.721273527696,2010.247531117201,1,9741.968804644897,11567.96182672037,-0.15784915695846125,0.0
2023-04-10,BASE,7731.721273527696,2010.247531117201,1,9741.968804644897,11567.96182672037,-0.15784915695846125,0.0
2023-04-11,BASE,9741.968804644897,0.0,0,9741.968804644897,11567.96182672037,-0.15784915695846125,0.0
2023-04-12,BASE,7793.575043715918,1909.4258857104,1,9703.000929426318,11567.96182672037,-0.1612177603306274,-0.0040000000000000036
2023-04-13,BASE,9703.000929426318,0.0,0,9703.000929426318,11567.96182672037,-0.1612177603306274,0.0
2023-04-14,BASE,9703.000929426318,0.0,0,9703.000929426318,11567.96182672037,-0.1612177603306274,0.0
2023-04-15,BASE,9703.000929426318,0.0,0,9703.000929426318,11567.96182672037,-0.1612177603306274,0.0
2023-04-16,BASE,9703.000929426318,0.0,0,9703.000929426318,11567.96182672037,-0.1612177603306274,0.0
2023-04-17,BASE,7762.400743541055,1901.7881821675585,1,9664.188925708613,11567.96182672037,-0.1645728892893049,-0.0040000000000000036
2023-04-18,BASE,7731.3511405668905,1894.1810294388881,1,9625.53217000578,11567.96182672037,-0.16791459773214756,-0.0039999999999998925
2023-04-19,BASE,7700.425736004623,1932.5933551146352,1,9633.019091119259,11567.96182672037,-0.16726738595658786,0.00077781892795592
2023-04-20,BASE,5775.319302003467,3877.526981073759,2,9652.846283077226,11567.96182672037,-0.16555341142460334,0.0020582531572315155
2023-04-21,BASE,3850.2128680023106,5764.131286394892,3,9614.344154397204,11567.96182672037,-0.1688817530336747,-0.003988681426277507
2023-04-22,BASE,3850.2128680023106,5764.131286394892,3,9614.344154397204,11567.96182672037,-0.1688817530336747,0.0
2023-04-23,BASE,3850.2128680023106,5764.131286394892,3,9614.344154397204,11567.96182672037,-0.1688817530336747,0.0
2023-04-24,BASE,1925.1064340011546,7650.735591716025,4,9575.84202571718,11567.96182672037,-0.17221009464274617,-0.004004654718170686
2023-04-25,BASE,5698.315044643421,3877.526981073759,2,9575.84202571718,11567.96182672037,-0.17221009464274617,0.0
2023-04-26,BASE,0.0,9766.406183702393,5,9766.406183702393,11567.96182672037,-0.1557366517977813,0.019900511879104466
2023-04-27,BASE,1978.9061819863882,7787.500001716005,4,9766.406183702393,11567.96182672037,-0.1557366517977813,0.0
2023-04-28,BASE,7750.779229328155,2015.6269543742367,1,9766.406183702393,11567.96182672037,-0.1557366517977813,0.0
2023-04-29,BASE,7750.779229328155,2015.6269543742367,1,9766.406183702393,11567.96182672037,-0.1557366517977813,0.0
2023-04-30,BASE,7750.779229328155,2015.6269543742367,1,9766.406183702393,11567.96182672037,-0.1557366517977813,0.0
2023-05-01,BASE,7813.124946961914,1914.2156120056688,1,9727.340558967582,11567.96182672037,-0.15911370519059032,-0.004000000000000115
2023-05-02,BASE,5836.40433538055,3929.8455858229036,2,9766.249921203453,11567.96182672037,-0.15575016001135267,0.0040000000000000036
2023-05-03,BASE,7812.999936962762,1914.1849845558768,1,9727.18492151864,11567.96182672037,-0.15912715937130717,-0.0039999999999998925
2023-05-04,BASE,9727.18492151864,0.0,0,9727.18492151864,11567.96182672037,-0.15912715937130717,0.0
2023-05-05,BASE,5836.310952911184,3813.056489235307,2,9649.367442146491,11567.96182672037,-0.16585414209633664,-0.007999999999999896
2023-05-06,BASE,5836.310952911184,3813.056489235307,2,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-07,BASE,5836.310952911184,3813.056489235307,2,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-08,BASE,5836.310952911184,3813.056489235307,2,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-09,BASE,5836.310952911184,3813.056489235307,2,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-10,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-11,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-12,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-13,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-14,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-15,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-16,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-17,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-18,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-19,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-20,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-21,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-22,BASE,9649.367442146491,0.0,0,9649.367442146491,11567.96182672037,-0.16585414209633664,0.0
2023-05-23,BASE,7719.493953717193,1891.2760186607125,1,9610.769972377906,11567.96182672037,-0.16919072552795122,-0.0039999999999998925
2023-05-24,BASE,1929.8734884292983,7776.343393153703,4,9706.216881583001,11567.96182672037,-0.16093975525031545,0.009931244788858429
2023-05-25,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-26,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-27,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-28,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-29,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-30,BASE,5828.217935056481,3877.99894652652,2,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-05-31,BASE,7719.493953717194,1986.7229278658072,1,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-06-01,BASE,9706.216881583001,0.0,0,9706.216881583001,11567.96182672037,-0.16093975525031545,0.0
2023-06-02,BASE,7764.973505266401,2018.8931113692643,1,9783.866616635665,11567.96182672037,-0.154227273292318,0.008000000000000007
2023-06-03,BASE,9783.866616635665,0.0,0,9783.866616635665,11567.96182672037,-0.154227273292318,0.0
2023-06-04,BASE,9783.866616635665,0.0,0,9783.866616635665,11567.96182672037,-0.154227273292318,0.0
2023-06-05,BASE,9783.866616635665,0.0,0,9783.866616635665,11567.96182672037,-0.154227273292318,0.0
2023-06-06,BASE,7827.093293308532,1917.6378568605903,1,9744.731150169122,11567.96182672037,-0.15761036419914876,-0.0040000000000000036
2023-06-07,BASE,9744.731150169122,0.0,0,9744.731150169122,11567.96182672037,-0.15761036419914876,0.0
2023-06-08,BASE,0.0,10102.164933302432,5,10102.164933302432,11567.96182672037,-0.12671176784419813,0.036679696712526244
2023-06-09,BASE,4053.808158470354,6048.356774832078,3,10102.164933302432,11567.96182672037,-0.12671176784419813,0.0
2023-06-10,BASE,4053.808158470354,6048.356774832078,3,10102.164933302432,11567.96182672037,-0.12671176784419813,0.0
2023-06-11,BASE,4053.808158470354,6048.356774832078,3,10102.164933302432,11567.96182672037,-0.12671176784419813,0.0
2023-06-12,BASE,6080.712237705531,4021.4526955969013,2,10102.164933302432,11567.96182672037,-0.12671176784419813,0.0
2023-06-13,BASE,8107.616316940708,1994.5486163617234,1,10102.164933302432,11567.96182672037,-0.12671176784419813,0.0
2023-06-14,BASE,4084.991298150895,6057.399885339435,3,10142.39118349033,11567.96182672037,-0.12323438342761217,0.003981943519382636
2023-06-15,BASE,8050.626173719627,2091.765009770703,1,10142.39118349033,11567.96182672037,-0.12323438342761217,0.0
2023-06-16,BASE,6038.23843709672,4063.904991661152,2,10102.143428757872,11567.96182672037,-0.12671362681856901,-0.003968270795744133
2023-06-17,BASE,8010.378418987169,2091.765009770703,1,10102.143428757872,11567.96182672037,-0.12671362681856901,0.0
2023-06-18,BASE,8010.378418987169,2091.765009770703,1,10102.143428757872,11567.96182672037,-0.12671362681856901,0.0
2023-06-19,BASE,8010.378418987169,2091.765009770703,1,10102.143428757872,11567.96182672037,-0.12671362681856901,0.0
2023-06-20,BASE,6061.286057254723,3960.0402240730855,2,10021.326281327809,11567.96182672037,-0.13369991780402057,-0.008000000000000007
2023-06-21,BASE,0.0,9966.958390743219,5,9966.958390743219,11567.96182672037,-0.1383997855420872,-0.005425219083614818
2023-06-22,BASE,5924.220175213336,4042.738215529882,2,9966.958390743217,11567.96182672037,-0.13839978554208743,-2.220446049250313e-16
2023-06-23,BASE,7888.4001263535865,2078.558264389632,1,9966.958390743219,11567.96182672037,-0.1383997855420872,2.220446049250313e-16
2023-06-24,BASE,7888.4001263535865,2078.558264389632,1,9966.958390743219,11567.96182672037,-0.1383997855420872,0.0
2023-06-25,BASE,7888.4001263535865,2078.558264389632,1,9966.958390743219,11567.96182672037,-0.1383997855420872,0.0
2023-06-26,BASE,5908.250706881156,4019.1046954726144,2,9927.355402353769,11567.96182672037,-0.14182329168627006,-0.003973427683437558
2023-06-27,BASE,1932.110672580514,8231.9121883886,4,10164.022860969115,11567.96182672037,-0.12136441896863392,0.023839930074351035
2023-06-28,BASE,4010.6689369701458,6153.353923998969,3,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-06-29,BASE,4010.6689369701458,6153.353923998969,3,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-06-30,BASE,6061.786911636469,4102.235949332646,2,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-01,BASE,6061.786911636469,4102.235949332646,2,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-02,BASE,6061.786911636469,4102.235949332646,2,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-03,BASE,6061.786911636469,4102.235949332646,2,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-04,BASE,6061.786911636469,4102.235949332646,2,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-05,BASE,10164.022860969115,0.0,0,10164.022860969115,11567.96182672037,-0.12136441896863392,0.0
2023-07-06,BASE,8131.2182887752915,2114.1167550815762,1,10245.335043856867,11567.96182672037,-0.11433533432038312,0.008000000000000007
2023-07-07,BASE,6098.413716581468,4228.2335101631525,2,10326.64722674462,11567.96182672037,-0.10730624967213209,0.00793650793650813
2023-07-08,BASE,6098.413716581468,4228.2335101631525,2,10326.64722674462,11567.96182672037,-0.10730624967213209,0.0
2023-07-09,BASE,6098.413716581468,4228.2335101631525,2,10326.64722674462,11567.96182672037,-0.10730624967213209,0.0
2023-07-10,BASE,0.0,10371.11716670799,5,10371.11716670799,11567.96182672037,-0.10346201672690825,0.004306328955268057
2023-07-11,BASE,2065.3294453489243,8387.42515297837,4,10452.754598327294,11567.96182672037,-0.09640481574006432,0.007871614051508935
2023-07-12,BASE,4179.4462004305005,6273.308397896795,3,10452.754598327296,11567.96182672037,-0.09640481574006421,2.220446049250313e-16
2023-07-13,BASE,6302.019422532403,4150.735175794893,2,10452.754598327296,11567.96182672037,-0.09640481574006421,0.0
2023-07-14,BASE,8416.136177613978,2036.6184207133163,1,10452.754598327294,11567.96182672037,-0.09640481574006432,-2.220446049250313e-16
2023-07-15,BASE,8416.136177613978,2036.6184207133163,1,10452.754598327294,11567.96182672037,-0.09640481574006432,0.0
2023-07-16,BASE,8416.136177613978,2036.6184207133163,1,10452.754598327294,11567.96182672037,-0.09640481574006432,0.0
2023-07-17,BASE,10452.754598327294,0.0,0,10452.754598327294,11567.96182672037,-0.09640481574006432,0.0
2023-07-18,BASE,10452.754598327294,0.0,0,10452.754598327294,11567.96182672037,-0.09640481574006432,0.0
2023-07-19,BASE,8362.203678661836,2048.73990127215,1,10410.943579933984,11567.96182672037,-0.10001919647710411,-0.0040000000000000036
2023-07-20,BASE,10410.943579933984,0.0,0,10410.943579933984,11567.96182672037,-0.10001919647710411,0.0
2023-07-21,BASE,2082.1887159867974,8194.886423068934,4,10277.07513905573,11567.96182672037,-0.11159154110302061,-0.012858434958409659
2023-07-22,BASE,8203.82354098798,2073.2515980677513,1,10277.07513905573,11567.96182672037,-0.11159154110302061,0.0
