Ticker,Sector,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Shares,PnL_$,PnL_%,Exit,Signal_Drop,ATR_Pct,Drop_ATR_Ratio,Volume_Ratio,Distance_SMA50,Win,Drop_Abs,Drop_Group,ATR_Group,Volume_Group,SMA_Group,ATR_Pct_Group
MS,Financials,2024-01-17,2024-01-24,84.8499984741211,88.24399841308595,23.25920477681417,78.94173959287832,4.000000000000004,TP,-4.158300841070606,2.0522106214395883,2.0262544193215573,2.5215259385160644,2.022169271632368,True,4.158300841070606,> -4%,> 2 ATR,> 2x,> 20%,> 6%
MS,Financials,2024-07-19,2024-07-22,104.70999908447266,102.6157991027832,18.998489687080173,-39.78663675481063,-2.0000000000000018,SL,-2.0100986764041817,2.25646365206491,0.8908181058288807,1.216298752290376,5.855853585849813,False,2.0100986764041817,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2024-07-22,2024-07-29,102.47000122070312,102.4800033569336,19.336142156590974,0.1934027280219327,0.0097610384613311,TIME,-2.595173441524523,2.423630786102145,1.070779203006521,1.581963257741363,2.9776640851411296,True,2.595173441524523,> -4%,1 - 1.5 ATR,1.5 - 2x,> 20%,> 6%
MS,Financials,2024-10-22,2024-10-29,117.6500015258789,119.3000030517578,16.841590864742393,27.7886506250532,1.4024662171516988,TIME,-2.2963809973243543,2.2954004359580344,1.0004271853185,1.215715380896808,14.092573615972205,True,2.2963809973243543,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2025-02-21,2025-02-24,135.17999267578125,132.4763928222656,14.698705642230482,-39.73941842120386,-2.000000000000013,SL,-4.513473589681849,2.254939748729578,2.001593875057956,1.6392162811649595,1.8191603570387072,False,4.513473589681849,> -4%,> 2 ATR,1.5 - 2x,> 20%,> 6%
MS,Financials,2025-05-22,2025-05-30,124.61000061035156,128.02999877929688,15.881735235394418,54.31550542472316,2.7445615538029378,TIME,-2.966004558375468,2.4752026417067143,1.198287569833205,1.03070553246352,7.089077749638784,True,2.966004558375468,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2025-08-04,2025-08-11,140.17999267578125,143.8800048828125,14.19522216029246,52.52249527460262,2.6394723928891306,TIME,-2.365583474066002,1.9304062038545935,1.2254330043813864,1.1645374501189647,2.0001056614066925,True,2.365583474066002,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2025-08-18,2025-08-20,144.11000061035156,141.22780059814454,13.880998050402589,-40.00781275031599,-1.999999999999991,SL,-2.61261178879435,2.08858031125692,1.250903197120567,1.0195818610129563,3.578818798632133,False,2.61261178879435,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2025-11-14,2025-11-17,164.1999969482422,160.91599700927733,12.13391663821874,-39.84778149931497,-2.0000000000000018,SL,-2.536486349481049,2.25961227562843,1.1225316736144992,1.195245626910835,3.820697660106065,False,2.536486349481049,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2026-01-14,2026-01-15,182.19000244140625,189.4776025390625,10.89203299892421,79.37678074663519,4.000000000000004,TP,-2.0421357494840087,1.6645578664593037,1.2268337380351062,1.3604440194861924,5.589248764225396,True,2.0421357494840087,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
MS,Financials,2026-01-21,2026-01-23,182.47000122070312,178.82060119628906,10.962321814180228,-40.005897496304144,-2.0000000000000018,SL,-3.696647294806843,2.4311624180311453,1.520526669625199,2.014840431932331,4.168458400899877,False,3.696647294806843,> -4%,1.5 - 2 ATR,> 2x,> 20%,> 6%
MS,Financials,2026-01-26,2026-02-02,179.36000061035156,185.1000061035156,11.107792643489557,63.75879079055742,3.200270669954919,TIME,-2.212511873388312,2.6340792108704734,0.8399564691363827,1.3910639206652744,1.7601671379211536,True,2.212511873388312,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
MS,Financials,2026-04-17,2026-04-24,189.5,188.07000732421875,10.580714794058348,-15.130344660033757,-0.7546135492249362,TIME,-2.244018318828911,3.15960396692193,0.7102213892379121,1.2715479305568214,10.800904021431055,False,2.244018318828911,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
MS,Financials,2026-06-04,2026-06-09,212.00999450683597,207.7697946166992,9.443042481082172,-40.04038769084103,-2.0000000000000018,SL,-2.2513705619497397,2.2807931296549477,0.9870998525369729,1.014786657683892,12.328078962632215,False,2.2513705619497397,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2026-06-08,2026-06-09,213.2700042724609,209.0046041870117,7.509802014105614,-32.03231015267278,-2.0000000000000018,SL,-2.9046646229802686,2.5537420512373434,1.137415042201657,1.0542878815835333,12.102259071046518,False,2.9046646229802686,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2026-06-25,2026-06-26,222.9900054931641,218.5302053833008,8.913425696266371,-39.75209689946708,-2.0000000000000018,SL,-2.729725347196021,2.87033375515058,0.951013220082073,1.058743480624888,9.45038895462882,False,2.729725347196021,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
MS,Financials,2026-06-29,2026-06-30,214.3300018310547,210.0434017944336,9.236478368315016,-39.59308851186923,-2.000000000000013,SL,-4.076182944492146,3.0140614109796293,1.3523888165129676,1.480966657310249,4.945292262613643,False,4.076182944492146,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
MS,Financials,2026-07-17,2026-07-24,214.3999938964844,214.47999572753903,9.196529216521643,0.7357391766696622,0.0373142879347865,TIME,-4.454170990435269,3.162390816987642,1.4084821415836648,1.2793191080758972,4.080177402457785,True,4.454170990435269,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
MS,Financials,2026-07-21,2026-07-28,213.66000366210935,209.3868035888672,7.382704386766797,-31.547772926257235,-2.0000000000000018,SL,-2.116008147839332,3.455958917815418,0.6122781543875828,1.099289207484488,0.1204649860218731,False,2.116008147839332,> -4%,0.5 - 1 ATR,1 - 1.25x,10 - 20%,> 6%
V,Financials,2022-01-11,2022-01-13,211.4199981689453,219.87679809570312,9.459843048536042,79.99999999999999,4.000000000000004,TP,-2.299965587549513,2.134398422766571,1.07757088040214,1.533166602243958,0.8565458986538932,True,2.299965587549513,> -4%,1 - 1.5 ATR,1.5 - 2x,> 20%,> 6%
V,Financials,2022-04-07,2022-04-08,218.30999755859372,213.94379760742189,9.234574790643345,-40.31999999999991,-1.999999999999991,SL,-3.1314971673818137,2.27973970231272,1.3736204901836004,1.0209051980288149,0.6308648369985681,False,3.1314971673818137,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
V,Financials,2022-08-03,2022-08-08,207.9900054931641,216.30960571289063,9.654002341309589,80.31744000000005,4.000000000000004,TP,-2.412947619600758,2.9550099693850864,0.8165615834124826,1.5492863344384744,0.5174483694153631,True,2.412947619600758,> -4%,0.5 - 1 ATR,1.5 - 2x,> 20%,> 6%
V,Financials,2022-11-04,2022-11-10,197.0,204.88,10.274109076142134,80.95997951999996,4.000000000000004,TP,-3.085343141278618,2.8963873545095598,1.0652384379716553,1.0650697043779174,1.1249141402134957,True,3.085343141278618,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
V,Financials,2022-11-22,2022-11-30,207.5399932861328,215.84159301757813,9.830353425381553,81.6076593561601,4.000000000000004,TP,-2.1252351340996345,2.8073576047497064,0.7570233056536851,1.2584425796212475,6.757518642615534,True,2.1252351340996345,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
V,Financials,2022-12-16,2022-12-22,207.4900054931641,203.3402053833008,9.911383494772648,-41.13026031550476,-2.0000000000000018,SL,-2.536097635645995,2.373622510500987,1.0684502798680973,1.3925414350435306,3.0477693389792337,False,2.536097635645995,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
V,Financials,2023-09-15,2023-09-21,241.8999938964844,237.06199401855469,8.467494896211733,-40.96573927424264,-2.0000000000000018,SL,-2.554170917276533,1.300798453934903,1.9635408618069847,2.6261222569332365,0.0499628284657882,False,2.554170917276533,> -4%,1.5 - 2 ATR,> 2x,0 - 5%,> 6%
V,Financials,2024-03-25,2024-03-27,283.010009765625,277.3498095703125,7.208557102085498,-40.80187631714553,-1.999999999999991,SL,-2.448595058416092,1.309750775429221,1.8695122036584848,1.5402067030987852,1.9286073359728209,False,2.448595058416092,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
V,Financials,2024-09-25,2024-10-02,274.19000244140625,277.0,7.410676620231887,20.823983210379385,1.0248358924735967,TIME,-5.491461675978881,1.9712387175891772,2.785792317784288,1.7497341567657103,0.6646266070557516,True,5.491461675978881,> -4%,> 2 ATR,1.5 - 2x,> 20%,> 6%
V,Financials,2024-12-19,2024-12-27,311.8299865722656,318.6600036621094,6.529513917559271,44.59669164530244,2.190301569429387,TIME,-2.67671672649058,1.4099873794081317,1.8983976492145496,1.7057447128864365,2.9488873100059543,True,2.67671672649058,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
V,Financials,2025-03-05,2025-03-06,350.8299865722656,343.8133868408203,5.829084325275449,-40.9003515112997,-1.999999999999991,SL,-2.650488127732875,1.7001876558510045,1.5589385786983685,1.3990879792287971,5.553843820360593,False,2.650488127732875,> -4%,1.5 - 2 ATR,1.25 - 1.5x,> 20%,> 6%
V,Financials,2025-03-07,2025-03-11,340.8699951171875,334.05259521484373,5.975408614543754,-40.736750105254686,-2.0000000000000018,SL,-2.4157846179565734,1.9013163390940784,1.2705853141238053,1.2813469536556876,2.691229609424517,False,2.4157846179565734,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
V,Financials,2025-05-22,2025-05-30,357.760009765625,365.1900024414063,5.670533597566453,42.13202309769025,2.076809166191817,TIME,-2.327992757108144,1.5744976803549262,1.4785622018721318,1.087109881421522,5.0623425776128,True,2.327992757108144,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
V,Financials,2025-06-16,2025-06-18,356.489990234375,349.3601904296875,5.714372396604771,-40.74233119722423,-1.999999999999991,SL,-4.994611765701573,1.8911328740851507,2.641068660031492,2.478698507191384,1.190484931902236,False,4.994611765701573,> -4%,> 2 ATR,> 2x,> 20%,> 6%
MA,Financials,2022-01-24,2022-01-25,342.57000732421875,335.7186071777344,5.838222720143561,-39.99999999999994,-2.0000000000000018,SL,-2.450553139487466,3.0926637571774283,0.7923761947286518,1.1823623439785056,1.1477502399668935,False,2.450553139487466,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
MA,Financials,2022-02-07,2022-02-08,382.2000122070313,374.5560119628906,5.211930759753528,-39.83999999999995,-2.0000000000000018,SL,-2.017585297360769,4.137511718993729,0.4876325275645283,1.0477496104778428,7.590631584969598,False,2.017585297360769,> -4%,< 0.5 ATR,1 - 1.25x,> 20%,> 6%
MA,Financials,2022-05-02,2022-05-03,363.0,355.74,5.465652892561984,-39.680639999999954,-2.0000000000000018,SL,-4.078341798981611,3.4238076505988224,1.1911714135776028,1.3772411609743913,3.377273177728468,False,4.078341798981611,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
MA,Financials,2022-12-16,2022-12-22,344.7699890136719,337.8745892333984,5.731635394522804,-39.52191744000015,-2.000000000000013,SL,-3.149564895541468,2.5004652396128804,1.259591553461899,1.1594984100719123,5.59042144544557,False,3.149564895541468,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MA,Financials,2023-05-24,2023-05-31,369.3699951171875,361.9825952148437,5.328509393102071,-39.363829770240045,-2.0000000000000018,SL,-2.803422051210136,1.739894467794434,1.6112598224212276,1.5373945431959957,1.2289941678965688,False,2.803422051210136,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
MA,Financials,2024-02-21,2024-02-22,453.30999755859375,471.4423974609375,4.32445508176679,78.41274890231814,4.000000000000004,TP,-3.4990290543142843,1.612775713495138,2.1695695347069304,1.893436484744064,3.6457132097576617,True,3.4990290543142843,> -4%,> 2 ATR,1.5 - 2x,> 20%,> 6%
MA,Financials,2024-11-01,2024-11-06,500.4400024414063,520.4576025390625,3.9485278209145056,79.04005089353649,4.000000000000004,TP,-2.74484728854032,1.5441233353015873,1.7776088384832391,2.4108528316052054,0.996520920111288,True,2.74484728854032,> -4%,1.5 - 2 ATR,> 2x,> 20%,> 6%
MA,Financials,2024-12-19,2024-12-27,524.1599731445312,532.2000122070312,3.800002641498732,30.552169675252987,1.5338903148720773,TIME,-2.08093775818764,1.5767708159090974,1.319746495300182,1.2264606099049489,0.2884326413382876,True,2.08093775818764,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
MA,Financials,2025-03-05,2025-03-07,552.5800170898438,541.5284167480469,3.6156206425527193,-39.95839432904345,-2.0000000000000018,SL,-3.4526501384523067,1.689361786151335,2.0437600558717826,1.4192439054122548,2.127593103092873,False,3.4526501384523067,> -4%,> 2 ATR,1.25 - 1.5x,> 20%,> 6%
MA,Financials,2025-06-16,2025-06-18,563.9000244140625,552.6220239257813,3.528866734230168,-39.79856075172725,-2.0000000000000018,SL,-4.624287035913044,1.691190866624986,2.7343377540475204,2.5890259915341733,1.5448495688752173,False,4.624287035913044,> -4%,> 2 ATR,> 2x,> 20%,> 6%
MA,Financials,2025-09-19,2025-09-23,588.6199951171875,576.8475952148438,3.367144068970053,-39.63936650872039,-2.0000000000000018,SL,-2.101467849461769,1.739612459221184,1.2080091967164834,1.373814706397458,1.7820390844671907,False,2.101467849461769,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
BLK,Financials,2021-12-01,2021-12-02,921.5,903.07,2.1703743895822027,-40.000000000000135,-2.0000000000000018,SL,-2.5204757164264517,2.2127130079054123,1.1390883984599394,2.048128601171743,0.0906834843580561,False,2.5204757164264517,> -4%,1 - 1.5 ATR,> 2x,5 - 10%,> 6%
BLK,Financials,2022-08-22,2022-08-26,699.0900268554688,685.1082263183594,2.849418420342921,-39.84000000000005,-2.0000000000000018,SL,-4.2094946929011385,2.486518081721386,1.6929274409245223,1.1776953706799598,10.1190731861587,False,4.2094946929011385,> -4%,1.5 - 2 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2022-08-23,2022-08-26,692.5800170898438,678.7284167480468,2.3009615649844446,-31.872000000000156,-2.000000000000013,SL,-2.6336048800082223,2.622936757084489,1.0040672436706368,1.0111426240917152,7.102658792959771,False,2.6336048800082223,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2022-11-01,2022-11-02,656.739990234375,643.6051904296875,3.011325074470067,-39.5531520000001,-2.0000000000000018,SL,-2.687762991407716,3.624786092379797,0.7414956146124216,1.129567021085469,4.043134610287402,False,2.687762991407716,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2022-11-03,2022-11-04,626.4400024414062,651.4976025390625,3.1443505553977444,78.78987878400014,4.000000000000004,TP,-2.023006509418135,3.243977475873808,0.6236191602635008,1.1253465357031165,3.2360803926443804,True,2.023006509418135,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2022-11-15,2022-11-16,757.0599975585938,741.9187976074219,2.622652037830237,-39.71009890713599,-2.0000000000000018,SL,-4.336879714222331,3.7206667911043976,1.1656189488914226,1.2438425587618351,19.110644408725875,False,4.336879714222331,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2023-04-24,2023-04-25,682.280029296875,668.6344287109375,2.8984622745199715,-39.551258511507385,-1.999999999999991,SL,-2.217180610176261,1.8754553630882909,1.1822092137267697,1.4110680938282851,0.9178560555132442,False,2.217180610176261,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
BLK,Financials,2023-08-03,2023-08-08,710.47998046875,696.270380859375,2.77228455131637,-39.39305347746145,-2.0000000000000018,SL,-2.023872275772942,1.8390789385044624,1.1004814602568138,1.071923915197147,2.422571067286383,False,2.023872275772942,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2023-12-19,2023-12-27,801.0700073242188,813.25,2.448942096497175,29.828096798747968,1.520465448015651,TIME,-2.754578456482748,1.841319936212116,1.4959803575196975,1.12260712426108,15.94214789297126,True,2.754578456482748,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2024-03-15,2024-03-21,801.5900268554688,833.6536279296876,2.45479561448202,78.70958730149333,4.000000000000004,TP,-2.0811393170186654,1.7453536614674487,1.1923883181755248,1.6064332133339567,1.0692226059051402,True,2.0811393170186654,> -4%,1 - 1.5 ATR,1.5 - 2x,> 20%,> 6%
BLK,Financials,2024-03-25,2024-04-02,820.4400024414062,816.5900268554688,2.4175827532730323,-9.307634577084738,-0.4692574197358801,TIME,-2.0461701682428,1.8621139398088369,1.098842624234293,1.0030657838948502,2.6801194017261887,False,2.0461701682428,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2024-07-25,2024-07-29,824.9600219726562,857.9584228515625,2.4020801254632107,79.26480292328856,4.000000000000004,TP,-2.0173055177749366,1.724417072688022,1.169847799424973,1.079530127277632,4.042035142247258,True,2.0173055177749366,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2024-11-20,2024-11-27,1032.3499755859375,1019.4500122070312,1.9348797219016256,-24.95987755511928,-1.24957269181748,TIME,-2.08196290956052,2.1611766712764933,0.9633469291202432,1.1929327370145686,5.415780653662061,False,2.08196290956052,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2024-12-19,2024-12-20,1040.52001953125,1019.709619140625,1.9148896904967283,-39.84962116311686,-2.0000000000000018,SL,-2.7563317242976004,2.1058227297057632,1.3089096652892191,1.1149569757323794,0.0632363257141221,False,2.7563317242976004,> -4%,1 - 1.5 ATR,1 - 1.25x,5 - 10%,> 6%
BLK,Financials,2025-05-22,2025-05-23,972.0,952.56,2.041678121320187,-39.69022267846454,-2.0000000000000018,SL,-2.4937110317505007,1.8095940601690237,1.3780499652599314,1.0815094515535044,5.352861947782395,False,2.4937110317505007,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2025-07-16,2025-07-17,1054.5899658203125,1096.7735644531251,1.874257439809843,79.06292357550137,4.000000000000004,TP,-5.875148818022469,1.9736797690706975,2.976748766487467,2.99237018121784,4.8034544774934185,True,5.875148818022469,> -4%,> 2 ATR,> 2x,> 20%,> 6%
BLK,Financials,2025-08-18,2025-08-25,1134.0,1137.0999755859375,1.7569538572333592,5.446514063042133,0.2733664537863722,TIME,-2.1678064812709508,1.844540671979083,1.1752554520497631,1.1638529890951252,6.102792228346199,True,2.1678064812709508,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2025-10-02,2025-10-09,1145.5400390625,1167.4300537109375,1.740205413113871,38.09312198435286,1.9108904012077987,TIME,-2.1271710338194416,1.765010637132974,1.2051887898391078,1.083023432949505,1.1696066284099027,True,2.1271710338194416,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2025-10-17,2025-10-21,1169.06005859375,1145.678857421875,1.7117115468979434,-40.02187202624232,-2.000000000000013,SL,-2.596893484592433,2.82095775811712,0.9205715601802412,1.8415354475688253,2.7712675565787714,False,2.596893484592433,> -4%,0.5 - 1 ATR,1.5 - 2x,> 20%,> 6%
BLK,Financials,2026-01-08,2026-01-15,1060.1300048828125,1102.535205078125,1.880042275689742,79.72356907627449,4.000000000000004,TP,-3.3435881699747982,1.7585907883572154,1.9012883452541027,1.47736172834074,0.4366867205362945,True,3.3435881699747982,> -4%,1.5 - 2 ATR,1.25 - 1.5x,> 20%,> 6%
BLK,Financials,2026-01-21,2026-01-28,1120.0,1121.6700439453125,1.7937803042161735,2.995691936277036,0.1491110665457595,TIME,-4.566829707633446,2.6140398723048146,1.7470390394645532,1.5338620107180496,3.4396555106263715,True,4.566829707633446,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
BLK,Financials,2026-04-17,2026-04-24,1038.280029296875,1044.969970703125,1.935540530881921,12.948652741022071,0.6443291999731926,TIME,-2.2553905173273825,2.979379913782675,0.7569999740193917,1.1241364625721586,1.0315724003675977,True,2.2553905173273825,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
BLK,Financials,2026-05-20,2026-05-22,1038.0999755859375,1079.623974609375,1.938370924748178,80.4889123863029,4.000000000000004,TP,-4.565877982073918,2.32861213494052,1.9607722185947236,1.8987142287690155,2.032804019375445,True,4.565877982073918,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
BLK,Financials,2026-05-29,2026-06-01,1041.8699951171875,1021.0325952148436,1.9468077607002143,-40.56641184269681,-2.0000000000000018,SL,-2.228261706331669,2.104926915252448,1.058593384019905,1.4484689204112555,1.6297226326980496,False,2.228261706331669,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2022-01-05,2022-01-06,494.7699890136719,484.8745892333984,4.042282362329649,-40.000000000000114,-2.0000000000000018,SL,-2.265669529041492,1.6322788183591472,1.3880407584526904,1.4199938594467325,5.127991814512645,False,2.265669529041492,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2022-01-07,2022-01-10,467.6900024414063,458.3362023925781,4.259231520027124,-39.840000000000046,-2.0000000000000018,SL,-4.092386702814044,1.8748002405389124,2.1828387976084773,2.2150922420070724,0.3399559729440504,False,4.092386702814044,> -4%,> 2 ATR,> 2x,> 20%,> 6%
UNH,Healthcare,2022-03-08,2022-03-15,478.7999877929688,497.9519873046875,4.143759504141608,79.3612800000001,4.000000000000004,TP,-2.3623782058528,2.4815960938244617,0.9519591893828572,1.3075375338712567,1.9205525740807472,True,2.3623782058528,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2022-04-01,2022-04-06,510.6799926757813,531.1071923828125,3.9161594044858,79.99617024000005,4.000000000000004,TP,-2.0832544738937697,2.0509630106135863,1.0157445371335696,1.244021681368902,5.259876803838726,True,2.0832544738937697,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
UNH,Healthcare,2022-04-25,2022-04-27,520.4000244140625,509.99202392578127,3.8737574855377455,-40.31806980095993,-2.0000000000000018,SL,-3.070110137884441,2.346991283888895,1.308104618436145,1.106470511902416,3.7678641415202394,False,3.070110137884441,> -4%,1 - 1.5 ATR,1 - 1.25x,> 20%,> 6%
UNH,Healthcare,2022-07-21,2022-07-28,519.3900146484375,540.165615234375,3.8657652620581593,80.31359504351221,4.000000000000004,TP,-2.620684447276877,2.795294799473864,0.937534190587035,1.039682101130857,4.807200439074766,True,2.620684447276877,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
UNH,Healthcare,2023-04-17,2023-04-18,508.7200012207031,498.54560119628906,3.978421509356894,-40.47805190193024,-2.0000000000000018,SL,-2.74404204621056,2.130757759375196,1.2878245000572932,1.3958165612832802,5.725398498869039,False,2.74404204621056,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2023-04-20,2023-04-27,485.4700012207031,490.4700012207031,4.152279192632757,20.761395963163785,1.0299297562007093,TIME,-3.6235328221542296,2.307692949162759,1.5701971197983091,1.6377986943509746,0.1166339346810874,True,3.6235328221542296,> -4%,1.5 - 2 ATR,1.5 - 2x,10 - 20%,> 6%
UNH,Healthcare,2024-06-10,2024-06-17,491.0,489.2300109863281,4.113969987594212,-7.281681680617575,-0.3604865608292984,TIME,-2.237410480932134,2.171578403715741,1.030315312172818,1.0207645799501317,0.1295370107251114,False,2.237410480932134,> -4%,1 - 1.5 ATR,1 - 1.25x,10 - 20%,> 6%
UNH,Healthcare,2025-04-07,2025-04-08,513.4000244140625,533.936025390625,3.93163777091037,80.74011710290533,4.000000000000004,TP,-2.8476823660191664,2.149455203904191,1.3248391317235837,2.2227675125015267,3.071511436363661,True,2.8476823660191664,> -4%,1 - 1.5 ATR,> 2x,> 20%,> 6%
UNH,Healthcare,2025-10-13,2025-10-20,354.739990234375,364.4800109863281,5.7356120172663125,55.86498007332561,2.7456788126757115,TIME,-3.587261648080342,2.6066900188346893,1.3761750043773957,1.3592737108030606,11.907317596763711,True,3.587261648080342,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2025-10-30,2025-10-31,347.5199890136719,340.5695892333984,5.886924527174163,-40.91647894015781,-2.000000000000013,SL,-3.419961585882003,2.73964290745694,1.248323851467404,1.3893256770606652,3.936092786496981,False,3.419961585882003,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2025-10-31,2025-11-03,344.3900146484375,337.5022143554688,5.916665886204416,-40.752813024396886,-1.999999999999991,SL,-2.9583993347741977,2.714803662680967,1.0897286516302511,1.31650390484546,0.5968990656219919,False,2.9583993347741977,> -4%,1 - 1.5 ATR,1.25 - 1.5x,> 20%,> 6%
UNH,Healthcare,2026-01-08,2026-01-12,341.010009765625,334.1898095703125,5.951409139015688,-40.589801772299445,-2.0000000000000018,SL,-2.083270478333765,2.2670238359130908,0.9189451144410596,1.1963938539983885,3.085136869295213,False,2.083270478333765,> -4%,0.5 - 1 ATR,1 - 1.25x,> 20%,> 6%
UNH,Healthcare,2026-01-20,2026-01-21,327.3999938964844,340.49599365234377,6.174013946071168,80.85488513042051,4.000000000000004,TP,-2.342460066546981,2.674632419398256,0.8758063536349388,1.2976985870612714,0.2855060034711254,True,2.342460066546981,> -4%,0.5 - 1 ATR,1.25 - 1.5x,> 20%,> 6%
JNJ,Healthcare,2021-12-20,2021-12-28,167.80999755859375,170.35000610351562,11.91824104104206,30.27243408468542,1.5136217042342803,TIME,-2.762845460415297,1.8996098611007144,1.454427836468688,1.7975284547952683,3.19516524397272,True,2.762845460415297,> -4%,1 - 1.5 ATR,1.5 - 2x,> 20%,> 6%
JNJ,Healthcare,2022-03-09,2022-03-16,170.00999450683594,176.81039428710938,11.79962679627212,80.24217947267749,4.000000000000004,TP,-2.026598546600622,2.270032321955796,0.8927619783204506,1.288406684444651,0.0420998502568714,True,2.026598546600622,> -4%,0.5 - 1 ATR,1.25 - 1.5x,0 - 5%,> 6%
JNJ,Healthcare,2022-11-14,2022-11-21,170.25,175.97000122070312,11.877256521065918,67.9379217991012,3.359765768401246,TIME,-2.991919060113879,1.805445422953155,1.6571639452939084,1.5758282037490787,1.4193314299518978,True,2.991919060113879,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
JNJ,Healthcare,2023-04-19,2023-04-26,161.99000549316406,162.6199951171875,12.566766084573027,7.916932240810648,0.3889064773505479,TIME,-2.8128229091650248,1.5943991237801831,1.764189949186665,1.839896259220631,2.241161471188935,True,2.8128229091650248,> -4%,1.5 - 2 ATR,1.5 - 2x,> 20%,> 6%
JNJ,Healthcare,2023-08-01,2023-08-07,166.3699951171875,173.024794921875,12.245440604145251,81.49095574077838,4.000000000000004,TP,-3.9832629060210567,1.957005972905608,2.035386177236354,2.247206964616918,3.5320660507824453,True,3.9832629060210567,> -4%,> 2 ATR,> 2x,> 20%,> 6%
