Ticker,Signal_Date,Entry_Date,exit_date,allocated_capital,pnl_pct,Score,Score_Level,Exit,exit_date_actual,pnl_dollars
LLY,2019-09-09,2019-09-10,2019-09-17,1924.2387188486612,0.0253759725727451,4,HIGH,TIME,2019-09-17,48.8294289529178
NKE,2019-09-10,2019-09-11,2019-09-18,1924.331827173768,0.0128796674804618,5,HIGH,TIME,2019-09-18,24.784754056067616
COST,2019-09-11,2019-09-12,2019-09-19,1924.3318271737678,-0.0086448540744824,4,HIGH,TIME,2019-09-19,-16.635567836799307
AVGO,2019-09-13,2019-09-16,2019-09-23,1924.3318271737678,0.0044861990258204,5,HIGH,TIME,2019-09-23,8.632935568422148
TSLA,2019-09-20,2019-09-23,2019-09-24,1937.45413732189,-0.02,4,HIGH,SL,2019-09-24,-38.7490827464378
MS,2019-09-24,2019-09-25,2019-10-01,1929.7043207726024,-0.0200000000000001,4,HIGH,SL,2019-10-01,-38.594086415452246
NVDA,2019-09-27,2019-09-30,2019-10-01,1929.7043207726024,0.04,4,HIGH,TP,2019-10-01,77.1881728309041
ABBV,2019-10-01,2019-10-02,2019-10-09,1937.423138055693,0.0056246799993733,5,HIGH,TIME,2019-10-09,10.897385174944912
HD,2019-10-02,2019-10-03,2019-10-10,1937.423138055693,0.029378103476187,4,HIGH,TIME,2019-10-10,56.917817426959076
LOW,2019-10-02,2019-10-03,2019-10-10,1937.423138055693,0.0179712804329319,4,HIGH,TIME,2019-10-10,34.817974531249796
PEP,2019-10-02,2019-10-03,2019-10-10,1937.423138055693,-0.0039731226515129,4,HIGH,TIME,2019-10-10,-7.697619755374278
NVDA,2019-10-08,2019-10-09,2019-10-11,1939.6026150906819,0.04,4,HIGH,TP,2019-10-11,77.58410460362728
META,2019-10-18,2019-10-21,2019-10-22,1971.9270704519743,-0.02,5,HIGH,SL,2019-10-22,-39.43854140903949
NKE,2019-10-23,2019-10-24,2019-10-25,1964.0393621701664,-0.02,4,HIGH,SL,2019-10-25,-39.28078724340333
AAPL,2019-10-29,2019-10-30,2019-10-31,1956.183204721486,-0.02,5,HIGH,SL,2019-10-31,-39.12366409442972
GOOGL,2019-10-29,2019-10-30,2019-11-06,1956.183204721486,0.0285703886873114,4,HIGH,TIME,2019-11-06,55.8889145024833
NEE,2019-11-04,2019-11-05,2019-11-07,1948.3584719026003,-0.02,4,HIGH,SL,2019-11-07,-38.967169438052004
XOM,2019-11-06,2019-11-07,2019-11-12,1951.7428209154864,-0.02,4,HIGH,SL,2019-11-12,-39.03485641830973
NFLX,2019-11-13,2019-11-14,2019-11-15,1943.9358496318246,0.04,4,HIGH,TP,2019-11-15,77.75743398527298
NVDA,2019-11-15,2019-11-18,2019-11-18,1959.487336428879,0.04,4,HIGH,TP,2019-11-19,78.37949345715516
AMD,2019-11-21,2019-11-22,2019-11-22,1975.1632351203102,-0.02,4,HIGH,SL,2019-11-23,-39.503264702406206
NVDA,2019-11-19,2019-11-20,2019-11-25,1975.1632351203102,0.04,4,HIGH,TP,2019-11-25,79.00652940481241
ABBV,2019-11-20,2019-11-21,2019-11-29,1975.1632351203102,0.01083065739891,4,HIGH,TIME,2019-11-29,21.3923163065108
NVDA,2019-12-02,2019-12-03,2019-12-04,1987.3423513220937,0.04,4,HIGH,TP,2019-12-04,79.49369405288375
GS,2019-12-03,2019-12-04,2019-12-06,2003.241090132671,0.04,4,HIGH,TP,2019-12-06,80.12964360530684
ADBE,2019-12-02,2019-12-03,2019-12-09,1987.3423513220937,0.04,5,HIGH,TP,2019-12-09,79.49369405288375
HON,2019-12-02,2019-12-03,2019-12-10,1987.3423513220937,0.0084597757111042,4,HIGH,TIME,2019-12-10,16.812470553363358
CAT,2019-12-03,2019-12-04,2019-12-11,2003.241090132671,0.0214210527630247,4,HIGH,TIME,2019-12-11,42.91153308879106
CRM,2019-12-04,2019-12-05,2019-12-12,2003.2410901326705,0.018299707613941,4,HIGH,TIME,2019-12-12,36.6587262296603
NFLX,2019-12-10,2019-12-11,2019-12-17,2047.1105583927394,0.04,4,HIGH,TP,2019-12-17,81.88442233570957
META,2019-12-12,2019-12-13,2019-12-18,2054.4423036386715,0.04,4,HIGH,TP,2019-12-18,82.17769214554686
AVGO,2019-12-13,2019-12-16,2019-12-18,2054.442303638671,0.04,4,HIGH,TP,2019-12-18,82.17769214554684
AMD,2019-12-13,2019-12-16,2019-12-20,2054.442303638671,0.04,4,HIGH,TP,2019-12-20,82.17769214554684
BAC,2020-01-03,2020-01-06,2020-01-13,2120.1258033931413,0.0188900860413596,5,HIGH,TIME,2020-01-13,40.049358844603084
MRK,2020-01-07,2020-01-08,2020-01-15,2120.1258033931413,0.027500096883356,4,HIGH,TIME,2020-01-15,58.30366499821436
UNH,2020-01-13,2020-01-14,2020-01-15,2128.135675162062,0.04,4,HIGH,TP,2020-01-15,85.12542700648248
COP,2020-01-08,2020-01-09,2020-01-16,2120.1258033931417,0.0077433996530189,5,HIGH,TIME,2020-01-16,16.41698141035087
MS,2020-01-21,2020-01-22,2020-01-23,2160.1048898450713,-0.0199999999999999,4,HIGH,SL,2020-01-23,-43.20209779690121
NFLX,2020-01-22,2020-01-23,2020-01-23,2151.464470285691,0.04,4,HIGH,TP,2020-01-24,86.05857881142764
PFE,2020-01-24,2020-01-27,2020-01-28,2168.6761860479764,-0.02,5,HIGH,SL,2020-01-28,-43.37352372095953
AMD,2020-01-24,2020-01-27,2020-01-28,2168.6761860479764,0.04,4,HIGH,TP,2020-01-28,86.74704744191907
UNH,2020-01-24,2020-01-27,2020-01-27,2168.6761860479764,-0.02,4,HIGH,SL,2020-01-28,-43.37352372095953
AAPL,2020-01-27,2020-01-28,2020-01-29,2168.6761860479764,0.04,5,HIGH,TP,2020-01-29,86.74704744191907
MS,2020-01-27,2020-01-28,2020-01-31,2168.6761860479764,-0.02,5,HIGH,SL,2020-01-31,-43.37352372095953
LOW,2020-01-24,2020-01-27,2020-02-03,2168.6761860479764,-0.0090487329691694,5,HIGH,TIME,2020-02-03,-19.623771704144875
GOOGL,2020-01-27,2020-01-28,2020-02-04,2168.6761860479764,0.0025455455472609,5,HIGH,TIME,2020-02-04,5.5204640088451775
MA,2020-01-27,2020-01-28,2020-02-04,2168.6761860479764,0.04,5,HIGH,TP,2020-02-04,86.74704744191907
PLD,2020-01-31,2020-02-03,2020-02-03,2173.42613645134,-0.0200000000000001,5,HIGH,SL,2020-02-04,-43.46852272902702
BLK,2020-01-31,2020-02-03,2020-02-06,2173.42613645134,0.04,5,HIGH,TP,2020-02-06,86.9370454580536
GOOGL,2020-02-04,2020-02-05,2020-02-05,2183.1859341956874,-0.02,4,HIGH,SL,2020-02-06,-43.66371868391375
HD,2020-01-31,2020-02-03,2020-02-07,2173.42613645134,0.04,5,HIGH,TP,2020-02-07,86.9370454580536
NEE,2020-02-19,2020-02-20,2020-02-25,2209.228008642126,-0.02,5,HIGH,SL,2020-02-25,-44.184560172842524
AMZN,2020-02-21,2020-02-24,2020-02-25,2209.2280086421265,-0.02,5,HIGH,SL,2020-02-25,-44.18456017284253
GOOGL,2020-02-21,2020-02-24,2020-02-25,2209.228008642126,-0.02,5,HIGH,SL,2020-02-25,-44.184560172842524
MSFT,2020-02-21,2020-02-24,2020-02-24,2209.2280086421265,-0.02,5,HIGH,SL,2020-02-25,-44.18456017284253
COST,2020-02-24,2020-02-25,2020-02-25,2173.880360503852,-0.02,4,HIGH,SL,2020-02-26,-43.47760721007704
HD,2020-02-24,2020-02-25,2020-02-25,2173.880360503852,-0.0200000000000001,4,HIGH,SL,2020-02-26,-43.47760721007726
NFLX,2020-02-24,2020-02-25,2020-02-25,2173.880360503852,-0.02,4,HIGH,SL,2020-02-26,-43.47760721007704
DUK,2020-02-25,2020-02-26,2020-02-27,2147.7937961778057,-0.02,4,HIGH,SL,2020-02-27,-42.955875923556114
NFLX,2020-04-22,2020-04-23,2020-04-23,2139.202620993094,0.04,4,HIGH,TP,2020-04-24,85.56810483972377
UPS,2020-04-22,2020-04-23,2020-04-27,2139.202620993094,0.04,4,HIGH,TP,2020-04-27,85.56810483972377
AMD,2020-04-29,2020-04-30,2020-04-30,2173.4298629289838,-0.02,4,HIGH,SL,2020-05-01,-43.46859725857968
PEP,2020-04-29,2020-04-30,2020-05-01,2173.4298629289838,-0.02,4,HIGH,SL,2020-05-01,-43.46859725857968
WMT,2020-04-29,2020-04-30,2020-05-07,2173.4298629289838,-0.0053122680496421,4,HIGH,TIME,2020-05-07,-11.545842018975648
PFE,2020-05-07,2020-05-08,2020-05-15,2153.733255621756,0.0136912040990533,5,HIGH,TIME,2020-05-15,29.487201577635997
UNH,2020-05-13,2020-05-14,2020-05-14,2153.733255621756,0.04,4,HIGH,TP,2020-05-15,86.14933022487024
PEP,2020-05-19,2020-05-20,2020-05-21,2176.8605619822574,-0.02,4,HIGH,SL,2020-05-21,-43.53721123964515
NFLX,2020-05-21,2020-05-22,2020-05-22,2168.1531197343284,-0.0199999999999999,4,HIGH,SL,2020-05-23,-43.36306239468635
ADBE,2020-05-26,2020-05-27,2020-05-27,2159.4805072553913,-0.02,4,HIGH,SL,2020-05-28,-43.18961014510783
NFLX,2020-05-26,2020-05-27,2020-05-27,2159.4805072553913,-0.02,4,HIGH,SL,2020-05-28,-43.18961014510783
NVDA,2020-05-27,2020-05-28,2020-05-28,2142.2046631973476,0.04,4,HIGH,TP,2020-05-29,85.6881865278939
BAC,2020-05-29,2020-06-01,2020-06-02,2159.3423005029267,0.04,4,HIGH,TP,2020-06-02,86.37369202011708
CRM,2020-05-29,2020-06-01,2020-06-05,2159.3423005029267,-0.0200000000000001,4,HIGH,SL,2020-06-05,-43.18684601005875
NEE,2020-06-04,2020-06-05,2020-06-11,2167.9796697049383,-0.02,5,HIGH,SL,2020-06-11,-43.359593394098766
UPS,2020-06-09,2020-06-10,2020-06-10,2167.9796697049383,-0.02,4,HIGH,SL,2020-06-11,-43.359593394098766
CVX,2020-06-10,2020-06-11,2020-06-11,2150.635832347298,-0.0199999999999999,5,HIGH,SL,2020-06-12,-43.01271664694575
DUK,2020-06-11,2020-06-12,2020-06-12,2142.0332890179093,-0.0200000000000001,4,HIGH,SL,2020-06-13,-42.8406657803584
META,2020-06-24,2020-06-25,2020-06-26,2133.4651558618375,-0.02,4,HIGH,SL,2020-06-26,-42.66930311723675
AAPL,2020-06-26,2020-06-29,2020-07-02,2124.9312952383902,0.04,4,HIGH,TP,2020-07-02,84.99725180953561
DIS,2020-07-13,2020-07-14,2020-07-15,2141.9307456002975,0.04,4,HIGH,TP,2020-07-15,85.6772298240119
MSFT,2020-07-13,2020-07-14,2020-07-17,2141.9307456002975,-0.02,5,HIGH,SL,2020-07-17,-42.83861491200595
AMZN,2020-07-15,2020-07-16,2020-07-20,2159.0661915651,0.04,4,HIGH,TP,2020-07-20,86.36264766260399
NVDA,2020-07-23,2020-07-24,2020-07-24,2167.7709981152198,0.04,4,HIGH,TP,2020-07-25,86.71083992460879
GS,2020-07-22,2020-07-23,2020-07-27,2167.7709981152198,-0.0200000000000001,4,HIGH,SL,2020-07-27,-43.355419962304616
MS,2020-07-22,2020-07-23,2020-07-27,2167.7709981152198,-0.02,4,HIGH,SL,2020-07-27,-43.355419962304396
HON,2020-07-24,2020-07-27,2020-07-29,2167.7709981152198,0.04,5,HIGH,TP,2020-07-29,86.71083992460879
MCD,2020-07-28,2020-07-29,2020-07-31,2185.1131661001414,-0.0199999999999999,5,HIGH,SL,2020-07-31,-43.70226332200261
AMT,2020-07-30,2020-07-31,2020-08-03,2176.3727134357405,-0.02,4,HIGH,SL,2020-08-03,-43.52745426871481
CAT,2020-07-30,2020-07-31,2020-08-07,2176.3727134357405,0.01880238778419,5,HIGH,TIME,2020-08-07,40.92100372094861
GOOGL,2020-07-31,2020-08-03,2020-08-10,2167.6672225819975,0.0039034137165725,4,HIGH,TIME,2020-08-10,8.461301969591183
CRM,2020-08-07,2020-08-10,2020-08-10,2177.5436837201055,-0.02,5,HIGH,SL,2020-08-11,-43.55087367440211
ADBE,2020-08-07,2020-08-10,2020-08-10,2177.5436837201055,-0.02,4,HIGH,SL,2020-08-11,-43.55087367440211
AAPL,2020-08-11,2020-08-12,2020-08-13,2160.123334250345,0.04,4,HIGH,TP,2020-08-13,86.40493337001381
NVDA,2020-08-11,2020-08-12,2020-08-12,2160.1233342503447,0.04,4,HIGH,TP,2020-08-13,86.4049333700138
COST,2020-08-11,2020-08-12,2020-08-19,2160.123334250345,0.0214232651922501,5,HIGH,TIME,2020-08-19,46.276895037612654
META,2020-08-11,2020-08-12,2020-08-19,2160.1233342503447,0.0139785737026478,4,HIGH,TIME,2020-08-19,30.195443234627753
PLD,2020-08-11,2020-08-12,2020-08-19,2160.1233342503438,-0.0045009724606582,4,HIGH,TIME,2020-08-19,-9.722655639085964
JPM,2020-08-17,2020-08-18,2020-08-20,2194.6853075983504,-0.0200000000000001,4,HIGH,SL,2020-08-20,-43.89370615196723
KO,2020-08-19,2020-08-20,2020-08-27,2199.256502894588,0.0203088318385411,4,HIGH,TIME,2020-08-27,44.664330487104166
NFLX,2020-08-27,2020-08-28,2020-08-31,2208.1893689920084,-0.02,4,HIGH,SL,2020-08-31,-44.16378737984017
LOW,2020-08-27,2020-08-28,2020-09-03,2208.1893689920084,-0.02,4,HIGH,SL,2020-09-03,-44.16378737984017
MA,2020-08-31,2020-09-01,2020-09-03,2199.35661151604,-0.02,4,HIGH,SL,2020-09-03,-43.9871322303208
PFE,2020-09-01,2020-09-02,2020-09-04,2199.35661151604,-0.02,4,HIGH,SL,2020-09-04,-43.9871322303208
META,2020-09-03,2020-09-04,2020-09-04,2172.929001147944,-0.02,4,HIGH,SL,2020-09-05,-43.45858002295888
ORCL,2020-09-03,2020-09-04,2020-09-04,2172.929001147944,-0.02,4,HIGH,SL,2020-09-05,-43.45858002295888
V,2020-09-03,2020-09-04,2020-09-04,2172.929001147944,-0.02,4,HIGH,SL,2020-09-05,-43.45858002295888
ADBE,2020-09-04,2020-09-08,2020-09-08,2146.8538531341687,-0.02,4,HIGH,SL,2020-09-09,-42.93707706268338
LOW,2020-09-04,2020-09-08,2020-09-09,2146.8538531341683,0.04,4,HIGH,TP,2020-09-09,85.87415412536673
MA,2020-09-04,2020-09-08,2020-09-09,2146.8538531341687,0.04,4,HIGH,TP,2020-09-09,85.87415412536676
GOOGL,2020-09-04,2020-09-08,2020-09-11,2146.8538531341683,-0.02,5,HIGH,SL,2020-09-11,-42.937077062683365
META,2020-09-04,2020-09-08,2020-09-11,2146.853853134167,-0.02,4,HIGH,SL,2020-09-11,-42.937077062683336
KO,2020-09-08,2020-09-09,2020-09-14,2172.616099371778,0.04,4,HIGH,TP,2020-09-14,86.90464397487112
AVGO,2020-09-08,2020-09-09,2020-09-15,2172.616099371778,0.04,4,HIGH,TP,2020-09-15,86.90464397487112
CAT,2020-09-15,2020-09-16,2020-09-17,2190.2031261366533,0.04,5,HIGH,TP,2020-09-17,87.60812504546614
JPM,2020-09-15,2020-09-16,2020-09-18,2190.2031261366533,-0.0200000000000001,4,HIGH,SL,2020-09-18,-43.80406252273329
KO,2020-09-21,2020-09-22,2020-09-24,2198.9639386412,-0.02,4,HIGH,SL,2020-09-24,-43.979278772824
MRK,2020-09-21,2020-09-22,2020-09-29,2198.9639386412,-0.0144403446720632,4,HIGH,TIME,2020-09-29,-31.75379719541656
LLY,2020-10-13,2020-10-14,2020-10-15,2183.817323447552,-0.02,5,HIGH,SL,2020-10-15,-43.676346468951046
UNH,2020-10-14,2020-10-15,2020-10-16,2175.0820541537614,0.04,5,HIGH,TP,2020-10-16,87.00328216615046
AMD,2020-10-09,2020-10-12,2020-10-19,2183.817323447552,-0.0200000000000001,4,HIGH,SL,2020-10-19,-43.676346468951266
NFLX,2020-10-16,2020-10-19,2020-10-19,2183.747441293201,-0.0199999999999999,4,HIGH,SL,2020-10-20,-43.6749488258638
MS,2020-10-21,2020-10-22,2020-10-23,2175.012451528029,0.04,4,HIGH,TP,2020-10-23,87.00049806112116
BLK,2020-10-19,2020-10-20,2020-10-26,2175.0124515280286,-0.0199999999999999,5,HIGH,SL,2020-10-26,-43.500249030560354
CAT,2020-10-26,2020-10-27,2020-10-27,2183.7125013341406,-0.02,5,HIGH,SL,2020-10-28,-43.67425002668281
GOOGL,2020-10-26,2020-10-27,2020-10-28,2183.7125013341406,-0.0200000000000001,5,HIGH,SL,2020-10-28,-43.67425002668303
AVGO,2020-10-26,2020-10-27,2020-10-28,2183.7125013341406,-0.02,4,HIGH,SL,2020-10-28,-43.67425002668281
BLK,2020-10-26,2020-10-27,2020-10-28,2183.7125013341406,-0.02,4,HIGH,SL,2020-10-28,-43.67425002668281
HON,2020-10-26,2020-10-27,2020-10-28,2183.7125013341397,-0.02,4,HIGH,SL,2020-10-28,-43.67425002668279
CAT,2020-10-27,2020-10-28,2020-10-28,2140.038251307458,-0.0200000000000001,4,HIGH,SL,2020-10-29,-42.80076502614937
BA,2020-11-12,2020-11-13,2020-11-13,2131.478098302228,0.04,4,HIGH,TP,2020-11-14,85.25912393208911
BAC,2020-11-12,2020-11-13,2020-11-16,2131.478098302228,0.04,4,HIGH,TP,2020-11-16,85.25912393208911
PFE,2020-11-12,2020-11-13,2020-11-16,2131.4780983022274,-0.02,4,HIGH,SL,2020-11-16,-42.62956196604455
DUK,2020-11-12,2020-11-13,2020-11-18,2131.478098302228,-0.02,4,HIGH,SL,2020-11-18,-42.629561966044555
PFE,2020-11-16,2020-11-17,2020-11-24,2157.0558354818545,0.0030146045432539,4,HIGH,TIME,2020-11-24,6.502670321695936
HON,2020-11-18,2020-11-19,2020-11-27,2148.5299230886453,0.04,4,HIGH,TP,2020-11-27,85.94119692354582
UNH,2020-11-19,2020-11-20,2020-11-30,2148.5299230886453,0.0039999075477845,4,HIGH,TIME,2020-11-30,8.593921056003122
BLK,2020-11-30,2020-12-01,2020-12-08,2168.7374807488945,0.0110978191806714,5,HIGH,TIME,2020-12-08,24.06825641169605
HON,2020-11-30,2020-12-01,2020-12-08,2168.7374807488945,0.0240476304540677,5,HIGH,TIME,2020-12-08,52.15299748893518
MS,2020-11-30,2020-12-01,2020-12-08,2168.7374807488945,0.0125160114224467,5,HIGH,TIME,2020-12-08,27.143943081341444
COST,2020-12-03,2020-12-04,2020-12-11,2168.737480748895,-0.0002930462090567,5,HIGH,TIME,2020-12-11,-0.6355402971726416
ADBE,2020-12-09,2020-12-10,2020-12-10,2189.41052014529,-0.02,5,HIGH,SL,2020-12-11,-43.7882104029058
AMD,2020-12-09,2020-12-10,2020-12-14,2189.41052014529,0.04,4,HIGH,TP,2020-12-14,87.5764208058116
AAPL,2020-12-09,2020-12-10,2020-12-15,2189.41052014529,0.04,4,HIGH,TP,2020-12-15,87.5764208058116
ABBV,2020-12-14,2020-12-15,2020-12-15,2215.5563383275985,-0.02,4,HIGH,SL,2020-12-16,-44.31112676655197
COP,2020-12-14,2020-12-15,2020-12-15,2215.5563383275985,-0.02,4,HIGH,SL,2020-12-16,-44.31112676655197
MRK,2020-12-14,2020-12-15,2020-12-18,2215.5563383275985,-0.02,4,HIGH,SL,2020-12-18,-44.31112676655197
JNJ,2020-12-14,2020-12-15,2020-12-22,2215.5563383275985,0.0181339531423363,5,HIGH,TIME,2020-12-22,40.17679482343886
NKE,2020-12-18,2020-12-21,2020-12-22,2188.9696622676674,-0.02,5,HIGH,SL,2020-12-22,-43.77939324535335
AMD,2020-12-21,2020-12-22,2020-12-22,2188.2491425832845,-0.02,4,HIGH,SL,2020-12-23,-43.76498285166569
GS,2020-12-22,2020-12-23,2020-12-28,2179.4961460129516,0.04,4,HIGH,TP,2020-12-28,87.17984584051807
NFLX,2021-01-04,2021-01-05,2021-01-06,2196.9321151810555,-0.02,5,HIGH,SL,2021-01-06,-43.93864230362111
ADBE,2021-01-04,2021-01-05,2021-01-06,2196.9321151810555,-0.02,4,HIGH,SL,2021-01-06,-43.93864230362111
AVGO,2021-01-04,2021-01-05,2021-01-07,2196.9321151810555,0.04,5,HIGH,TP,2021-01-07,87.87728460724222
AAPL,2021-01-04,2021-01-05,2021-01-12,2196.9321151810555,-0.0006985101043895,4,HIGH,TIME,2021-01-12,-1.5345792811117642
AMZN,2021-01-04,2021-01-05,2021-01-12,2196.9321151810555,-0.02,4,HIGH,SL,2021-01-12,-43.93864230362111
LLY,2021-01-12,2021-01-13,2021-01-13,2187.837470864109,0.04,4,HIGH,TP,2021-01-14,87.51349883456436
AMD,2021-01-13,2021-01-14,2021-01-15,2205.3401706310215,-0.0200000000000001,4,HIGH,SL,2021-01-15,-44.10680341262065
GOOGL,2021-01-11,2021-01-12,2021-01-20,2187.837470864109,0.04,4,HIGH,TP,2021-01-20,87.51349883456436
BAC,2021-01-15,2021-01-19,2021-01-21,2196.5188099484976,-0.02,5,HIGH,SL,2021-01-21,-43.93037619896995
GE,2021-01-15,2021-01-19,2021-01-21,2196.518809948497,-0.02,4,HIGH,SL,2021-01-21,-43.930376198969945
GS,2021-01-19,2021-01-20,2021-01-20,2214.02150971541,-0.02,4,HIGH,SL,2021-01-21,-44.2804301943082
BLK,2021-01-15,2021-01-19,2021-01-25,2196.518809948497,-0.0199999999999999,4,HIGH,SL,2021-01-25,-43.930376198969725
CVX,2021-01-21,2021-01-22,2021-01-27,2187.5932731969606,-0.02,5,HIGH,SL,2021-01-27,-43.75186546393921
GS,2021-01-25,2021-01-26,2021-01-27,2178.807197957167,-0.02,4,HIGH,SL,2021-01-27,-43.57614395914334
HD,2021-01-27,2021-01-28,2021-01-29,2161.3415960725506,-0.02,4,HIGH,SL,2021-01-29,-43.226831921451016
AAPL,2021-01-28,2021-01-29,2021-01-29,2152.6962296882607,-0.02,5,HIGH,SL,2021-01-30,-43.05392459376522
LOW,2021-01-27,2021-01-28,2021-02-01,2161.3415960725506,-0.02,4,HIGH,SL,2021-02-01,-43.226831921451016
AMZN,2021-01-27,2021-01-28,2021-02-02,2161.3415960725506,0.04,4,HIGH,TP,2021-02-02,86.45366384290203
JNJ,2021-01-29,2021-02-01,2021-02-02,2135.4400783852175,-0.02,4,HIGH,SL,2021-02-02,-42.70880156770435
MSFT,2021-01-29,2021-02-01,2021-02-03,2135.4400783852175,0.04,4,HIGH,TP,2021-02-03,85.4176031354087
AMZN,2021-02-19,2021-02-22,2021-02-23,2161.2725714673384,-0.02,4,HIGH,SL,2021-02-23,-43.22545142934677
AVGO,2021-02-22,2021-02-23,2021-02-23,2152.627481181469,-0.0200000000000001,5,HIGH,SL,2021-02-24,-43.0525496236296
NVDA,2021-02-22,2021-02-23,2021-02-23,2152.627481181469,-0.02,5,HIGH,SL,2021-02-24,-43.05254962362938
BA,2021-02-22,2021-02-23,2021-02-23,2152.627481181469,-0.02,4,HIGH,SL,2021-02-24,-43.05254962362938
LOW,2021-02-22,2021-02-23,2021-02-23,2152.627481181469,-0.02,4,HIGH,SL,2021-02-24,-43.05254962362938
LOW,2021-02-23,2021-02-24,2021-02-24,2118.1854414825657,-0.02,4,HIGH,SL,2021-02-25,-42.363708829651316
MSFT,2021-02-22,2021-02-23,2021-03-02,2152.627481181469,0.0153691154054815,4,HIGH,TIME,2021-03-02,33.08398018328896
BAC,2021-02-26,2021-03-01,2021-03-03,2109.7126997166356,0.04,5,HIGH,TP,2021-03-03,84.38850798866542
CAT,2021-02-26,2021-03-01,2021-03-03,2109.7126997166356,-0.02,5,HIGH,SL,2021-03-03,-42.19425399433271
GS,2021-02-26,2021-03-01,2021-03-03,2066.7979182518,0.04,4,HIGH,TP,2021-03-03,82.67191673007201
AVGO,2021-03-03,2021-03-04,2021-03-04,2141.3027298981738,-0.02,4,HIGH,SL,2021-03-05,-42.82605459796348
GOOGL,2021-03-03,2021-03-04,2021-03-05,2141.3027298981738,0.04,4,HIGH,TP,2021-03-05,85.65210919592695
MA,2021-03-04,2021-03-05,2021-03-05,2149.867940817767,-0.02,4,HIGH,SL,2021-03-06,-42.99735881635534
JPM,2021-02-26,2021-03-01,2021-03-08,2109.712699716635,0.022672415915721,5,HIGH,TIME,2021-03-08,47.83228379065416
BAC,2021-03-09,2021-03-10,2021-03-12,2150.8349258126264,0.04,4,HIGH,TP,2021-03-12,86.03339703250505
UPS,2021-03-15,2021-03-16,2021-03-18,2168.0416052191276,-0.02,5,HIGH,SL,2021-03-18,-43.36083210438255
BA,2021-03-18,2021-03-19,2021-03-19,2159.3694387982514,-0.02,4,HIGH,SL,2021-03-20,-43.187388775965026
MA,2021-03-18,2021-03-19,2021-03-19,2159.3694387982514,-0.02,4,HIGH,SL,2021-03-20,-43.187388775965026
CAT,2021-03-19,2021-03-22,2021-03-23,2142.0944832878654,-0.02,4,HIGH,SL,2021-03-23,-42.84188966575731
CAT,2021-03-23,2021-03-24,2021-03-25,2133.526105354714,-0.0200000000000001,4,HIGH,SL,2021-03-25,-42.6705221070945
BAC,2021-04-15,2021-04-16,2021-04-20,2124.992000933295,-0.0199999999999999,4,HIGH,SL,2021-04-20,-42.49984001866569
NFLX,2021-04-14,2021-04-15,2021-04-21,2124.992000933295,-0.02,5,HIGH,SL,2021-04-21,-42.4998400186659
NVDA,2021-04-19,2021-04-20,2021-04-20,2116.492032929562,-0.02,4,HIGH,SL,2021-04-21,-42.32984065859124
TSLA,2021-04-19,2021-04-20,2021-04-21,2116.492032929562,-0.02,4,HIGH,SL,2021-04-21,-42.32984065859124
LOW,2021-04-19,2021-04-20,2021-04-22,2116.492032929562,-0.0199999999999999,4,HIGH,SL,2021-04-22,-42.329840658591024
GE,2021-04-20,2021-04-21,2021-04-22,2091.060128662393,0.04,4,HIGH,TP,2021-04-22,83.64240514649572
ORCL,2021-04-21,2021-04-22,2021-04-23,2099.3226415599734,-0.0199999999999999,5,HIGH,SL,2021-04-23,-41.98645283119926
GS,2021-04-20,2021-04-21,2021-04-26,2091.060128662393,0.04,5,HIGH,TP,2021-04-26,83.64240514649572
NEE,2021-04-21,2021-04-22,2021-04-28,2099.3226415599734,-0.02,5,HIGH,SL,2021-04-28,-41.986452831199465
ORCL,2021-04-22,2021-04-23,2021-04-30,2090.9253509937334,0.0201910273281566,5,HIGH,TIME,2021-04-30,42.217930903049904
PFE,2021-04-22,2021-04-23,2021-04-30,2090.9253509937334,0.0005178311798734,5,HIGH,TIME,2021-04-30,1.082746341532288
HON,2021-04-23,2021-04-26,2021-04-30,2107.6538320230325,-0.02,5,HIGH,SL,2021-04-30,-42.15307664046065
MSFT,2021-04-28,2021-04-29,2021-04-29,2099.2565414567925,-0.02,4,HIGH,SL,2021-04-30,-41.985130829135855
CAT,2021-04-29,2021-04-30,2021-05-05,2091.08903541179,0.04,4,HIGH,TP,2021-05-05,83.6435614164716
XOM,2021-04-30,2021-05-03,2021-05-05,2091.0890354117905,0.04,4,HIGH,TP,2021-05-05,83.64356141647163
AMZN,2021-05-03,2021-05-04,2021-05-04,2091.08903541179,-0.02,5,HIGH,SL,2021-05-05,-41.8217807082358
CRM,2021-05-03,2021-05-04,2021-05-04,2091.0890354117905,-0.0200000000000001,4,HIGH,SL,2021-05-05,-41.82178070823602
ADBE,2021-05-04,2021-05-05,2021-05-05,2107.817747695084,-0.02,4,HIGH,SL,2021-05-06,-42.15635495390168
AAPL,2021-05-04,2021-05-05,2021-05-11,2107.817747695084,-0.02,4,HIGH,SL,2021-05-11,-42.15635495390168
PLD,2021-05-05,2021-05-06,2021-05-13,2099.3864767043037,0.0015000879942388,4,HIGH,TIME,2021-05-13,3.14926444897142
GS,2021-05-11,2021-05-12,2021-05-12,2090.9552057135234,-0.0199999999999999,5,HIGH,SL,2021-05-13,-41.81910411427026
HD,2021-05-11,2021-05-12,2021-05-12,2082.5239347227425,-0.0200000000000001,5,HIGH,SL,2021-05-13,-41.65047869445506
