Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
B_GAP_DOWN,SHORT,5,DUK,11,-0.03710923175583505,0.03710923175583505,0.4082015493141855
B_GAP_DOWN,SHORT,5,GE,80,-0.008984007064079496,0.008984007064079496,0.7187205651263596
B_GAP_DOWN,SHORT,5,GOOGL,64,0.006247554282258703,-0.006247554282258703,-0.399843474064557
B_GAP_DOWN,SHORT,5,GS,67,-0.0031353338149011792,0.0031353338149011792,0.21006736559837902
B_GAP_DOWN,SHORT,5,HD,44,-0.010244154348687624,0.010244154348687624,0.4507427913422555
B_GAP_DOWN,SHORT,5,HON,37,-0.006376287259238403,0.006376287259238403,0.2359226285918209
B_GAP_DOWN,SHORT,5,JNJ,21,-0.001242736367811909,0.001242736367811909,0.026097463724050085
B_GAP_DOWN,SHORT,5,JPM,62,-0.004075918381237792,0.004075918381237792,0.25270693963674307
B_GAP_DOWN,SHORT,5,KO,15,-0.025438546529629878,0.025438546529629878,0.38157819794444814
B_GAP_DOWN,SHORT,5,LLY,41,0.017675181100500988,-0.017675181100500988,-0.7246824251205405
B_GAP_DOWN,SHORT,5,LOW,53,-0.00446265244553794,0.00446265244553794,0.2365205796135108
B_GAP_DOWN,SHORT,5,MA,57,0.008048611859742734,-0.008048611859742734,-0.45877087600533584
B_GAP_DOWN,SHORT,5,MCD,33,0.0006793435397797602,-0.0006793435397797602,-0.022418336812732087
B_GAP_DOWN,SHORT,5,META,97,-0.0021597248691036003,0.0021597248691036003,0.20949331230304924
B_GAP_DOWN,SHORT,5,MRK,30,0.002428583629993734,-0.002428583629993734,-0.07285750889981202
B_GAP_DOWN,SHORT,5,MS,80,-0.004464088443562396,0.004464088443562396,0.3571270754849917
B_GAP_DOWN,SHORT,5,MSFT,52,0.009632917437265437,-0.009632917437265437,-0.5009117067378027
